bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
very_interesting,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_outrageous,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_poor,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_sick,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_sore,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_special,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_surprised,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_stubborn,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_stupid,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_sweet,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_tragic,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_straightforward,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_wrong,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_primitive,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_upset,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_graphic,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_warm,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_big,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074166,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_cautious,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_different,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_excited,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_good,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_proud,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_sad,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
reasonably_close,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
reasonably_sure,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
remarkably_comfortable,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
seriously_injured,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
