    l1  l2                    f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1     f2        N  
NEGMIR  rid                  31     6.08               265                 29           19          785                3374                2073              85.22               1.523         0.712       0.00010                0.886              0.00011   291735     35  1680633  
NEGMIR  over                 38     7.46               227                 28           20          670                3409                1835             104.08               1.523         0.710       0.00013                0.884              0.00013   291735     43  1680633  
NEGMIR  put-heavy            13     2.60               558                 52           21         1400                3731                3475              34.51               1.410         0.693       0.00004                0.867              0.00004   291735     15  1680633  
NEGMIR  sure               5772  1169.28                 3                 37           22            4                4003                   6           15139.43               1.463         0.686       0.01909                0.857              0.01979   291735   6736  1680633  
NEGMIR  dishonourable         6     1.22               985                 71           23         2211                3856                5100              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  kidding               6     1.22               985                 71           23         2211                3856                5100              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  uproarious            6     1.22               985                 71           23         2211                3856                5100              15.65               1.315         0.684       0.00002                0.857              0.00002   291735      7  1680633  
NEGMIR  late              11049  2305.05                 1                 56           26            1                4463                   2           27847.91               1.389         0.664       0.03627                0.832              0.03787   291735  13279  1680633  
NEGMIR  risk-free            20     4.17               413                 66           27         1065                4254                2711              49.94               1.336         0.660       0.00007                0.833              0.00007   291735     24  1680633  
NEGMIR  unalike               5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  ascendant             5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  fussed                5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  riotous               5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  aging                 5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  stress-free           5     1.04              1171                 90           28         2475                4254                5543              12.49               1.242         0.660       0.00002                0.833              0.00002   291735      6  1680633  
NEGMIR  threatened           14     2.95               564                 78           34         1351                4539                3333              34.33               1.295         0.650       0.00005                0.824              0.00005   291735     17  1680633  
NEGMIR  needed               13     2.78               615                 86           35         1416                4672                3475              31.23               1.264         0.639       0.00004                0.812              0.00004   291735     16  1680633  
NEGMIR  alone               564   122.73                22                 83           36           60                4864                 176            1318.57               1.273         0.624       0.00183                0.798              0.00193   291735    707  1680633  
NEGMIR  shabby               94    20.66               114                 89           37          328                4922                 970             216.41               1.247         0.616       0.00030                0.790              0.00032   291735    119  1680633  
NEGMIR  demoralising         22     4.86               412                104           38         1018                4959                2581              50.24               1.217         0.612       0.00007                0.786              0.00008   291735     28  1680633  
NEGMIR  bluegrass            11     2.43               709                116           39         1572                4959                3769              25.12               1.194         0.612       0.00004                0.786              0.00004   291735     14  1680633  
NEGMIR  earth-shattering     11     2.43               709                116           39         1572                4959                3769              25.12               1.194         0.612       0.00004                0.786              0.00004   291735     14  1680633  
NEGMIR  foolproof            29     6.42               328                102           41          846                4986                2161              65.98               1.218         0.610       0.00009                0.784              0.00010   291735     37  1680633  
NEGMIR  classifiable          7     1.56               980                130           42         2042                5027                4737              15.74               1.155         0.604       0.00002                0.778              0.00002   291735      9  1680633  
NEGMIR  earthshaking          7     1.56               980                130           42         2042                5027                4737              15.74               1.155         0.604       0.00002                0.778              0.00002   291735      9  1680633  
NEGMIR  infallible            9     2.08               860                147           44         1769                5268                4204              19.17               1.111         0.576       0.00003                0.750              0.00003   291735     12  1680633  
NEGMIR  hatred                6     1.39              1154                170           45         2270                5268                5100              12.78               1.093         0.576       0.00002                0.750              0.00002   291735      8  1680633  
NEGMIR  far                   6     1.39              1154                170           45         2270                5268                5100              12.78               1.093         0.576       0.00002                0.750              0.00002   291735      8  1680633  
NEGMIR  unequivocal           6     1.39              1154                170           45         2270                5268                5100              12.78               1.093         0.576       0.00002                0.750              0.00002   291735      8  1680633  
NEGMIR  opportune            26     6.25               401                174           48          930                5493                2311              52.33               1.080         0.549       0.00008                0.722              0.00009   291735     36  1680633  
NEGMIR  demoralizing         70    17.01               181                187           49          439                5530                1211             138.58               1.071         0.541       0.00022                0.714              0.00024   291735     98  1680633  
NEGMIR  suffering             5     1.22              1376                227           50         2546                5530                5543               9.90               1.020         0.541       0.00002                0.714              0.00002   291735      7  1680633  
NEGMIR  clear-cut            73    17.88               172                200           51          425                5609                1175             142.83               1.060         0.535       0.00023                0.709              0.00025   291735    103  1680633  
NEGMIR  fancy               779   191.29                15                199           52           42                5615                 132            1519.57               1.061         0.534       0.00244                0.707              0.00267   291735   1102  1680633  
NEGMIR  effectual            19     4.69               529                216           53         1147                5642                2797              36.78               1.038         0.530       0.00006                0.704              0.00007   291735     27  1680633  
NEGMIR  propitious           14     3.47               671                225           54         1390                5652                3333              26.88               1.026         0.526       0.00004                0.700              0.00005   291735     20  1680633  
NEGMIR  onscreen              7     1.74              1102                239           55         2080                5652                4737              13.44               1.009         0.526       0.00002                0.700              0.00002   291735     10  1680633  
NEGMIR  quintessential        7     1.74              1102                239           55         2080                5652                4737              13.44               1.009         0.526       0.00002                0.700              0.00002   291735     10  1680633  
NEGMIR  proven                7     1.74              1102                239           55         2080                5652                4737              13.44               1.009         0.526       0.00002                0.700              0.00002   291735     10  1680633  
NEGMIR  dissapointed          7     1.74              1102                239           55         2080                5652                4737              13.44               1.009         0.526       0.00002                0.700              0.00002   291735     10  1680633  
NEGMIR  eventful             54    14.23               246                279           59          550                5861                1462              94.51               0.959         0.485       0.00016                0.659              0.00019   291735     82  1680633  
NEGMIR  settled              15     3.99               690                307           60         1355                5879                3213              25.86               0.939         0.479       0.00005                0.652              0.00005   291735     23  1680633  
NEGMIR  certain            1139   307.77                10                326           61           29                5920                  79            1921.54               0.933         0.469       0.00345                0.642              0.00390   291735   1773  1680633  
NEGMIR  gauche                9     2.43              1012                339           62         1825                5903                4204              15.18               0.915         0.469       0.00003                0.643              0.00003   291735     14  1680633  
NEGMIR  licit                 9     2.43              1012                339           62         1825                5903                4204              15.18               0.915         0.469       0.00003                0.643              0.00003   291735     14  1680633  
NEGMIR  aggravating         111    30.03               136                327           64          304                5923                 877             186.65               0.929         0.468       0.00034                0.642              0.00038   291735    173  1680633  
NEGMIR  groundbreaking       76    20.66               196                331           65          423                5932                1135             126.88               0.923         0.465       0.00023                0.639              0.00026   291735    119  1680633  
NEGMIR  fatiguing            14     3.82               751                356           66         1421                5935                3333              23.24               0.910         0.463       0.00004                0.636              0.00005   291735     22  1680633  
NEGMIR  off-duty              7     1.91              1222                363           67         2118                5935                4737              11.62               0.900         0.463       0.00002                0.636              0.00002   291735     11  1680633  
NEGMIR  conclusive           59    16.49               247                383           68          518                5997                1374              94.29               0.890         0.447       0.00018                0.621              0.00020   291735     95  1680633  
NEGMIR  christmassy          13     3.65               812                392           69         1496                6002                3475              20.67               0.879         0.445       0.00004                0.619              0.00004   291735     21  1680633  
NEGMIR  revelatory           61    17.19               242                389           70          510                6009                1340              96.28               0.881         0.443       0.00018                0.616              0.00021   291735     99  1680633  
NEGMIR  satisfactory        186    52.42                84                388           71          191                6010                 571             293.42               0.882         0.442       0.00055                0.616              0.00064   291735    302  1680633  
NEGMIR  frustrating        2052   580.65                 7                391           72           13                6026                  32            3225.06               0.881         0.441       0.00610                0.613              0.00703   291735   3345  1680633  
NEGMIR  pressing             27     7.64               465                398           73          943                6024                2250              42.34               0.874         0.440       0.00008                0.614              0.00009   291735     44  1680633  
NEGMIR  evident            1453   414.35                 8                399           74           23                6034                  56            2253.94               0.871         0.436       0.00431                0.609              0.00498   291735   2387  1680633  
NEGMIR  paramount            34     9.72               400                433           75          797                6038                1955              52.42               0.863         0.434       0.00010                0.607              0.00012   291735     56  1680633  
NEGMIR  motivating          129    37.15               128                435           76          274                6044                 775             196.67               0.858         0.429       0.00038                0.603              0.00044   291735    214  1680633  
NEGMIR  ennobling             9     2.60              1092                447           77         1862                6045                4204              13.62               0.843         0.426       0.00003                0.600              0.00003   291735     15  1680633  
NEGMIR  rejuvenating          9     2.60              1092                447           77         1862                6045                4204              13.62               0.843         0.426       0.00003                0.600              0.00003   291735     15  1680633  
NEGMIR  noir                  6     1.74              1444                484           79         2369                6045                5100               9.08               0.837         0.426       0.00002                0.600              0.00002   291735     10  1680633  
NEGMIR  anticipated           6     1.74              1444                484           79         2369                6045                5100               9.08               0.837         0.426       0.00002                0.600              0.00002   291735     10  1680633  
NEGMIR  attached              6     1.74              1444                484           79         2369                6045                5100               9.08               0.837         0.426       0.00002                0.600              0.00002   291735     10  1680633  
NEGMIR  left                  6     1.74              1444                484           79         2369                6045                5100               9.08               0.837         0.426       0.00002                0.600              0.00002   291735     10  1680633  
NEGMIR  disheartening       127    36.80               132                442           83          281                6066                 786             191.70               0.851         0.426       0.00037                0.599              0.00044   291735    212  1680633  
NEGMIR  untoward             36    10.59               395                490           84          771                6080                1889              53.04               0.833         0.417       0.00011                0.590              0.00012   291735     61  1680633  
NEGMIR  fearsome             40    11.80               364                492           85          715                6082                1777              58.63               0.830         0.415       0.00012                0.588              0.00014   291735     68  1680633  
NEGMIR  rash                 17     5.03               715                496           86         1280                6086                3005              24.78               0.824         0.413       0.00005                0.586              0.00006   291735     29  1680633  
NEGMIR  frightful            25     7.46               536                503           87         1004                6099                2366              35.95               0.817         0.408       0.00007                0.581              0.00009   291735     43  1680633  
NEGMIR  telling              18     5.38               692                505           88         1238                6101                2906              25.83               0.815         0.407       0.00005                0.581              0.00006   291735     31  1680633  
NEGMIR  strenuous           195    58.33                89                502           89          188                6103                 541             279.69               0.818         0.407       0.00057                0.580              0.00067   291735    336  1680633  
NEGMIR  pronounced           23     6.94               591                540           90         1056                6114                2499              32.48               0.806         0.401       0.00007                0.575              0.00008   291735     40  1680633  
NEGMIR  monolithic           20     6.08               655                550           91         1161                6120                2711              27.96               0.799         0.398       0.00006                0.571              0.00007   291735     35  1680633  
NEGMIR  determinative        12     3.65               944                551           92         1594                6120                3622              16.78               0.797         0.398       0.00003                0.571              0.00004   291735     21  1680633  
NEGMIR  supreme               8     2.43              1260                556           93         2018                6120                4415              11.18               0.794         0.398       0.00002                0.571              0.00003   291735     14  1680633  
NEGMIR  final               102    31.25               177                557           94          344                6125                 918             140.66               0.794         0.393       0.00029                0.567              0.00035   291735    180  1680633  
NEGMIR  noticable             9     2.78              1189                603           95         1895                6129                4204              12.26               0.780         0.389       0.00003                0.562              0.00003   291735     16  1680633  
NEGMIR  redeeming             9     2.78              1189                603           95         1895                6129                4204              12.26               0.780         0.389       0.00003                0.562              0.00003   291735     16  1680633  
NEGMIR  demonstrative        23     7.12               616                602           97         1062                6134                2499              31.19               0.782         0.387       0.00007                0.561              0.00008   291735     41  1680633  
NEGMIR  flashy              165    51.56               111                610           98          223                6138                 632             220.19               0.774         0.382       0.00047                0.556              0.00057   291735    297  1680633  
NEGMIR  revered               5     1.56              1774                617           99         2667                6138                5543               6.67               0.765         0.382       0.00001                0.556              0.00002   291735      9  1680633  
NEGMIR  oaky                  5     1.56              1774                617           99         2667                6138                5543               6.67               0.765         0.382       0.00001                0.556              0.00002   291735      9  1680633  
NEGMIR  resolvable            5     1.56              1774                617           99         2667                6138                5543               6.67               0.765         0.382       0.00001                0.556              0.00002   291735      9  1680633  
NEGMIR  honored               5     1.56              1774                617           99         2667                6138                5543               6.67               0.765         0.382       0.00001                0.556              0.00002   291735      9  1680633  
NEGMIR  ours                 48    15.10               340                614          103          631                6154                1580              63.30               0.767         0.378       0.00014                0.552              0.00016   291735     87  1680633  
NEGMIR  presumptuous         27     8.51               544                616          104          971                6156                2250              35.53               0.765         0.377       0.00008                0.551              0.00009   291735     49  1680633  
NEGMIR  sacrosanct           17     5.38               770                625          105         1307                6159                3005              22.19               0.759         0.375       0.00005                0.548              0.00006   291735     31  1680633  
NEGMIR  needful              12     3.82               995                676          106         1614                6161                3622              15.52               0.753         0.372       0.00003                0.545              0.00004   291735     22  1680633  
NEGMIR  pacifist              6     1.91              1609                677          107         2434                6161                5100               7.76               0.750         0.372       0.00002                0.545              0.00002   291735     11  1680633  
NEGMIR  outward               6     1.91              1609                677          107         2434                6161                5100               7.76               0.750         0.372       0.00002                0.545              0.00002   291735     11  1680633  
NEGMIR  doctrinaire           6     1.91              1609                677          107         2434                6161                5100               7.76               0.750         0.372       0.00002                0.545              0.00002   291735     11  1680633  
NEGMIR  nerve-racking        13     4.17               948                680          110         1548                6175                3475              16.62               0.747         0.368       0.00004                0.542              0.00004   291735     24  1680633  
NEGMIR  discouraging        122    39.23               161                683          111          298                6177                 808             155.08               0.747         0.366       0.00034                0.540              0.00042   291735    226  1680633  
NEGMIR  seaworthy             7     2.26              1474                692          112         2226                6178                4737               8.86               0.740         0.365       0.00002                0.538              0.00002   291735     13  1680633  
NEGMIR  consoling             8     2.60              1353                702          113         2053                6184                4415               9.96               0.732         0.360       0.00002                0.533              0.00003   291735     15  1680633  
NEGMIR  salutary              8     2.60              1353                702          113         2053                6184                4415               9.96               0.732         0.360       0.00002                0.533              0.00003   291735     15  1680633  
NEGMIR  absolute             43    14.06               393                709          115          702                6187                1708              53.11               0.731         0.357       0.00012                0.531              0.00015   291735     81  1680633  
NEGMIR  mortified             9     2.95              1267                713          116         1929                6188                4204              11.06               0.726         0.356       0.00003                0.529              0.00003   291735     17  1680633  
NEGMIR  exhilarating        185    60.76               107                711          117          201                6191                 573             226.82               0.727         0.355       0.00052                0.529              0.00063   291735    350  1680633  
NEGMIR  invigorating         64    21.35               291                780          118          517                6200                1302              76.33               0.713         0.347       0.00018                0.520              0.00022   291735    123  1680633  
NEGMIR  mortifying           13     4.34               998                781          119         1562                6201                3475              15.49               0.711         0.346       0.00004                0.520              0.00004   291735     25  1680633  
NEGMIR  gonna                13     4.34               998                781          119         1562                6201                3475              15.49               0.711         0.346       0.00004                0.520              0.00004   291735     25  1680633  
NEGMIR  tenable              15     5.03               901                794          121         1437                6205                3213              17.70               0.707         0.344       0.00004                0.517              0.00005   291735     29  1680633  
NEGMIR  sufficient           74    25.34               266                814          122          472                6210                1161              84.25               0.690         0.333       0.00020                0.507              0.00025   291735    146  1680633  
NEGMIR  showy                43    14.93               429                877          123          721                6213                1708              47.77               0.678         0.326       0.00012                0.500              0.00015   291735     86  1680633  
NEGMIR  effusive             18     6.25               834                878          124         1293                6213                2906              20.00               0.678         0.326       0.00005                0.500              0.00006   291735     36  1680633  
NEGMIR  taxing               17     5.90               868                879          125         1346                6213                3005              18.89               0.678         0.326       0.00005                0.500              0.00006   291735     34  1680633  
NEGMIR  unpacked             14     4.86               991                880          126         1521                6213                3333              15.55               0.678         0.326       0.00004                0.500              0.00005   291735     28  1680633  
NEGMIR  slack                14     4.86               991                880          126         1521                6213                3333              15.55               0.678         0.326       0.00004                0.500              0.00005   291735     28  1680633  
NEGMIR  married              12     4.17              1123                882          128         1650                6213                3622              13.33               0.678         0.326       0.00003                0.500              0.00004   291735     24  1680633  
NEGMIR  shattering           11     3.82              1194                883          129         1733                6213                3769              12.22               0.678         0.326       0.00003                0.500              0.00004   291735     22  1680633  
NEGMIR  standout             11     3.82              1194                883          129         1733                6213                3769              12.22               0.678         0.326       0.00003                0.500              0.00004   291735     22  1680633  
NEGMIR  enamoured            10     3.47              1263                885          131         1828                6213                3975              11.11               0.678         0.326       0.00003                0.500              0.00003   291735     20  1680633  
NEGMIR  airtight              7     2.43              1608                886          132         2279                6213                4737               7.78               0.678         0.326       0.00002                0.500              0.00002   291735     14  1680633  
NEGMIR  beneficent            6     2.08              1779                887          133         2495                6213                5100               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  targeted              6     2.08              1779                887          133         2495                6213                5100               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  distinguished         6     2.08              1779                887          133         2495                6213                5100               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  commanding            6     2.08              1779                887          133         2495                6213                5100               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  further               6     2.08              1779                887          133         2495                6213                5100               6.67               0.678         0.326       0.00002                0.500              0.00002   291735     12  1680633  
NEGMIR  exposed               5     1.74              1999                892          138         2736                6213                5543               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  wearisome             5     1.74              1999                892          138         2736                6213                5543               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  calamitous            5     1.74              1999                892          138         2736                6213                5543               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  cocksure              5     1.74              1999                892          138         2736                6213                5543               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  swiss                 5     1.74              1999                892          138         2736                6213                5543               5.55               0.678         0.326       0.00001                0.500              0.00002   291735     10  1680633  
NEGMIR  forthcoming          95    33.15               226                899          143          390                6253                 963             104.55               0.673         0.324       0.00026                0.497              0.00033   291735    191  1680633  
NEGMIR  emblematic           50    17.53               383                909          144          647                6254                1537              54.55               0.669         0.321       0.00013                0.495              0.00017   291735    101  1680633  
NEGMIR  stark               126    44.44               185                916          145          302                6256                 790             136.04               0.664         0.319       0.00034                0.492              0.00043   291735    256  1680633  
NEGMIR  preachy              17     6.08               898                939          146         1361                6257                3005              17.91               0.654         0.312       0.00005                0.486              0.00006   291735     35  1680633  
NEGMIR  dispiriting          33    11.80               557                942          147          885                6258                1988              34.71               0.653         0.312       0.00009                0.485              0.00011   291735     68  1680633  
NEGMIR  celebrated           15     5.38               983                945          148         1470                6259                3213              15.69               0.651         0.310       0.00004                0.484              0.00005   291735     31  1680633  
NEGMIR  justified            13     4.69              1101                948          149         1600                6261                3475              13.47               0.647         0.308       0.00003                0.481              0.00004   291735     27  1680633  
NEGMIR  changeable           24     8.68               716               1031          150         1090                6262                2449              24.73               0.644         0.306       0.00006                0.480              0.00008   291735     50  1680633  
NEGMIR  fallacious           11     3.99              1254               1032          151         1756                6266                3769              11.26               0.641         0.305       0.00003                0.478              0.00004   291735     23  1680633  
NEGMIR  gratifying          295   107.10                79               1033          152          142                6267                 354             301.91               0.640         0.305       0.00078                0.478              0.00101   291735    617  1680633  
NEGMIR  empowering           78    28.47               284               1039          153          466                6268                1114              79.01               0.636         0.302       0.00021                0.476              0.00027   291735    164  1680633  
NEGMIR  rampant              19     6.94               859               1040          154         1274                6269                2797              19.20               0.635         0.301       0.00005                0.475              0.00007   291735     40  1680633  
NEGMIR  major               284   103.98                86               1044          155          149                6270                 365             286.08               0.633         0.301       0.00075                0.474              0.00097   291735    599  1680633  
NEGMIR  binding               9     3.30              1449               1043          156         1990                6271                4204               9.05               0.634         0.300       0.00002                0.474              0.00003   291735     19  1680633  
NEGMIR  humiliating          79    28.99               283               1049          157          464                6272                1100              79.21               0.631         0.299       0.00021                0.473              0.00027   291735    167  1680633  
NEGMIR  hurt                 95    34.89               245               1065          158          393                6273                 963              95.10               0.630         0.299       0.00025                0.473              0.00033   291735    201  1680633  
NEGMIR  whole                56    20.66               379               1073          159          598                6275                1421              55.59               0.627         0.297       0.00015                0.471              0.00019   291735    119  1680633  
NEGMIR  high-profile          8     2.95              1594               1066          160         2131                6275                4415               7.94               0.629         0.297       0.00002                0.471              0.00003   291735     17  1680633  
NEGMIR  repeatable            7     2.60              1741               1076          161         2323                6279                4737               6.84               0.623         0.293       0.00002                0.467              0.00002   291735     15  1680633  
NEGMIR  edifying             25     9.37               734               1094          162         1076                6282                2366              24.05               0.614         0.289       0.00006                0.463              0.00009   291735     54  1680633  
NEGMIR  apparent           1163   436.92                25               1097          163           34                6283                  76            1116.72               0.613         0.289       0.00301                0.462              0.00399   291735   2517  1680633  
NEGMIR  martial               6     2.26              1947               1091          164         2556                6284                5100               5.74               0.616         0.288       0.00002                0.462              0.00002   291735     13  1680633  
NEGMIR  broken                6     2.26              1947               1091          164         2556                6284                5100               5.74               0.616         0.288       0.00002                0.462              0.00002   291735     13  1680633  
NEGMIR  reducible             6     2.26              1947               1091          164         2556                6284                5100               5.74               0.616         0.288       0.00002                0.462              0.00002   291735     13  1680633  
NEGMIR  exasperating         23     8.68               783               1102          167         1145                6289                2499              21.85               0.609         0.286       0.00006                0.460              0.00008   291735     50  1680633  
NEGMIR  american            440   166.82                59               1115          168           98                6291                 229             414.53               0.605         0.284       0.00113                0.458              0.00151   291735    961  1680633  
NEGMIR  annoying            868   330.16                33               1117          169           49                6292                 116             813.14               0.603         0.283       0.00223                0.456              0.00298   291735   1902  1680633  
NEGMIR  rewarding           962   367.14                32               1212          170           41                6293                 100             895.47               0.600         0.282       0.00247                0.455              0.00330   291735   2115  1680633  
NEGMIR  abominable           10     3.82              1420               1118          171         1900                6294                3975               9.28               0.602         0.281       0.00003                0.455              0.00003   291735     22  1680633  
NEGMIR  first-rate            5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  describable           5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  imprudent             5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  housebroken           5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  comely                5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  indiscreet            5     1.91              2224               1109          172         2826                6294                5543               4.64               0.605         0.281       0.00001                0.455              0.00002   291735     11  1680633  
NEGMIR  manifest             14     5.38              1148               1216          178         1566                6305                3333              12.83               0.596         0.278       0.00004                0.452              0.00005   291735     31  1680633  
NEGMIR  affirming             9     3.47              1554               1217          179         2025                6307                4204               8.19               0.595         0.276       0.00002                0.450              0.00003   291735     20  1680633  
NEGMIR  infuriating         111    42.88               236               1226          180          360                6308                 877             100.74               0.590         0.276       0.00028                0.449              0.00038   291735    247  1680633  
NEGMIR  gut-wrenching        13     5.03              1220               1224          181         1636                6310                3475              11.74               0.591         0.275       0.00003                0.448              0.00004   291735     29  1680633  
NEGMIR  vital               503   195.63                56               1246          182           84                6312                 192             450.58               0.585         0.273       0.00127                0.446              0.00172   291735   1127  1680633  
NEGMIR  off-putting          72    28.12               337               1251          183          509                6313                1192              63.91               0.581         0.271       0.00018                0.444              0.00025   291735    162  1680633  
NEGMIR  dejected              8     3.12              1702               1234          184         2184                6313                4415               7.10               0.586         0.271       0.00002                0.444              0.00003   291735     18  1680633  
NEGMIR  dishonorable          8     3.12              1702               1234          184         2184                6313                4415               7.10               0.586         0.271       0.00002                0.444              0.00003   291735     18  1680633  
NEGMIR  pleased            1569   615.02                18               1258          186           26                6318                  49            1386.16               0.580         0.270       0.00396                0.443              0.00538   291735   3543  1680633  
NEGMIR  appetizing           39    15.28               562               1257          187          808                6317                1802              34.42               0.580         0.270       0.00010                0.443              0.00013   291735     88  1680633  
NEGMIR  timely              163    64.40               175               1277          188          253                6319                 638             141.36               0.572         0.266       0.00041                0.439              0.00056   291735    371  1680633  
NEGMIR  noteworthy          200    79.16               145               1278          189          210                6321                 527             172.85               0.571         0.265       0.00050                0.439              0.00069   291735    456  1680633  
NEGMIR  gallant               7     2.78              1916               1268          190         2385                6322                4737               6.02               0.575         0.264       0.00002                0.438              0.00002   291735     16  1680633  
NEGMIR  texan                 7     2.78              1916               1268          190         2385                6322                4737               6.02               0.575         0.264       0.00002                0.438              0.00002   291735     16  1680633  
NEGMIR  illustrious          10     3.99              1516               1300          192         1934                6326                3975               8.49               0.569         0.261       0.00002                0.435              0.00003   291735     23  1680633  
NEGMIR  mighty               10     3.99              1516               1300          192         1934                6326                3975               8.49               0.569         0.261       0.00002                0.435              0.00003   291735     23  1680633  
NEGMIR  forlorn              13     5.21              1289               1308          194         1654                6328                3475              10.96               0.565         0.260       0.00003                0.433              0.00004   291735     30  1680633  
NEGMIR  irksome              16     6.42              1107               1313          195         1475                6330                3101              13.43               0.563         0.259       0.00004                0.432              0.00005   291735     37  1680633  
NEGMIR  consequential        57    22.91               430               1319          196          615                6331                1405              47.70               0.559         0.258       0.00014                0.432              0.00020   291735    132  1680633  
NEGMIR  thrilling           281   113.87               103               1324          197          156                6335                 367             231.32               0.553         0.255       0.00069                0.428              0.00096   291735    656  1680633  
