bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
more_apparent,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_indicative,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_improbable,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_honest,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_glaring,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_essential,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_difficult,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_complicated,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_clear,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_appropriate,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
more_precious,22,0.05,0.21,0,0,0,0,1,1,4.690415759823431,1,0,0,0,1.0320082797342096,1.0232558139534884
