bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
more_secret,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
fundamentally_wrong,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
longer_fit,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
longer_applicable,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_ominous,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_nervous,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_impressive,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_dangerous,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_bright,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
less_astonishing,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
half_full,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
fundamentally_unfair,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_absurd,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
even_unusual,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
especially_tired,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
as_sweeping,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
as_severe,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
as_responsive,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
as_important,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
as_consistent,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
any_different,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
any_better,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
longer_viable,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_amusing,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_relevant,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_likely,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_pressing,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
