bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
too_late,7,1.14,3.02,0,0,0,0.0,8,8,2.645751311064591,8,0.0,0.0,0.0,1.3687381066422017,1.1454545454545455
as_bad,7,0.57,1.13,0,0,0,0.5,3,4,1.9843134832984435,3,0.5,1.25,-0.75,1.3459001926323562,1.2173913043478262
as_good,7,0.57,0.98,0,0,0,1.0,2,4,1.7078251276599334,2,1.0,2.5,-1.5,1.3687381066422017,1.2352941176470589
more_toxic,7,0.57,1.51,0,0,0,0.0,4,4,2.645751311064591,4,0.0,0.0,0.0,1.2584989506418267,1.1290322580645162
immediately_available,7,0.43,1.13,0,0,0,0.0,3,3,2.6457513110645907,3,0.0,0.0,0.0,1.2190136542044754,1.12
as_popular,7,0.43,1.13,0,0,0,0.0,3,3,2.6457513110645907,3,0.0,0.0,0.0,1.2190136542044754,1.12
more_effective,7,0.43,1.13,0,0,0,0.0,3,3,2.6457513110645907,3,0.0,0.0,0.0,1.2190136542044754,1.12
particularly_exciting,7,0.43,1.13,0,0,0,0.0,3,3,2.6457513110645907,3,0.0,0.0,0.0,1.2190136542044754,1.12
more_important,7,0.43,0.79,0,0,0,0.5,2,3,1.8358568490953673,2,0.5,1.25,-0.75,1.2917083420907467,1.2
more_different,7,0.29,0.76,0,0,0,0.0,2,2,2.645751311064591,2,0.0,0.0,0.0,1.169930812758687,1.105263157894737
more_dramatic,7,0.29,0.49,0,0,0,0.5,1,2,1.7078251276599334,1,0.5,1.25,-0.75,1.2190136542044754,1.1666666666666667
so_vulnerable,7,0.29,0.76,0,0,0,0.0,2,2,2.645751311064591,2,0.0,0.0,0.0,1.169930812758687,1.105263157894737
too_careful,7,0.29,0.76,0,0,0,0.0,2,2,2.645751311064591,2,0.0,0.0,0.0,1.169930812758687,1.105263157894737
more_aware,7,0.29,0.76,0,0,0,0.0,2,2,2.645751311064591,2,0.0,0.0,0.0,1.169930812758687,1.105263157894737
more_sinister,7,0.29,0.76,0,0,0,0.0,2,2,2.645751311064591,2,0.0,0.0,0.0,1.169930812758687,1.105263157894737
quite_sure,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_big,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
more_special,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
more_spiritual,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
overly_impressive,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
seriously_sick,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
remotely_enough,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
quite_believable,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
particularly_remarkable,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
really_sure,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
really_strange,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
really_scared,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
really_close,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
politically_motivated,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_broad,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
remotely_easy,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_sick,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_fascinating,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_foolish,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
very_serious,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
very_little,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
very_close,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
ultimately_serious,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_severe,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_persistent,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_hot,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_high,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_happy,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_early,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_busy,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
too_big,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
that_low,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
that_close,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
that_black,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
terminally_ill,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
technically_possible,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
substantially_new,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_willing,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
more_secretive,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
so_happy,7,0.14,0.38,0,0,0,0.0,1,1,2.645751311064591,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
more_serious,7,0.14,0.38,0,0,0,0.0,1,1,2.6457513110645907,1,0.0,0.0,0.0,1.1040895136738123,1.0769230769230769
