key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt
POS~downright,POSMIR,downright,5502,4731.6973,1465.04489,1.4858308,0.139625,0.003063468,0.994577,0.003165516,1738105,5532,2032082,5502.0,1732603.0,30.0,293947.0,1738105.0,293977.0,5532.0,2026550.0,1733373.302725972,800.302725973,293176.697274027,10.3848715,0.006310947,0.139625,0.065503635,0.003063468,0.139625,0.139625,0.0004277367,770.3027000000002,0.14000413,68.78733,27.754328,3.632771,3.5531611,3.66847,3.7551394,4.2137713,3.833165,74.17546764261078,1318.3721022533812,74.3774159271482
POS~already,POSMIR,already,5035,4330.5465,1336.93042,1.4766543,0.13948509,0.002801587,0.9944697,0.002896833,1738105,5063,2032082,5035.0,1733070.0,28.0,293949.0,1738105.0,293977.0,5063.0,2027019.0,1733774.453489082,732.453489082,293244.546510918,9.92779,0.005776838,0.13948509,0.06545677,0.002801587,0.13948509,0.13948509,0.00039077963,704.4534999999996,0.13991132,65.806885,26.541542,3.557851,3.4754422,3.5948052,3.684522,4.1592784,3.7652905,70.95773389842716,1318.3721022533812,71.15476090888086
POS~darn,POSMIR,darn,506,435.364,132.97507,1.3888714,0.13880874,0.000280917,0.9941061,0.000291122,1738105,509,2032082,506.0,1737599.0,3.0,293974.0,1738105.0,293977.0,509.0,2031573.0,1737669.635952191,73.635952191,293903.364047809,3.140151,0.000582073,0.13880874,0.065297954,0.000280917,0.13880874,0.13880874,3.8993734e-05,70.63600000000002,0.13959683,20.865377,8.404523,0.651475,0.39965308,0.7643979,1.0385504,2.4892924,1.28536,22.494443758403985,1318.3721022533812,22.561028345356956
POS~relatively,POSMIR,relatively,5774,4971.1903,1496.01569,1.4056807,0.13852589,0.003192747,0.9934618,0.003322009,1738105,5812,2032082,5774.0,1732331.0,38.0,293939.0,1738105.0,293977.0,5812.0,2026270.0,1733133.809733072,840.809733072,293136.190266928,10.565115,0.006621875,0.13852589,0.0650164,0.003192747,0.13852589,0.13852589,0.0004422781,802.8096999999998,0.13903874,70.50667,28.333897,3.5081182,3.4373443,3.539855,3.6169047,4.024632,3.68627,75.98684096605149,1318.3721022533812,76.23647421018367
POS~perhaps,POSMIR,perhaps,4035,3474.3591,1042.1588,1.3957721,0.13829736,0.00222965,0.993353,0.002321494,1738105,4062,2032082,4035.0,1734070.0,27.0,293950.0,1738105.0,293977.0,4062.0,2028020.0,1734630.640938702,587.640938702,293389.359061298,8.825982,0.004632162,0.13829736,0.06496884,0.00222965,0.13829736,0.13829736,0.0003083547,560.6408999999999,0.13894446,58.943695,23.677856,3.264991,3.1810226,3.3026445,3.394059,3.8778,3.4763563,63.52164985262898,1318.3721022533812,63.733821476512766
POS~surprisingly,POSMIR,surprisingly,1572,1353.9907,402.77522,1.3645074,0.13782641,0.000867015,0.9930512,0.000904433,1738105,1583,2032082,1572.0,1736533.0,11.0,293966.0,1738105.0,293977.0,1583.0,2030499.0,1736751.009257992,229.009257993,293747.990742007,5.498556,0.001807221,0.13782641,0.064836845,0.000867015,0.13782641,0.13782641,0.00011949757,218.00929999999994,0.13868277,36.79661,14.765138,2.409684,2.2781065,2.4686863,2.6119316,3.3699472,2.7408903,39.64845520319802,1318.3721022533812,39.786932528155525
POS~partly,POSMIR,partly,545,469.5773,138.47326,1.3119504,0.13741903,0.000299953,0.99271405,0.00031356,1738105,549,2032082,545.0,1737560.0,4.0,293973.0,1738105.0,293977.0,549.0,2031533.0,1737635.422667491,79.422667491,293897.577332509,3.2307522,0.000626922,0.13741903,0.064689375,0.000299953,0.13741903,0.13741903,4.1219253e-05,75.42270000000002,0.13839027,21.669733,8.684625,0.90141565,0.683179,0.9992781,1.236867,2.4941244,1.4507599,23.345235059857504,1318.3721022533812,23.430749027719962
POS~sometimes,POSMIR,sometimes,1468,1265.0362,371.74722,1.3347648,0.13733038,0.00080718,0.99256253,0.000844598,1738105,1479,2032082,1468.0,1736637.0,11.0,293966.0,1738105.0,293977.0,1479.0,2030603.0,1736839.963798213,213.963798213,293763.036201787,5.297312,0.00168776,0.13733038,0.0646231,0.00080718,0.13733038,0.13733038,0.000110850335,202.9638,0.13825873,35.56735,14.246536,2.310397,2.178787,2.3694139,2.5126944,3.2708964,2.6416845,38.31448812133603,1318.3721022533812,38.45776904605882
POS~almost,POSMIR,almost,5749,4955.7943,1446.38387,1.331229,0.13729268,0.003154552,0.99223334,0.003307625,1738105,5794,2032082,5749.0,1732356.0,45.0,293932.0,1738105.0,293977.0,5794.0,2026288.0,1733149.205711187,838.205711187,293138.794288813,10.461397,0.006593272,0.13729268,0.06447904,0.003154552,0.13729268,0.13729268,0.00043309692,793.2057000000004,0.13797282,70.3974,28.163908,3.3525746,3.2874985,3.3817563,3.4526029,3.827505,3.516384,75.82216034906945,1318.3721022533812,76.11832893594026
POS~strangely,POSMIR,strangely,767,661.1717,192.69998,1.3005859,0.13695802,0.000420875,0.99223804,0.000441285,1738105,773,2032082,767.0,1737338.0,6.0,293971.0,1738105.0,293977.0,773.0,2031309.0,1737443.82827317,111.82827317,293865.17172683,3.8212376,0.000882178,0.13695802,0.06448109,0.000420875,0.13695802,0.13695802,5.7642206e-05,105.82830000000001,0.13797693,25.713259,10.287289,1.4739172,1.2956858,1.5538405,1.7478768,2.7746654,1.9225607,27.694764848252458,1318.3721022533812,27.80287754891569
POS~mostly,POSMIR,mostly,1485,1280.4322,370.93941,1.303554,0.13675259,0.000813559,0.99198395,0.000854379,1738105,1497,2032082,1485.0,1736620.0,12.0,293965.0,1738105.0,293977.0,1497.0,2030585.0,1736824.567820098,216.567820098,293760.432179902,5.308528,0.001707287,0.13675259,0.06436987,0.000813559,0.13675259,0.13675259,0.000111256304,204.56780000000003,0.1377561,35.783127,14.30272,2.293938,2.1678946,2.3504589,2.487679,3.2138126,2.6112137,38.535697735995385,1318.3721022533812,38.691084244306204
POS~n't,POSMIR,n't,25788,22272.8483,6244.46436,1.243522,0.13674274,0.013979638,0.9903226,0.014836848,1738105,26040,2032082,25788.0,1712317.0,252.0,293725.0,1738105.0,293977.0,26040.0,2006042.0,1715832.151660218,3767.151660218,290209.848339782,21.88947,0.029235693,0.13674274,0.0636419,0.013979638,0.13674274,0.13674274,0.0019116141,3515.1516999999985,0.1363096,149.2409,59.288715,3.656363,3.628848,3.6687014,3.698656,3.8571694,3.7256234,160.5864253291666,1318.3721022533812,161.36914203155447
POS~possibly,POSMIR,possibly,1776,1531.8998,439.94302,1.2878933,0.1364129,0.000970778,0.9916248,0.001021802,1738105,1791,2032082,1776.0,1736329.0,15.0,293962.0,1738105.0,293977.0,1791.0,2030291.0,1736573.100177552,259.100177552,293717.899822448,5.792241,0.002041501,0.1364129,0.0642126,0.000970778,0.1364129,0.1364129,0.00013242665,244.1002000000001,0.13744381,39.139492,15.623707,2.4508784,2.3381221,2.501441,2.624196,3.2737834,2.734708,42.14261501141095,1318.3721022533812,42.320207938997655
POS~equally,POSMIR,equally,8734,7538.8973,2133.07073,1.2657498,0.1361821,0.004752883,0.9909235,0.005025013,1738105,8814,2032082,8734.0,1729371.0,80.0,293897.0,1738105.0,293977.0,8814.0,2023268.0,1730566.102716328,1275.102716327,292701.897283673,12.787883,0.009999319,0.1361821,0.06390536,0.004752883,0.1361821,0.1361821,0.00064725755,1195.1027000000004,0.13683337,86.82682,34.57026,3.3955832,3.3467474,3.4174824,3.470649,3.751992,3.5185127,93.4558719396486,1318.3721022533812,93.8829057922687
POS~somehow,POSMIR,somehow,1249,1077.7185,306.79566,1.2645723,0.13602206,0.000681181,0.9912698,0.000718599,1738105,1260,2032082,1249.0,1736856.0,11.0,293966.0,1738105.0,293977.0,1260.0,2030822.0,1737027.281531946,182.281531946,293794.718468054,4.8465123,0.001436156,0.13602206,0.06405711,0.000681181,0.13602206,0.13602206,9.2655646e-05,171.28150000000005,0.13713491,32.828625,13.087456,2.0758934,1.9441977,2.1349487,2.2783227,3.037019,2.407397,35.34119409414458,1318.3721022533812,35.4964786985977
POS~undeniably,POSMIR,undeniably,678,585.0472,166.34849,1.247035,0.13594171,0.00036967,0.99122804,0.00039008,1738105,684,2032082,678.0,1737427.0,6.0,293971.0,1738105.0,293977.0,684.0,2031398.0,1737519.952831628,98.952831628,293878.047168372,3.569832,0.000779853,0.13594171,0.06403881,0.00036967,0.13594171,0.13594171,5.0253573e-05,92.95280000000002,0.13709852,24.18775,9.641203,1.294468,1.1161458,1.3744321,1.5685672,2.5958788,1.7433401,26.038433132583073,1318.3721022533812,26.153393661244042
POS~largely,POSMIR,largely,1056,911.784,255.49409,1.2311673,0.13535802,0.000573542,0.9906191,0.000607558,1738105,1066,2032082,1056.0,1737049.0,10.0,293967.0,1738105.0,293977.0,1066.0,2031016.0,1737193.215962742,154.215962742,293822.784037258,4.4379396,0.001214372,0.13535802,0.06377193,0.000573542,0.13535802,0.13535802,7.7633515e-05,144.216,0.13656819,30.19576,12.008997,1.8637062,1.7255371,1.9256647,2.076086,2.8720765,2.2115052,32.49615361854384,1318.3721022533812,32.64965543462902
POS~vastly,POSMIR,vastly,634,547.4126,153.3941,1.2179058,0.1353355,0.000344355,0.990625,0.000364765,1738105,640,2032082,634.0,1737471.0,6.0,293971.0,1738105.0,293977.0,640.0,2031442.0,1737557.587444798,92.587444798,293884.412555202,3.4388268,0.000729262,0.1353355,0.063774504,0.000344355,0.1353355,0.1353355,4.6603458e-05,86.5874,0.13657318,23.39685,9.305235,1.1967642,1.0183877,1.2767525,1.4709467,2.498571,1.6457728,25.179356624028344,1318.3721022533812,25.298221281347036
POS~oddly,POSMIR,oddly,804,694.5297,192.41368,1.2045342,0.13486956,0.00043536,0.99014777,0.000462573,1738105,812,2032082,804.0,1737301.0,8.0,293969.0,1738105.0,293977.0,812.0,2031270.0,1737410.470320588,117.470320587,293859.529679413,3.8607206,0.000924713,0.13486956,0.06356524,0.00043536,0.13486956,0.13486956,5.871681e-05,109.47029999999995,0.1361571,26.353931,10.462806,1.5207808,1.3662655,1.590069,1.758286,2.6484456,1.9097258,28.35489375751565,1318.3721022533812,28.495613697550013
POS~little,POSMIR,little,581,502.08,137.86735,1.1800107,0.13448526,0.000313862,0.9897785,0.000334272,1738105,587,2032082,581.0,1737524.0,6.0,293971.0,1738105.0,293977.0,587.0,2031495.0,1737602.920047026,84.920047026,293892.079952974,3.2741551,0.000668318,0.13448526,0.06340325,0.000313862,0.13448526,0.13448526,4.2209813e-05,78.92000000000002,0.13583477,22.407143,8.883693,1.0695528,0.89110005,1.1495754,1.3438525,2.371916,1.5187534,24.1039415863879,1318.3721022533812,24.228082879171435
POS~partially,POSMIR,partially,1045,903.2307,246.90698,1.1871091,0.13432102,0.000563812,0.9895833,0.000601229,1738105,1056,2032082,1045.0,1737060.0,11.0,293966.0,1738105.0,293977.0,1056.0,2031026.0,1737201.769283917,152.769283917,293824.230716083,4.3855495,0.001201729,0.13432102,0.06331759,0.000563812,0.13432102,0.13432102,7.5731805e-05,141.76930000000004,0.1356644,30.053797,11.906692,1.8167595,1.6849517,1.8758652,2.0193613,2.778704,2.1485455,32.32645975048923,1318.3721022533812,32.49615361854384
POS~virtually,POSMIR,virtually,939,811.7102,221.24653,1.1801654,0.13419314,0.000506227,0.9894626,0.000540244,1738105,949,2032082,939.0,1737166.0,10.0,293967.0,1738105.0,293977.0,949.0,2031133.0,1737293.28982049,137.28982049,293839.71017951,4.1539464,0.001079897,0.13419314,0.0632646,0.000506227,0.13419314,0.13419314,6.793219e-05,127.28980000000001,0.13555889,28.490528,11.282278,1.6929525,1.5547026,1.7549471,1.9054564,2.701912,2.0409546,30.643106892089126,1318.3721022533812,30.805843601498726
POS~decidedly,POSMIR,decidedly,647,559.3872,151.85886,1.1645678,0.13400765,0.000348433,0.9892966,0.000372244,1738105,654,2032082,647.0,1737458.0,7.0,293970.0,1738105.0,293977.0,654.0,2031428.0,1737545.612795153,94.612795153,293882.387204847,3.4444144,0.000744209,0.13400765,0.06319175,0.000348433,0.13400765,0.13400765,4.6692687e-05,87.6128,0.13541391,23.651367,9.360171,1.2216046,1.0563495,1.2957089,1.4756181,2.42765,1.637584,25.436194683953808,1318.3721022533812,25.573423705088842
POS~reasonably,POSMIR,reasonably,1183,1023.8325,271.56357,1.1403133,0.13305035,0.000633004,0.9883041,0.000680626,1738105,1197,2032082,1183.0,1736922.0,14.0,293963.0,1738105.0,293977.0,1197.0,2030885.0,1737081.167455349,173.167455349,293803.832544651,4.627665,0.001360316,0.13305035,0.062755816,0.000633004,0.13305035,0.13305035,8.422141e-05,159.16750000000002,0.13454565,31.997383,12.61616,1.8952385,1.7783284,1.9476637,2.074941,2.7484577,2.189524,34.39476704383968,1318.3721022533812,34.597687784012386
POS~increasingly,POSMIR,increasingly,749,648.3417,171.23063,1.1254599,0.13284409,0.000400314,0.98812664,0.000430929,1738105,758,2032082,749.0,1737356.0,9.0,293968.0,1738105.0,293977.0,758.0,2031324.0,1737456.658254932,109.658254933,293867.341745067,3.6779726,0.000861482,0.13284409,0.06267783,0.000400314,0.13284409,0.13284409,5.317935e-05,100.65830000000005,0.13439025,25.462555,10.032861,1.3929396,1.2471126,1.458332,1.6170902,2.457197,1.7600147,27.367864366808018,1318.3721022533812,27.53179979587241
POS~highly,POSMIR,highly,10076,8729.5196,2266.19233,1.11827,0.13259624,0.005354907,0.98726237,0.005797118,1738105,10206,2032082,10076.0,1728029.0,130.0,293847.0,1738105.0,293977.0,10206.0,2021876.0,1729375.480408763,1476.480408763,292500.519591237,13.413928,0.011526553,0.13259624,0.062297814,0.005354907,0.13259624,0.13259624,0.0007100405,1346.4804000000004,0.13363244,93.4319,36.69442,3.0750725,3.0366952,3.0922818,3.1340623,3.3551533,3.1716757,100.37928073063684,1318.3721022533812,101.02474944289642
POS~also,POSMIR,also,7453,6464.6001,1632.60608,1.0790569,0.13126354,0.003930833,0.9861074,0.004288003,1738105,7558,2032082,7453.0,1730652.0,105.0,293872.0,1738105.0,293977.0,7558.0,2024524.0,1731640.399855911,1093.399855911,292883.600144089,11.448988,0.008538876,0.13126354,0.061789453,0.003930833,0.13126354,0.13126354,0.000515975,988.3999000000003,0.13261773,80.40274,31.438828,2.8758752,2.8331459,2.8950362,2.9415548,3.1877182,2.9834337,86.33075929238663,1318.3721022533812,86.93675862372602
POS~wonderfully,POSMIR,wonderfully,1098,951.9846,242.24333,1.0789586,0.13126269,0.000580698,0.9865229,0.000631722,1738105,1113,2032082,1098.0,1737007.0,15.0,293962.0,1738105.0,293977.0,1113.0,2030969.0,1737153.015353219,161.015353219,293815.984646781,4.406536,0.001262636,0.13126269,0.061972395,0.000580698,0.13126269,0.13126269,7.622398e-05,146.0154,0.13298306,30.854248,12.083683,1.7522879,1.6392404,1.8029811,1.9260532,2.5773182,2.0368507,33.13608305156178,1318.3721022533812,33.36165463522455
POS~slightly,POSMIR,slightly,8266,7171.1045,1803.93217,1.0737373,0.1311345,0.004354362,0.98592556,0.004755754,1738105,8384,2032082,8266.0,1729839.0,118.0,293859.0,1738105.0,293977.0,8384.0,2023698.0,1730933.895526854,1212.895526854,292764.104473146,12.042731,0.009465848,0.1311345,0.06170935,0.004354362,0.1311345,0.1311345,0.000571007,1094.8954999999996,0.13245772,84.68237,33.089207,2.8970377,2.856728,2.9151137,2.958998,3.1912215,2.998505,90.91754506144565,1318.3721022533812,91.56418513807678
POS~simply,POSMIR,simply,9065,7866.4895,1966.75202,1.0654898,0.13090785,0.004766435,0.9856475,0.00521545,1738105,9197,2032082,9065.0,1729040.0,132.0,293845.0,1738105.0,293977.0,9197.0,2022885.0,1730238.510515324,1330.510515324,292646.489484676,12.588035,0.010375997,0.13090785,0.061586842,0.004766435,0.13090785,0.13090785,0.0006239638,1198.5105000000003,0.13221297,88.69323,34.61951,2.904834,2.8667176,2.9219263,2.9634228,3.1830113,3.0007806,95.2102935611481,1318.3721022533812,95.90099061010788
POS~immensely,POSMIR,immensely,778,674.857,169.87519,1.0589769,0.13077696,0.000410196,0.9860583,0.000447614,1738105,789,2032082,778.0,1737327.0,11.0,293966.0,1738105.0,293977.0,789.0,2031293.0,1737430.14295929,114.14295929,293862.85704071,3.6978543,0.000894822,0.13077696,0.061767813,0.000410196,0.13077696,0.13077696,5.3644188e-05,103.14300000000003,0.13257454,25.97801,10.155934,1.3871886,1.2551453,1.4463999,1.5901521,2.350851,1.7195672,27.892651361962706,1318.3721022533812,28.089143810376278
POS~way,POSMIR,way,818,709.9257,176.59416,1.0445334,0.13026325,0.000429808,0.9855422,0.000470627,1738105,830,2032082,818.0,1737287.0,12.0,293965.0,1738105.0,293977.0,830.0,2031252.0,1737395.074342472,120.074342472,293856.925657528,3.7787309,0.000940806,0.13026325,0.061540432,0.000429808,0.13026325,0.13026325,5.598819e-05,108.0743,0.13212018,26.64443,10.395879,1.4268163,1.3003618,1.4835216,1.6211897,2.3496926,1.7451273,28.600699292150182,1318.3721022533812,28.809720581775867
