        l1  l2                         f        E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1      f2        N  
COMPLEMENT  waaay                     15       7.50               947                102           45         1263                   1                2361              20.79               1.491        0.5000        0.0000               1.0000               0.0000  3173681      15  6347362  
COMPLEMENT  disgracefully             14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
COMPLEMENT  definetly                 14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
COMPLEMENT  merrily                   14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
COMPLEMENT  awful                     14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
COMPLEMENT  growingly                 14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
   NEGATED  necessarilly              14       7.00               972                111           50         1302                   1                2438              19.41               1.462        0.5000        0.0000               1.0000               0.0000  3173681      14  6347362  
COMPLEMENT  putatively                13       6.50              1007                130           56         1336                   1                2504              18.02               1.431        0.5000        0.0000               1.0000               0.0000  3173681      13  6347362  
COMPLEMENT  slighly                   13       6.50              1007                130           56         1336                   1                2504              18.02               1.431        0.5000        0.0000               1.0000               0.0000  3173681      13  6347362  
COMPLEMENT  slower                    13       6.50              1007                130           56         1336                   1                2504              18.02               1.431        0.5000        0.0000               1.0000               0.0000  3173681      13  6347362  
COMPLEMENT  ok                        13       6.50              1007                130           56         1336                   1                2504              18.02               1.431        0.5000        0.0000               1.0000               0.0000  3173681      13  6347362  
   NEGATED  tht                       12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
COMPLEMENT  aside                     12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
   NEGATED  neither                   12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
COMPLEMENT  measly                    12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
COMPLEMENT  older                     12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
   NEGATED  thaaat                    12       6.00              1032                143           60         1375                   1                2583              16.64               1.398        0.5000        0.0000               1.0000               0.0000  3173681      12  6347362  
COMPLEMENT  higly                     11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  scraggly                  11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  ponderously               11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  soooooooo                 11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
   NEGATED  laugh-out-loud            11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  perplexingly              11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
   NEGATED  thaaaat                   11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  anyways                   11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  abroad                    11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  veritably                 11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  seventh                   11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  tentatively               11       5.50              1074                165           66         1432                   1                2682              15.25               1.362        0.5000        0.0000               1.0000               0.0000  3173681      11  6347362  
COMPLEMENT  extreamly                 10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  proverbially              10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  expensively               10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  bi-weekly                 10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  severally                 10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
   NEGATED  potty                     10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  last                      10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  suggestively              10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  prety                     10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  unevenly                  10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  crackly                   10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  fahrenheit                10       5.00              1119                191           78         1486                   1                2797              13.86               1.322        0.5000        0.0000               1.0000               0.0000  3173681      10  6347362  
COMPLEMENT  ever-increasingly          9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  unprecedentedly            9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  waaaaay                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  tropically                 9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  incontestably              9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  intractably                9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  peerlessly                 9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  cooler                     9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
   NEGATED  overally                   9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  non-personally             9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  tortuously                 9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  soooooooooo                9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  courtly                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  imperceptibly              9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  possible                   9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  muy                        9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  aloud                      9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  uneasily                   9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  prudently                  9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  unbelieveably              9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  frickin                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  highest                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  lastly                     9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  or-less                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  sightly                    9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  smoothest                  9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
COMPLEMENT  incorrectly                9       4.50              1166                218           90         1555                   1                2896              12.48               1.279        0.5000        0.0000               1.0000               0.0000  3173681       9  6347362  
   NEGATED  earthshakingly             8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  therefor                   8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  thrice                     8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  courageously               8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  pictorially                8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
   NEGATED  excatly                    8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  sensuously                 8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  fortnightly                8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  fricken                    8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  astutely                   8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  inefficiently              8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  unofficially               8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  contrastingly              8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  likably                    8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  claustrophobically         8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  unassumingly               8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  inimitably                 8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  mordantly                  8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  aswell                     8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  reverently                 8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  irreverently               8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  unswervingly               8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  wibbly                     8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  dutifully                  8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  conjointly                 8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
COMPLEMENT  non-technically            8       4.00              1245                268          117         1633                   1                3047              11.09               1.230        0.5000        0.0000               1.0000               0.0000  3173681       8  6347362  
   NEGATED  macroeconomically          7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  entirly                    7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  upwards                    7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  unobtrusively              7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  contagiously               7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  nuttin                     7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  fun                        7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  colorably                  7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  nonchalantly               7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  direly                     7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  unfrequently               7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  vivaciously                7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  2x                         7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  priestly                   7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  thaaaaat                   7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  rakishly                   7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  anally                     7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  wery                       7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  underground                7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  smack                      7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  pleasurably                7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  biomechanically            7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  healthier                  7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  comparitively              7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  spellbindingly             7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  monthly                    7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  bigger                     7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  inexhaustibly              7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  dear                       7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  impulsively                7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  wayyy                      7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  eco-friendly               7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  the-less                   7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  ipso                       7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
   NEGATED  mvp                        7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  inconsistently             7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  resonantly                 7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  longitudinally             7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  pre-dominantly             7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
COMPLEMENT  succinctly                 7       3.50              1337                320          143         1716                   1                3215               9.70               1.176        0.5000        0.0000               1.0000               0.0000  3173681       7  6347362  
