12201	more	important
10998	too	late
5156	too	early
3443	as	good
2946	quite	sure
2615	so	easy
2345	too	old
1884	more	frustrating
1567	very	good
1513	inherently	wrong
1428	more	exciting
1315	as	bad
1289	too	pleased
1280	more	evident
1253	more	satisfying
1179	too	happy
1081	as	simple
1063	more	beautiful
1056	more	true
1032	as	important
1032	more	powerful
986	too	young
968	more	fun
943	more	apparent
905	really	sure
899	more	dangerous
884	as	easy
868	even	close
821	so	happy
798	more	rewarding
788	more	popular
787	too	big
779	too	serious
763	more	annoying
740	too	much
732	more	difficult
732	too	small
728	too	busy
716	more	valuable
680	so	simple
675	too	careful
653	really	new
640	more	serious
608	more	different
583	more	critical
574	as	big
535	too	sure
528	more	effective
528	too	fancy
527	so	important
524	really	wrong
519	too	good
509	more	relevant
478	more	proud
477	too	crazy
474	that	simple
458	too	bad
454	as	strong
453	too	special
451	more	clear
450	that	easy
448	much	more
447	that	good
444	more	obvious
441	as	effective
435	as	popular
434	more	excited
433	more	precious
430	too	exciting
427	too	cold
426	quite	clear
424	too	difficult
420	too	hard
419	so	good
406	more	significant
404	particularly	new
400	more	urgent
392	more	vital
390	particularly	good
389	so	close
385	more	complicated
380	any	better
380	quite	right
372	more	relaxing
368	ever	easy
364	entirely	sure
363	really	special
360	so	bad
338	quite	able
329	more	american
328	more	crucial
327	particularly	special
326	more	interesting
324	entirely	clear
323	really	able
322	more	likely
322	too	hot
321	more	attractive
321	more	essential
319	as	powerful
318	so	excited
314	as	great
312	as	successful
312	much	better
309	really	interested
306	more	impressive
303	more	romantic
301	more	comforting
300	really	good
299	ever	good
296	so	fun
295	more	challenging
295	more	painful
290	more	enjoyable
286	that	great
280	more	special
280	so	great
277	too	high
276	more	appropriate
270	less	important
267	too	complicated
260	as	exciting
260	as	high
259	as	close
255	more	gratifying
254	more	natural
248	more	certain
245	more	convenient
245	more	embarrassing
244	as	beautiful
242	so	high
241	so	scared
237	more	boring
237	really	happy
232	as	interesting
231	as	large
228	more	complex
227	really	bad
226	particularly	interested
225	particularly	interesting
224	as	satisfying
224	more	disappointing
224	more	wrong
223	more	terrifying
