adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
morally,1632,23.75,189.09,0,0,0.0,4.0,5420,38759,7.961881957360637,5420,4.0,10.0,-6.0,2.6443784702714925,1.5910706848247116
vastly,1632,23.64,517.68,0,0,0.0,2.0,20462,38578,21.89975661420189,20462,2.0,5.0,-3.0,2.0346609744099284,1.4349454545595608
sufficiently,1632,23.56,97.1,0,1,4.0,14.0,2200,38443,4.1220394717927125,2200,13.0,33.5,-18.5,6.394329895064463,3.0573974482759962
similarly,1632,23.38,47.81,0,4,10.0,24.0,831,38161,2.0448521452883095,831,20.0,54.0,-26.0,11.365559026251788,5.736516174574667
indeed,1632,23.27,72.75,0,2,7.0,17.0,1651,37976,3.1264477599499365,1651,15.0,39.5,-20.5,8.477262593715542,4.287629142391037
predominantly,1632,23.03,294.3,0,0,0.0,2.0,8049,37584,12.779115548412456,8049,2.0,5.0,-3.0,2.1316057333953866,1.449364654653281
ridiculously,1632,22.97,125.33,0,0,2.0,9.0,2301,37495,5.455281415398744,2301,9.0,22.5,-13.5,4.377146441640417,2.264328784983971
fundamentally,1632,22.79,270.28,0,0,2.0,6.0,9634,37200,11.857644983011143,9634,6.0,15.0,-9.0,3.5700693459863984,2.0539288722072344
uniquely,1632,22.79,145.07,0,1,4.0,13.0,4299,37186,6.366599777480672,4299,12.0,31.0,-17.0,5.552352348987364,2.7542920212185336
wholly,1632,22.59,105.0,0,0,3.0,12.0,2347,36872,4.6475766261751135,2347,12.0,30.0,-18.0,5.022638848439938,2.4488639616856878
substantially,1632,22.56,217.19,0,0,0.0,1.0,4480,36813,9.628376483792364,4480,1.0,2.5,-1.5,2.047695931839604,1.414657908701205
critically,1632,22.44,505.29,0,0,0.0,1.0,17445,36620,22.518832397765767,17445,1.0,2.5,-1.5,1.460437740665161,1.214249242432131
wide,1632,22.14,813.62,0,0,0.0,0.0,32807,36139,36.74241103797134,32807,0.0,0.0,0.0,1.1776469452895297,1.0929197902430772
second,1632,21.91,496.53,0,0,0.0,1.0,19283,35757,22.662548361292252,19283,1.0,2.5,-1.5,1.6454739763588164,1.3003920477700428
kinda,1632,20.7,100.62,0,0,2.0,7.0,2053,33790,4.859991202379745,2053,7.0,17.5,-10.5,4.006983016824637,2.0950401302227166
personally,1632,20.66,313.5,0,0,1.0,4.0,11685,33724,15.171290939113906,11685,4.0,10.0,-6.0,2.7063885046064446,1.6815127403119863
thoroughly,1632,20.52,129.07,0,1,3.0,11.0,2988,33482,6.29132426530788,2988,10.0,26.0,-14.0,5.197645032787812,2.7226909489643876
openly,1632,20.51,569.46,0,0,0.0,1.0,22852,33475,27.762782105256655,22852,1.0,2.5,-1.5,1.8243414886777456,1.3654308569876474
culturally,1632,20.47,187.33,0,0,1.0,4.0,5041,33409,9.151094503968784,5041,4.0,10.0,-6.0,2.6259518016122194,1.6365896925241517
notoriously,1632,20.41,170.77,0,0,1.0,7.0,5964,33309,8.366877110608549,5964,7.0,17.5,-10.5,3.51907611085009,1.9242280184574871
exceedingly,1632,20.15,108.93,0,1,4.0,12.0,2749,32882,5.406172647189998,2749,11.0,28.5,-15.5,5.425053664008396,2.739942965494308
commercially,1632,20.05,386.31,0,0,0.0,1.0,13413,32719,19.26873574097313,13413,1.0,2.5,-1.5,1.5899550256463222,1.2450154513804117
heavily,1632,20.02,290.49,0,0,0.0,2.0,8557,32678,14.507383133691123,8557,2.0,5.0,-3.0,2.008275354940589,1.4190758313589509
likely,1632,19.97,83.43,0,1,3.0,10.0,1339,32587,4.178222010639281,1339,9.0,23.5,-12.5,4.813228269055741,2.479331087716597
publicly,1632,19.95,562.32,0,0,0.0,1.0,22216,32562,28.183462632514328,22216,1.0,2.5,-1.5,1.653393890872381,1.3040824175585666
plain,1632,19.83,141.12,0,0,1.0,5.0,4348,32366,7.115977232124135,4348,5.0,12.5,-7.5,3.214088775624889,1.8194122718097427
essentially,1632,19.81,97.58,0,0,2.0,11.0,2416,32327,4.92602637177476,2416,11.0,27.5,-16.5,4.587065918302741,2.3079239075885036
ultimately,1632,19.73,139.49,0,1,3.0,10.0,4714,32197,7.070693649036789,4714,9.0,23.5,-12.5,4.779944881424913,2.5434782799001154
comparatively,1632,19.55,138.32,0,0,1.0,4.0,3191,31909,7.07445296800267,3191,4.0,10.0,-6.0,2.8760690739652177,1.7110377635463414
painfully,1632,19.22,171.5,0,0,1.0,5.0,4224,31375,8.920833924142894,4224,5.0,12.5,-7.5,3.1611420527489527,1.8622711227849318
half,1632,19.03,206.15,0,0,1.0,3.0,6245,31062,10.830999253304633,6245,3.0,7.5,-4.5,2.3808582318353846,1.5943765390561144
possibly,1632,18.79,78.89,0,1,4.0,13.0,2029,30671,4.197869398952193,2029,12.0,31.0,-17.0,5.831044952316439,2.953885584026015
mainly,1632,18.02,101.95,0,0,1.0,5.0,2053,29415,5.656204253432579,2053,5.0,12.5,-7.5,3.4534804762960363,1.9669780410722106
closely,1632,18.01,672.14,0,0,0.0,0.0,27148,29385,37.3298375055652,27148,0.0,0.0,0.0,1.216005499266426,1.105330897907528
legally,1632,18.0,137.86,0,0,0.0,2.0,3323,29384,7.65681825575165,3323,2.0,5.0,-3.0,2.2226381587151227,1.449848175447985
overwhelmingly,1632,17.75,187.68,0,0,2.0,5.0,6757,28966,10.574339346562587,6757,5.0,12.5,-7.5,3.245875321455195,1.9636793803586128
profoundly,1632,17.67,70.35,0,0,3.0,10.0,1357,28840,3.9809524196993054,1357,10.0,25.0,-15.0,4.698824704195228,2.4003656719325184
intensely,1632,17.2,110.13,0,0,2.0,7.0,3643,28064,6.404357948599119,3643,7.0,17.5,-10.5,3.9715575939917374,2.159488487337037
primarily,1632,17.09,167.29,0,0,1.0,4.0,5054,27889,9.789679072539911,5054,4.0,10.0,-6.0,2.7374715713672186,1.6726378868860283
dangerously,1632,16.83,213.02,0,0,1.0,4.0,7407,27472,12.654779898361769,7407,4.0,10.0,-6.0,2.893897014333959,1.770815201514702
practically,1632,16.34,132.77,0,0,1.0,3.0,4582,26668,8.12494392463554,4582,3.0,7.5,-4.5,2.6918402746751116,1.6593138513773575
statistically,1632,16.24,420.23,0,0,0.0,1.0,16885,26501,25.878787283333157,16885,1.0,2.5,-1.5,1.7192863385776027,1.2988781800771794
enormously,1632,16.01,112.07,0,0,1.0,4.0,2986,26122,7.001621107151285,2986,4.0,10.0,-6.0,2.8694619024533443,1.7592155691123008
insanely,1632,15.94,73.2,0,0,1.0,6.0,1212,26007,4.593175271212812,1212,6.0,15.0,-9.0,3.3962323932053735,1.921152492757302
somehow,1632,15.75,74.39,0,1,3.0,10.0,1501,25702,4.723573956461894,1501,9.0,23.5,-12.5,5.066644571680888,2.752559133248736
moderately,1632,15.73,81.09,0,0,1.0,5.0,1982,25671,5.154992734275558,1982,5.0,12.5,-7.5,3.4754695169174568,1.9745133943110655
awfully,1632,15.61,89.09,0,0,2.0,6.0,1983,25473,5.70768450166778,1983,6.0,15.0,-9.0,3.616795908048409,2.0489145884350575
merely,1632,15.41,42.68,0,1,5.0,14.0,821,25156,2.768631755638846,821,13.0,33.5,-18.5,6.2390702946628736,3.2639863107314655
normally,1632,15.12,52.11,0,1,3.0,11.0,1109,24674,3.446404848371973,1109,10.0,26.0,-14.0,5.043202088676138,2.689389110216598
tremendously,1632,15.05,75.19,0,0,2.0,6.0,1647,24565,4.9953031618093995,1647,6.0,15.0,-9.0,3.562976650106518,2.046140430918319
extra,1632,15.0,124.53,0,0,1.0,6.0,4411,24482,8.301531378143522,4411,6.0,15.0,-9.0,3.4014771306430425,1.903592560958929
newly,1632,14.76,122.84,0,0,1.0,4.0,3541,24081,8.32517676117467,3541,4.0,10.0,-6.0,2.864227101371989,1.8180449997284258
strictly,1632,14.66,100.29,0,0,0.0,3.0,2568,23927,6.8402056096624,2568,3.0,7.5,-4.5,2.525221275409327,1.5434511189200335
radically,1632,14.64,389.76,0,0,0.0,2.0,15522,23892,26.623355635616154,15522,2.0,5.0,-3.0,1.917077204087571,1.4212205210409214
instantly,1632,14.48,165.29,0,0,1.0,3.0,5764,23636,11.412883330961492,5764,3.0,7.5,-4.5,2.5516977979167663,1.640960819059413
darn,1632,14.43,197.43,0,0,1.0,3.0,7657,23542,13.686424963041807,7657,3.0,7.5,-4.5,2.6358644550253527,1.6957214610498212
unbelievably,1632,14.39,49.1,0,0,2.0,9.0,1068,23491,3.4112351544314827,1068,9.0,22.5,-13.5,4.3741081904154715,2.337872143522352
basically,1632,14.36,59.23,0,0,2.0,8.0,1151,23440,4.123953799127059,1151,8.0,20.0,-12.0,4.105329250160066,2.2643399038705936
over,1632,14.19,170.82,0,0,0.0,2.0,4574,23152,12.041368859968056,4574,2.0,5.0,-3.0,1.9654949736909217,1.4002341572611479
supposedly,1632,13.7,36.37,0,1,4.0,12.0,593,22363,2.6542007552931084,593,11.0,28.5,-15.5,5.619478282943212,3.054229610477024
again,1632,13.64,45.18,0,1,3.0,8.0,904,22265,3.3113561491121852,904,7.0,18.5,-9.5,4.728726881572405,2.6395561866611392
decidedly,1632,13.32,73.39,0,1,3.0,9.0,2673,21744,5.50854004324782,2673,8.0,21.0,-11.0,4.52023538303587,2.4959262192901717
distinctly,1632,13.23,159.2,0,0,1.0,5.0,6165,21584,12.037429320484042,6165,5.0,12.5,-7.5,3.2338900482369075,1.9969680679705846
pleasantly,1632,13.12,361.01,0,0,0.0,2.0,14553,21420,27.5051993756199,14553,2.0,5.0,-3.0,2.0417429309494572,1.4957093405585011
initially,1632,13.11,62.79,0,0,2.0,6.0,1506,21398,4.788892165839305,1506,6.0,15.0,-9.0,3.6045030248200254,2.087952980202404
technologically,1632,12.92,301.45,0,0,0.0,1.0,12002,21093,23.323444991719796,12002,1.0,2.5,-1.5,1.6459816652613424,1.279044025199764
mildly,1632,12.92,57.83,0,0,1.0,6.0,1104,21085,4.475934924652765,1104,6.0,15.0,-9.0,3.354459460083761,1.9332421658170056
thus,1632,12.91,60.33,0,0,2.0,7.0,1643,21062,4.674547898309337,1643,7.0,17.5,-10.5,3.960105884908814,2.3013402607503743
infinitely,1632,12.59,86.22,0,0,1.0,3.0,2555,20542,6.849794803412856,2555,3.0,7.5,-4.5,2.523236560870237,1.6175402659937954
beautifully,1632,12.53,58.81,0,0,1.0,8.0,1588,20457,4.691518342727172,1588,8.0,20.0,-12.0,3.557396785843127,1.978821180112317
minimally,1632,12.48,413.27,0,0,0.0,1.0,16685,20361,33.125311605422674,16685,1.0,2.5,-1.5,1.4915701064694347,1.2417664442598233
traditionally,1632,12.38,59.27,0,0,1.0,5.0,999,20210,4.786445411340928,999,5.0,12.5,-7.5,3.3340906511571577,2.0031486287996585
strangely,1632,12.28,57.57,0,1,3.0,8.0,1294,20042,4.688132916287326,1294,7.0,18.5,-9.5,4.260449776480605,2.432877816965575
remotely,1632,12.17,84.38,0,0,1.0,5.0,2556,19866,6.931862959478396,2556,5.0,12.5,-7.5,3.118840958309446,1.9029534135848685
aesthetically,1632,11.94,326.47,0,0,0.0,1.0,13081,19492,27.33455377472136,13081,1.0,2.5,-1.5,1.7375664485447824,1.351936458602179
rarely,1632,11.8,51.73,0,0,2.0,6.0,1197,19253,4.384710344909897,1197,6.0,15.0,-9.0,3.5330697385470065,2.0801317781862454
maybe,1632,11.75,84.5,0,0,2.0,6.25,2782,19168,7.1945316563941715,2782,6.25,15.625,-9.375,3.6972797871352996,2.2606747589130727
fiercely,1632,11.68,152.19,0,0,0.0,2.0,3690,19067,13.026434470219096,3690,2.0,5.0,-3.0,1.8936750382824938,1.3986620805855197
vitally,1632,11.58,425.88,0,0,0.0,0.0,17199,18892,36.79007461239519,17199,0.0,0.0,0.0,1.1914927124774464,1.0984127188186774
of,1632,11.48,48.18,0,0,2.0,7.0,1152,18738,4.196634632596835,1152,7.0,17.5,-10.5,3.662483687539514,2.1479034889272257
dramatically,1632,11.43,176.06,0,0,0.0,2.0,6747,18653,15.403630623097653,6747,2.0,5.0,-3.0,2.117608543271853,1.5082144897535417
partially,1632,11.42,100.92,0,0,1.0,3.0,2963,18641,8.835047521022794,2963,3.0,7.5,-4.5,2.3670383336415908,1.5846856376098286
horribly,1632,11.39,185.98,0,0,1.0,4.0,7474,18591,16.325993956234967,7474,4.0,10.0,-6.0,2.6475358897761456,1.6599860821382197
enough,1632,11.38,51.68,0,0,2.0,7.0,1581,18580,4.539095104370137,1581,7.0,17.5,-10.5,3.883704132753037,2.264223833934912
strikingly,1632,11.37,136.01,0,0,1.0,3.0,4642,18563,11.95727902835652,4642,3.0,7.5,-4.5,2.5102541936950304,1.6793041380894114
constantly,1632,11.16,58.14,0,0,1.0,4.0,1511,18220,5.207981573635213,1511,4.0,10.0,-6.0,2.8413247743220986,1.7517678129875818
oddly,1632,11.16,77.04,0,0,2.0,7.0,2783,18217,6.901899308383781,2783,7.0,17.5,-10.5,3.8609733092966483,2.3013854696413745
altogether,1632,11.06,129.86,0,0,2.0,6.0,5064,18051,11.740441505536232,5064,6.0,15.0,-9.0,3.2978589043438906,2.045743759919689
further,1632,10.94,45.35,0,0,2.0,7.0,1059,17861,4.143739953944643,1059,7.0,17.5,-10.5,3.9456930752880597,2.3087336053934653
medically,1632,10.87,158.7,0,0,0.0,1.0,6030,17733,14.60557284298237,6030,1.0,2.5,-1.5,1.6529066868858062,1.2561744212920702
kind,1632,10.85,387.62,0,0,0.0,1.0,15659,17705,35.730143287217444,15659,1.0,2.5,-1.5,1.486945930169604,1.2700508230289371
suddenly,1632,10.74,34.97,0,0,2.0,7.0,774,17535,3.255153915779515,774,7.0,17.5,-10.5,3.8057752592367247,2.197188451684319
terminally,1632,10.59,395.34,0,0,0.0,0.0,15971,17287,37.32283834321866,15971,0.0,0.0,0.0,1.2898337905059447,1.1584299239936775
unexpectedly,1632,10.41,68.56,0,0,1.0,5.0,1811,16983,6.588241447954458,1811,5.0,12.5,-7.5,3.1173182709656855,1.9268084585716365
noticeably,1632,10.25,84.21,0,0,0.0,2.0,2638,16726,8.216905911711113,2638,2.0,5.0,-3.0,2.259850223118245,1.546792377064094
massively,1632,10.25,77.49,0,0,1.0,4.0,2129,16722,7.5624829042087836,2129,4.0,10.0,-6.0,2.6646779230005513,1.7264873182513956
roughly,1632,10.19,176.01,0,0,0.0,0.0,5401,16638,17.264402743808677,5401,0.0,0.0,0.0,1.3914437495182712,1.1771367901682424
freely,1632,9.93,339.96,0,0,0.0,0.0,13634,16201,34.245573205678895,13634,0.0,0.0,0.0,1.1441148356410276,1.073131599261328
forever,1632,9.83,162.72,0,0,1.0,3.0,6271,16049,16.54628251694596,6271,3.0,7.5,-4.5,2.3600702747624767,1.638752675198213
occasionally,1632,9.79,22.48,0,1,3.0,9.0,367,15970,2.2970645113140273,367,8.0,21.0,-11.0,4.519989915550085,2.5780294963015087
acutely,1632,9.74,279.36,0,0,0.0,1.0,11238,15903,28.668042143080125,11238,1.0,2.5,-1.5,1.5669064354294537,1.2914311643057124
excessively,1632,9.69,54.96,0,0,1.0,5.0,1737,15808,5.673613141266636,1737,5.0,12.5,-7.5,3.1539709177388104,1.9208174013254489
brutally,1632,9.66,167.76,0,0,0.0,2.0,6645,15769,17.36266671879454,6645,2.0,5.0,-3.0,1.9418145044075064,1.4224658863971071
impossibly,1632,9.66,49.37,0,0,1.0,4.0,1350,15763,5.111705763978046,1350,4.0,10.0,-6.0,2.7090064131029647,1.7217653238421835
sharply,1632,9.51,136.94,0,0,0.0,0.0,2962,15526,14.394183106969361,2962,0.0,0.0,0.0,1.4076076812104714,1.1879046060637772
undeniably,1632,9.36,31.91,0,0,2.0,6.25,583,15275,3.4094120864450077,583,6.25,15.625,-9.375,3.515878595222371,2.097251350404219
frequently,1632,9.35,25.27,0,1,3.0,8.0,350,15256,2.7029732310914185,350,7.0,18.5,-9.5,4.314785866858213,2.5722649731202494
abundantly,1632,9.33,311.75,0,0,0.0,0.0,12581,15225,33.41714458222546,12581,0.0,0.0,0.0,1.354255021278172,1.1837238086814224
intellectually,1632,9.28,71.63,0,0,0.0,2.0,1406,15143,7.719914432262718,1406,2.0,5.0,-3.0,2.2086387545121546,1.5230016557906445
vaguely,1632,9.25,76.67,0,0,1.0,4.0,2308,15099,8.286895600797486,2308,4.0,10.0,-6.0,2.7960099769015945,1.797245118115578
fiscally,1632,9.14,178.77,0,0,0.0,0.0,5672,14909,19.568465279285537,5672,0.0,0.0,0.0,1.4052587416625009,1.1847929335252398
eerily,1632,9.02,139.08,0,0,0.0,1.0,4962,14726,15.413583065564204,4962,1.0,2.5,-1.5,1.7088457114405546,1.3323082351732403
visibly,1632,8.87,66.9,0,0,0.0,2.0,2132,14477,7.541125313370027,2132,2.0,5.0,-3.0,2.1567093904875576,1.4976225843554336
near,1632,8.86,142.26,0,0,0.0,1.0,4514,14464,16.051318169906153,4514,1.0,2.5,-1.5,1.6476947784015958,1.2948040075902614
supremely,1632,8.84,55.63,0,0,1.0,5.0,1535,14432,6.290294717636651,1535,5.0,12.5,-7.5,3.095412737779083,1.9253320246595658
deceptively,1632,8.71,148.12,0,0,0.0,2.0,5915,14215,17.0048355796537,5915,2.0,5.0,-3.0,2.0302847898417284,1.4612299774383646
stunningly,1632,8.69,115.03,0,0,1.0,3.0,4562,14176,13.242670322808928,4562,3.0,7.5,-4.5,2.4590820381035496,1.6429261999887874
severely,1632,8.64,70.39,0,0,0.0,2.0,2003,14105,8.14404140320552,2003,2.0,5.0,-3.0,1.9252726174469699,1.3989206361381128
notably,1632,8.47,71.95,0,0,2.0,4.0,2604,13820,8.496490037752888,2604,4.0,10.0,-6.0,3.099105242574405,2.0494978042308025
broadly,1632,8.45,56.97,0,0,0.0,2.0,1402,13791,6.7418277404669515,1402,2.0,5.0,-3.0,2.0180513963780236,1.4329236684791102
shockingly,1632,8.42,40.27,0,0,1.0,5.0,888,13749,4.780578314733993,888,5.0,12.5,-7.5,2.959838250924,1.8624028566165336
beyond,1632,8.41,78.26,0,0,0.0,2.0,2722,13720,9.309509566635713,2722,2.0,5.0,-3.0,2.0702782597581812,1.4248981143000923
strongly,1632,8.41,54.94,0,0,0.0,2.0,1253,13717,6.536867039268677,1253,2.0,5.0,-3.0,2.1328101904534655,1.4793460260415996
non,1632,8.39,50.27,0,0,1.0,3.0,1374,13700,5.988141206121442,1374,3.0,7.5,-4.5,2.4520863495793823,1.6273742347222586
universally,1632,8.34,58.16,0,0,1.0,3.0,1245,13606,6.976697316330097,1245,3.0,7.5,-4.5,2.3045585429854873,1.6140748071377118
reportedly,1632,8.29,60.26,0,0,1.0,3.0,1529,13536,7.265715984401607,1529,3.0,7.5,-4.5,2.289100968792763,1.5658962745919454
chronically,1632,8.28,126.42,0,0,0.0,1.0,4552,13511,15.269956322750243,4552,1.0,2.5,-1.5,1.5469406936640424,1.2308827080333884
solely,1632,8.25,197.79,0,0,0.0,1.0,7939,13460,23.982052752298546,7939,1.0,2.5,-1.5,1.7750829137411548,1.3690579273835113
literally,1632,8.19,55.86,0,0,1.0,3.0,1765,13358,6.82518433046536,1765,3.0,7.5,-4.5,2.6090309487582424,1.7080512005062778
than,1632,8.17,67.22,0,0,0.0,3.0,1743,13337,8.226020016552507,1743,3.0,7.5,-4.5,2.2163882413020173,1.5390470370061256
albeit,1632,8.16,30.94,0,0,2.0,6.0,858,13309,3.7933994829289666,858,6.0,15.0,-9.0,3.6433262051815754,2.2698334969829297
clinically,1632,8.05,83.98,0,0,0.0,1.0,2070,13142,10.429100448929878,2070,1.0,2.5,-1.5,1.6106103115615797,1.2546840863301134
racially,1632,7.88,93.77,0,0,0.0,0.0,2562,12861,11.899343112462713,2562,0.0,0.0,0.0,1.4044795302944226,1.1625960160039392
deliciously,1632,7.75,31.54,0,0,1.0,4.0,712,12652,4.067765732852692,712,4.0,10.0,-6.0,2.6184997447360865,1.6843739426602815
formerly,1632,7.61,38.23,0,0,1.0,5.0,1341,12420,5.023989952237773,1341,5.0,12.5,-7.5,3.121336053671771,1.974339698292866
marginally,1632,7.61,69.53,0,0,0.0,2.0,2325,12416,9.138732445124395,2325,2.0,5.0,-3.0,1.92049058495921,1.3997928748883102
up,1632,7.49,128.61,0,0,0.0,1.0,4912,12229,17.163864920533292,4912,1.0,2.5,-1.5,1.8033387744268465,1.3811668302104538
exclusively,1632,7.48,67.98,0,0,0.0,2.0,2405,12213,9.084519921516584,2405,2.0,5.0,-3.0,1.9766785981574562,1.4049434403095449
grossly,1632,7.43,69.27,0,0,0.0,1.0,1764,12128,9.320632623319709,1764,1.0,2.5,-1.5,1.6329946087690737,1.261804535061261
progressively,1632,7.41,63.08,0,0,0.0,2.0,2130,12093,8.512800599721565,2130,2.0,5.0,-3.0,2.0274651552532785,1.4703097147425503
keenly,1632,7.41,220.89,0,0,0.0,0.0,8683,12089,29.81925623333496,8683,0.0,0.0,0.0,1.2068751872162242,1.1049292758358806
globally,1632,7.34,85.99,0,0,0.0,1.0,3182,11974,11.719835059429458,3182,1.0,2.5,-1.5,1.685447584910071,1.293060758540324
first,1632,7.3,33.91,0,0,1.0,4.0,733,11912,4.645887117448664,733,4.0,10.0,-6.0,2.69293395869755,1.7719938684959202
officially,1632,7.24,63.2,0,0,0.0,1.0,1694,11810,8.733743702110232,1694,1.0,2.5,-1.5,1.8644933297150899,1.3710620788384573
woefully,1632,7.21,101.59,0,0,0.0,1.0,3538,11765,14.092273784414196,3538,1.0,2.5,-1.5,1.5114868760363283,1.2155995078284445
back,1632,7.2,55.7,0,0,0.0,1.0,993,11756,7.732063270168009,993,1.0,2.5,-1.5,1.83284549339412,1.3734843147145641
though,1632,7.17,27.07,0,0,1.0,4.25,610,11694,3.7780942043267496,610,4.25,10.625,-6.375,2.985897781549402,1.909023792895014
allegedly,1632,7.13,35.63,0,0,1.0,4.0,938,11631,4.999085099285223,938,4.0,10.0,-6.0,2.9639942556980494,1.9482483116171332
longer,1632,7.12,40.46,0,0,0.0,2.0,781,11627,5.679422894551674,781,2.0,5.0,-3.0,2.1252659139352343,1.4893508173681997
doubly,1632,7.05,38.03,0,0,1.0,3.0,858,11511,5.391386755590343,858,3.0,7.5,-4.5,2.387887434136903,1.595480773023892
desperately,1632,7.01,76.31,0,0,0.0,1.0,2723,11446,10.879849902475712,2723,1.0,2.5,-1.5,1.8243611575307475,1.3735714302903526
understandably,1632,7.01,40.91,0,0,0.0,1.0,800,11445,5.833151170896564,800,1.0,2.5,-1.5,1.9457637397584495,1.3946497135766744
delightfully,1632,7.01,20.17,0,0,1.0,5.0,244,11439,2.8770362575904103,244,5.0,12.5,-7.5,2.9805558618222343,1.864562746025522
overtly,1632,6.99,64.56,0,0,1.0,3.0,2074,11402,9.241052244867642,2074,3.0,7.5,-4.5,2.2109582267481063,1.559472206280923
specifically,1632,6.94,53.6,0,0,1.0,3.0,1814,11324,7.725238076737673,1814,3.0,7.5,-4.5,2.3770388941708864,1.6380522551213883
undoubtedly,1632,6.93,33.63,0,0,1.0,5.0,1013,11316,4.849661305189121,1013,5.0,12.5,-7.5,2.978276303121716,1.9381526391283894
surely,1632,6.85,32.94,0,0,1.0,4.0,630,11174,4.811015432078879,630,4.0,10.0,-6.0,2.760652015855985,1.8499043726889968
disproportionately,1632,6.84,95.23,0,0,0.0,1.0,2981,11162,13.922885496553018,2981,1.0,2.5,-1.5,1.5513532419146159,1.2396013971139064
admittedly,1632,6.79,19.63,0,0,1.5,6.0,379,11081,2.891025832526612,379,6.0,15.0,-9.0,3.1699954147001073,1.978011203793045
abnormally,1632,6.78,93.87,0,0,0.0,1.0,3197,11071,13.836922938953116,3197,1.0,2.5,-1.5,1.5114666156089218,1.2366152938529782
famously,1632,6.78,17.16,0,0,2.0,6.0,280,11071,2.530306870856387,280,6.0,15.0,-9.0,3.3557540948402393,2.06278182847298
cautiously,1632,6.75,232.47,0,0,0.0,0.0,9383,11024,34.415314378318286,9383,0.0,0.0,0.0,1.185008813987985,1.0900338133246956
markedly,1632,6.66,134.14,0,0,0.0,1.0,5289,10873,20.134438138766164,5289,1.0,2.5,-1.5,1.6124428962591881,1.3036009628056222
greatly,1632,6.56,40.61,0,0,1.0,2.0,1088,10701,6.192820503309803,1088,2.0,5.0,-3.0,2.19463617080282,1.5590805627029667
refreshingly,1632,6.54,39.98,0,0,0.0,2.0,935,10671,6.114458952318998,935,2.0,5.0,-3.0,2.183460756922943,1.5216333570714098
blatantly,1632,6.38,60.81,0,0,0.0,1.0,1899,10413,9.53045535344598,1899,1.0,2.5,-1.5,1.723861099656339,1.3307503502281601
overall,1632,6.38,56.39,0,0,0.0,2.0,1973,10411,8.839120145137953,1973,2.0,5.0,-3.0,2.157181034158222,1.5373727796098176
scientifically,1632,6.36,47.48,0,0,0.0,1.0,1192,10387,7.459958241505187,1192,1.0,2.5,-1.5,1.7415548629894249,1.3153924211581094
patently,1632,6.28,74.66,0,0,0.0,1.0,2281,10245,11.892423031169603,2281,1.0,2.5,-1.5,1.5164780060329286,1.2460927514476514
eternally,1632,6.19,116.4,0,0,0.0,2.0,4663,10104,18.801142647444472,4663,2.0,5.0,-3.0,1.9593534498246852,1.4807330410299644
spiritually,1632,6.17,30.45,0,0,0.0,2.0,653,10062,4.939390895887297,653,2.0,5.0,-3.0,2.135704506943657,1.4935594897406985
genetically,1632,6.07,58.02,0,0,0.0,1.0,1540,9913,9.551878645050497,1540,1.0,2.5,-1.5,1.5024948900454809,1.2163975969587124
endlessly,1632,6.06,46.88,0,0,0.0,2.0,1659,9882,7.742906069459771,1659,2.0,5.0,-3.0,2.1634207297608175,1.5241530098573743
positively,1632,6.05,23.63,0,0,1.0,5.0,733,9866,3.9093258410745664,733,5.0,12.5,-7.5,3.0358894217281445,1.970424659429177
astonishingly,1632,6.01,27.24,0,0,1.0,4.0,534,9805,4.534198264271383,534,4.0,10.0,-6.0,2.5062415430279463,1.6860655293551239
criminally,1632,5.98,86.09,0,0,0.0,0.0,1925,9766,14.386871158290385,1925,0.0,0.0,0.0,1.3891808488855135,1.185836012757909
crystal,1632,5.94,237.86,0,0,0.0,0.0,9609,9694,40.04393226173028,9609,0.0,0.0,0.0,1.0201725397555566,1.0084849489387373
ecologically,1632,5.93,54.55,0,0,0.0,0.0,1188,9684,9.193606292046907,1188,0.0,0.0,0.0,1.4776063201252683,1.1939161829626965
strategically,1632,5.93,129.83,0,0,0.0,1.0,5177,9684,21.879457220632727,5177,1.0,2.5,-1.5,1.5616936390280989,1.266943295323714
deliberately,1632,5.91,31.64,0,0,1.0,3.0,708,9641,5.355266183487843,708,3.0,7.5,-4.5,2.3791443979186653,1.6310610616531078
drastically,1632,5.9,151.05,0,0,0.0,0.0,6024,9627,25.606753274210828,6024,0.0,0.0,0.0,1.310361203983526,1.1490456853791469
bad,1632,5.87,205.26,0,0,0.0,0.0,8291,9582,34.960467656855926,8291,0.0,0.0,0.0,1.277367602453271,1.1526864724941082
unnecessarily,1632,5.81,34.39,0,0,0.0,2.0,622,9488,5.915994527695724,622,2.0,5.0,-3.0,1.9677009288035512,1.4232810566119303
psychologically,1632,5.79,34.68,0,0,0.0,2.0,1027,9446,5.991010018176613,1027,2.0,5.0,-3.0,2.003261801765383,1.4225766455401572
right,1632,5.78,38.78,0,0,1.0,3.0,1370,9435,6.7087107959771775,1370,3.0,7.5,-4.5,2.361053149904713,1.6434257610128424
biologically,1632,5.75,54.12,0,0,0.0,1.0,1607,9381,9.414815565798541,1607,1.0,2.5,-1.5,1.5978159857646004,1.2490009764551737
soon,1632,5.73,59.94,0,0,0.0,1.0,2118,9349,10.464139686860245,2118,1.0,2.5,-1.5,1.8181211431397724,1.3931593118498808
