adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
highly,5210,148.76,1112.77,0,0,4.0,25.0,35433,775063,7.480073882303482,35433,25.0,62.5,-37.5,7.587736421738409,2.5035725240832036
just,5210,123.97,1280.36,0,2,7.0,28.0,66624,645886,10.327957827851161,66624,26.0,67.0,-37.0,10.459028010995844,3.7854353296167282
always,5210,122.7,1130.3,0,1,5.0,23.0,52227,639278,9.211775538872061,52227,22.0,56.0,-32.0,8.983429045153022,3.4229099024290224
completely,5210,120.87,1643.17,0,1,7.0,36.0,105447,629722,13.594781815688519,105447,35.0,88.5,-51.5,10.386605613347562,3.34433839378202
relatively,5210,118.39,1393.89,0,0,2.0,10.0,56893,616812,11.773699046736109,56893,10.0,25.0,-15.0,4.943874980863546,2.164508642643378
particularly,5210,108.9,732.01,0,1,7.0,29.0,26237,567381,6.721731377774658,26237,28.0,71.0,-41.0,10.279704640520448,3.541062612063324
all,5210,85.87,731.83,0,2,6.0,22.0,34808,447378,8.52265763584979,34808,20.0,52.0,-28.0,9.0301072230654,3.6130626073574263
only,5210,85.85,935.14,0,1,5.0,23.0,52689,447254,10.893318041683205,52689,22.0,56.0,-32.0,8.736807134524252,3.4912006958382893
far,5210,85.14,1794.62,0,0,0.0,2.0,103094,443600,21.077456635826326,103094,2.0,5.0,-3.0,2.0837183919969964,1.3914230173005093
almost,5210,84.1,855.65,0,1,6.0,30.0,51155,438135,10.174774242915266,51155,29.0,73.5,-42.5,9.331825766225352,3.216299326072539
now,5210,84.05,1665.97,0,1,3.0,13.0,113460,437921,19.820247148406583,113460,12.0,31.0,-17.0,5.9301163226427995,2.6522666810717137
truly,5210,80.61,472.32,0,1,6.0,29.0,18442,419975,5.859322894124701,18442,28.0,71.0,-41.0,9.643610265405032,3.435180167355343
incredibly,5210,78.3,465.01,0,1,4.0,20.0,16476,407926,5.939051621311549,16476,19.0,48.5,-27.5,7.1991155858780855,2.6700068939253665
fairly,5210,76.04,543.79,0,1,5.0,19.0,18037,396145,7.151733457163369,18037,18.0,46.0,-26.0,7.4887161129505575,2.9865833932030332
increasingly,5210,75.92,620.56,0,1,5.0,21.0,22310,395533,8.174044709708504,22310,20.0,51.0,-29.0,7.850049340417943,3.0245141906719315
rather,5210,75.16,311.26,0,2,11.0,42.0,10644,391589,4.141211860933218,10644,40.0,102.0,-58.0,12.986740136430546,4.076357416089349
slightly,5210,73.5,937.68,0,0,3.0,19.0,54565,382927,12.757810770150192,54565,19.0,47.5,-28.5,6.351095996069289,2.468299793313759
especially,5210,73.02,833.56,0,1,3.0,14.0,39839,380443,11.4152181689071,39839,13.0,33.5,-18.5,5.772664506290515,2.499604754529466
absolutely,5210,67.73,566.7,0,0,2.0,12.0,18745,352849,8.36764411251902,18745,12.0,30.0,-18.0,5.053566553726703,2.2518379328664078
totally,5210,67.02,787.39,0,1,5.0,21.0,47688,349158,11.749178800404948,47688,20.0,51.0,-29.0,7.7366878818415135,2.9978795291198956
often,5210,62.6,285.54,0,3,11.0,37.0,11740,326138,4.5614101446547775,11740,34.0,88.0,-48.0,13.029842380182648,4.673962968818424
super,5210,60.12,523.71,0,0,1.0,8.0,22961,313250,8.710443870508985,22961,8.0,20.0,-12.0,4.001020774062042,1.8666108478237848
somewhat,5210,57.13,256.17,0,2,11.0,37.0,10862,297649,4.483896506634778,10862,35.0,89.5,-50.5,12.177299198506097,4.2363457737082895
entirely,5210,56.61,954.27,0,0,2.0,11.0,45558,294922,16.85776907997056,45558,11.0,27.5,-16.5,5.045212440737089,2.345929026929151
well,5210,51.58,1301.07,0,0,1.0,4.0,68835,268723,25.22507605619047,68835,4.0,10.0,-6.0,2.7891041814169837,1.7187269807929682
already,5210,50.28,383.59,0,1,3.0,12.0,15719,261933,7.629806924825098,15719,11.0,28.5,-15.5,5.595692386059299,2.4980624145845565
that,5210,49.05,681.04,0,0,0.0,3.0,24306,255531,13.88565464137791,24306,3.0,7.5,-4.5,2.687776394823425,1.5811834261065907
equally,5210,47.42,448.43,0,1,6.0,22.0,29768,247052,9.456755530437562,29768,21.0,53.5,-30.5,8.410105018532931,3.4119243776711863
no,5210,46.19,1435.43,0,0,0.0,0.0,91759,240642,31.077624762998187,91759,0.0,0.0,0.0,1.409167563172855,1.158871286229722
fully,5210,44.32,503.4,0,0,1.0,4.0,24951,230930,11.357248757662298,24951,4.0,10.0,-6.0,2.8848697824928053,1.6350466782153799
long,5210,40.77,585.36,0,0,1.0,6.0,25154,212393,14.358950030690544,25154,6.0,15.0,-9.0,3.6858004106855837,1.9944928244669011
potentially,5210,40.12,382.23,0,0,1.0,7.0,19385,209051,9.525924585513707,19385,7.0,17.5,-10.5,3.838070773490394,1.9802082352124546
mostly,5210,37.3,205.85,0,1,3.0,15.0,6208,194321,5.519215829588256,6208,14.0,36.0,-20.0,6.145437350864858,2.7486754723948725
perfectly,5210,36.71,385.3,0,0,1.0,5.0,14603,191249,10.496365248931218,14603,5.0,12.5,-7.5,3.0550295685103546,1.7445015240977222
nearly,5210,34.66,598.04,0,0,1.0,3.0,37460,180569,17.255420368009347,37460,3.0,7.5,-4.5,2.7124022347754444,1.6097946217009647
deeply,5210,33.74,328.85,0,0,1.0,6.0,14867,175760,9.747880109500185,14867,6.0,15.0,-9.0,3.3142891234894836,1.7578834923116027
largely,5210,33.19,221.3,0,0,2.0,10.0,7602,172929,6.667405684837371,7602,10.0,25.0,-15.0,4.289580813767006,2.060509313401833
seemingly,5210,32.32,286.06,0,0,3.0,12.0,16257,168398,8.85031364571907,16257,12.0,30.0,-18.0,5.053125936380917,2.4184199899837946
actually,5210,30.08,212.48,0,0,2.0,8.0,9921,156736,7.063095802918166,9921,8.0,20.0,-12.0,4.334599500345996,2.19463289081916
sometimes,5210,28.49,150.68,0,1,4.0,16.0,5999,148413,5.289563817692315,5999,15.0,38.5,-21.5,6.558741056945274,2.954410365191191
both,5210,27.19,102.65,0,1,3.0,13.0,2890,141666,3.775288273877759,2890,12.0,31.0,-17.0,5.694574339274128,2.648001694121227
significantly,5210,26.53,521.22,0,0,0.0,1.0,23377,138201,19.649261540579587,23377,1.0,2.5,-1.5,1.6203726032116852,1.260808104484811
probably,5210,26.08,308.44,0,0,1.0,5.0,17196,135852,11.828871001433718,17196,5.0,12.5,-7.5,3.179674417611221,1.826119621312499
generally,5210,25.51,165.77,0,1,3.0,10.0,6811,132927,6.497309257575913,6811,9.0,23.5,-12.5,5.013682314362669,2.567225501559873
politically,5210,25.4,385.26,0,0,0.0,2.0,21885,132327,15.168510539205034,21885,2.0,5.0,-3.0,2.2672586303220483,1.4686148147471922
usually,5210,25.31,137.14,0,1,3.0,12.0,5828,131870,5.4183160459973045,5828,11.0,28.5,-15.5,5.600753692038416,2.781157914843567
never,5210,25.01,274.2,0,0,1.0,4.0,12243,130282,10.965133712243517,12243,4.0,10.0,-6.0,3.0632429351861474,1.7884133264045752
least,5210,24.03,274.17,0,0,1.0,5.0,11874,125208,11.408215869423477,11874,5.0,12.5,-7.5,3.2066246121428006,1.820305662037284
easily,5210,23.78,574.63,0,0,0.0,1.0,38353,123919,24.159517336057927,38353,1.0,2.5,-1.5,1.6426335969586492,1.2373471369505615
surprisingly,5210,23.21,180.8,0,0,1.0,6.0,7767,120903,7.791269488533374,7767,6.0,15.0,-9.0,3.5027202444108436,1.9002546283849
ever,5210,23.06,213.58,0,0,1.0,6.0,7639,120131,9.262785773809608,7639,6.0,15.0,-9.0,3.406589024416532,1.900742538485499
overly,5210,22.89,166.9,0,0,1.0,5.0,5135,119244,7.292172304288973,5135,5.0,12.5,-7.5,3.099137551501963,1.706607855415274
simply,5210,22.83,145.27,0,0,2.0,8.0,5444,118962,6.3623056450624285,5444,8.0,20.0,-12.0,4.136767198329365,2.1676565547347875
currently,5210,22.81,596.5,0,0,0.0,2.0,41561,118848,26.149074900245996,41561,2.0,5.0,-3.0,2.212541361349531,1.4660263081851101
definitely,5210,20.39,390.04,0,0,1.0,5.0,27032,106213,19.132213024411936,27032,5.0,12.5,-7.5,3.09187818713181,1.8422011718945792
certainly,5210,20.28,198.26,0,0,1.0,5.0,8838,105680,9.773942230775928,8838,5.0,12.5,-7.5,3.3840889066893367,1.9492056240130242
once,5210,19.97,241.62,0,0,2.0,8.0,16333,104020,12.101946608589921,16333,8.0,20.0,-12.0,4.2391741454391285,2.2749300742163987
otherwise,5210,19.49,91.02,0,0,3.0,10.0,4247,101558,4.669223975297913,4247,10.0,25.0,-15.0,4.764670400061266,2.4188653863751126
yet,5210,18.98,242.54,0,0,1.0,4.0,10699,98902,12.776380699434469,10699,4.0,10.0,-6.0,2.8996467402093864,1.7617616941746086
any,5210,18.9,546.84,0,0,0.0,0.0,35498,98446,28.940136300013386,35498,0.0,0.0,0.0,1.1949980588233504,1.0613860811749154
immediately,5210,18.87,542.81,0,0,0.0,1.0,27616,98314,28.765164541928666,27616,1.0,2.5,-1.5,1.7274767862873381,1.3091883641753503
real,5210,17.97,256.8,0,0,0.0,2.0,16440,93611,14.292214269016206,16440,2.0,5.0,-3.0,2.2294581001073275,1.4648084192210848
clearly,5210,17.14,177.53,0,0,1.0,6.0,11438,89280,10.359640809543393,11438,6.0,15.0,-9.0,3.351538554550914,1.9237595550054871
virtually,5210,17.03,273.77,0,0,0.0,1.0,17006,88752,16.070867707788572,17006,1.0,2.5,-1.5,1.7200201562249964,1.2601523444614837
utterly,5210,16.83,68.54,0,0,1.0,8.0,1770,87663,4.073669982990282,1770,8.0,20.0,-12.0,3.7286446890296516,1.9538743065835946
readily,5210,16.76,916.79,0,0,0.0,0.0,65625,87343,54.68651880814653,65625,0.0,0.0,0.0,1.1822641235209612,1.0743803891125177
environmentally,5210,15.88,601.45,0,0,0.0,0.0,41730,82726,37.87899530502445,41730,0.0,0.0,0.0,1.254250789673218,1.102790458936325
mentally,5210,15.57,548.79,0,0,0.0,0.0,38528,81128,35.24306143247503,38528,0.0,0.0,0.0,1.363043002268269,1.1531168297968892
hugely,5210,15.28,287.29,0,0,0.0,1.0,15341,79589,18.80664336733307,15341,1.0,2.5,-1.5,1.9263144286811245,1.3750174282976941
exceptionally,5210,14.88,120.95,0,0,1.0,3.0,5047,77528,8.128057385889923,5047,3.0,7.5,-4.5,2.6054285289802546,1.6110475185714555
unusually,5210,14.83,187.8,0,0,0.0,3.0,10282,77280,12.66098659602777,10282,3.0,7.5,-4.5,2.4520479120672016,1.5796624634351288
previously,5210,14.8,198.03,0,0,1.0,3.0,11496,77099,13.382276259037411,11496,3.0,7.5,-4.5,2.4324338690796856,1.5999728536799227
about,5210,14.34,270.21,0,0,0.0,2.0,17174,74705,18.844696920790692,17174,2.0,5.0,-3.0,2.0492541248445995,1.4472968301134252
physically,5210,13.97,176.92,0,0,0.0,1.0,9368,72788,12.663313892676095,9368,1.0,2.5,-1.5,1.7952874181792475,1.3158691247177
remarkably,5210,13.86,114.26,0,0,1.0,4.0,5967,72234,8.241382966389041,5967,4.0,10.0,-6.0,2.7615347794614755,1.691889746779253
terribly,5210,13.22,118.83,0,0,1.0,4.0,7220,68890,8.986598468874666,7220,4.0,10.0,-6.0,2.7432962008410664,1.6758514805364144
socially,5210,13.15,228.51,0,0,0.0,1.0,10329,68526,17.37368518406634,10329,1.0,2.5,-1.5,1.6830504995812776,1.281126771937088
seriously,5210,13.12,187.28,0,0,1.0,3.0,12144,68367,14.27217130153982,12144,3.0,7.5,-4.5,2.598330458449488,1.6593510591471865
purely,5210,12.89,83.18,0,0,0.0,2.0,2780,67148,6.454009799460223,2780,2.0,5.0,-3.0,2.2064559826878343,1.4515069856670226
however,5210,12.82,102.1,0,0,1.0,6.0,4266,66772,7.966213635793819,4266,6.0,15.0,-9.0,3.175721242668388,1.8564889555663209
genuinely,5210,12.64,103.22,0,0,1.0,3.0,5149,65830,8.169478385221149,5149,3.0,7.5,-4.5,2.6107694263316295,1.6433457503447855
reasonably,5210,12.24,106.88,0,0,0.0,2.0,5219,63750,8.735116816463991,5219,2.0,5.0,-3.0,1.9914656901332486,1.3765972956446195
partly,5210,12.23,552.64,0,0,0.0,1.0,39342,63735,45.17513377644887,39342,1.0,2.5,-1.5,1.6051557005247952,1.2993665675112618
perhaps,5210,11.4,124.44,0,0,1.0,4.0,7306,59408,10.912823810432895,7306,4.0,10.0,-6.0,2.9186354033979773,1.8471914758526866
wildly,5210,11.39,234.34,0,0,0.0,2.0,13596,59346,20.572364531345723,13596,2.0,5.0,-3.0,1.9020144315743899,1.3836384428462587
exactly,5210,11.36,169.34,0,0,0.0,3.0,9253,59186,14.906904794797311,9253,3.0,7.5,-4.5,2.2848031944699487,1.5515830189751152
then,5210,11.06,107.33,0,0,1.0,3.0,6395,57636,9.701935643665797,6395,3.0,7.5,-4.5,2.66960027400766,1.7419398215604074
damn,5210,10.99,246.07,0,0,0.0,1.0,17022,57263,22.388015570327497,17022,1.0,2.5,-1.5,1.7838875001905203,1.3297276600006716
sexually,5210,10.89,251.51,0,0,0.0,0.0,12996,56749,23.090430726454535,12996,0.0,0.0,0.0,1.4917610568017623,1.200310786258088
financially,5210,10.86,128.27,0,0,0.0,0.0,3773,56572,11.81325364341271,3773,0.0,0.0,0.0,1.5157956865752287,1.1951870474277606
obviously,5210,10.76,55.63,0,0,1.0,5.0,1596,56045,5.171581530416967,1596,5.0,12.5,-7.5,3.008040679690078,1.8469244544892742
hardly,5210,10.73,143.7,0,0,1.0,3.0,9006,55886,13.396614663532263,9006,3.0,7.5,-4.5,2.3536240801605435,1.5870152655499283
historically,5210,10.57,165.58,0,0,0.0,2.0,6459,55063,15.666982053825137,6459,2.0,5.0,-3.0,2.000957825391923,1.4412875911122836
way,5210,10.46,252.06,0,0,0.0,0.0,12437,54482,24.103757753680792,12437,0.0,0.0,0.0,1.3542330232714872,1.150768836840192
apparently,5210,10.42,42.31,0,0,1.0,6.0,1299,54283,4.060775451411353,1299,6.0,15.0,-9.0,3.323960821683297,1.9812409545186949
necessarily,5210,10.41,91.17,0,0,1.0,4.0,3831,54240,8.757540793824813,3831,4.0,10.0,-6.0,2.756727381531968,1.750970965130389
little,5210,10.28,394.5,0,0,0.0,1.0,28272,53576,38.363413449992876,28272,1.0,2.5,-1.5,1.7588846886417129,1.355040455074751
directly,5210,10.23,308.61,0,0,0.0,0.0,20288,53282,30.176538817902678,20288,0.0,0.0,0.0,1.354013004356022,1.1592785857594994
barely,5210,10.12,147.5,0,0,0.0,1.0,6634,52743,14.569824914716692,6634,1.0,2.5,-1.5,1.534137171677741,1.2187013041702621
inherently,5210,10.11,76.47,0,0,1.0,3.0,2728,52652,7.566561808793525,2728,3.0,7.5,-4.5,2.4698848006922565,1.6010812577203617
typically,5210,10.01,44.67,0,0,2.0,7.0,1341,52143,4.4637696304025045,1341,7.0,17.5,-10.5,3.726416021947158,2.2225648447483266
considerably,5210,10.0,171.59,0,0,0.0,1.0,7820,52083,17.164919731028853,7820,1.0,2.5,-1.5,1.4554940412494715,1.205727889386435
therefore,5210,9.99,77.27,0,0,1.0,3.0,3676,52052,7.734265071054709,3676,3.0,7.5,-4.5,2.393682480019079,1.5883729753857911
economically,5210,9.92,127.06,0,0,0.0,0.0,6808,51682,12.809116181722985,6808,0.0,0.0,0.0,1.5359372188088338,1.1987239520972433
predominantly,5210,9.75,169.01,0,0,0.0,1.0,8049,50799,17.33414711158413,8049,1.0,2.5,-1.5,1.5588175650115195,1.2423794069390217
downright,5210,9.71,50.7,0,0,1.0,5.0,1730,50612,5.218847184227649,1730,5.0,12.5,-7.5,2.735514574528138,1.6846760038217103
naturally,5210,9.59,61.65,0,0,1.0,3.0,1902,49944,6.431322945423465,1902,3.0,7.5,-4.5,2.5061917684921866,1.625631991456964
wonderfully,5210,9.47,39.83,0,0,1.0,4.0,795,49361,4.203691482482425,795,4.0,10.0,-6.0,2.7306639026546624,1.6758832785703812
emotionally,5210,9.43,67.82,0,0,0.0,1.0,1506,49132,7.191532793096278,1506,1.0,2.5,-1.5,1.8415258077665817,1.333494645716829
similarly,5210,9.15,29.65,0,0,2.0,7.0,831,47681,3.2400319961045088,831,7.0,17.5,-10.5,3.8775378833615743,2.2886387729249966
brand,5210,9.06,644.01,0,0,0.0,0.0,46484,47225,71.04911222414435,46484,0.0,0.0,0.0,1.0253219234634425,1.0124811226279191
consistently,5210,9.06,108.01,0,0,0.0,2.0,5756,47194,11.924021071709834,5756,2.0,5.0,-3.0,2.1237469191862557,1.5016082049575479
extraordinarily,5210,9.0,67.59,0,0,0.0,3.0,2674,46900,7.508145067270646,2674,3.0,7.5,-4.5,2.2373422093674,1.5027576847139081
morally,5210,8.92,108.22,0,0,0.0,1.0,5420,46453,12.137096385280513,5420,1.0,2.5,-1.5,1.6243739935201564,1.2508189174224726
amazingly,5210,8.75,58.78,0,0,0.0,2.0,1892,45586,6.71812423044646,1892,2.0,5.0,-3.0,2.122526774634054,1.462119377224812
widely,5210,8.74,351.95,0,0,0.0,0.0,24789,45540,40.2642996288397,24789,0.0,0.0,0.0,1.270991806704578,1.124100336279742
visually,5210,8.71,156.93,0,0,0.0,1.0,7965,45370,18.020568853671968,7965,1.0,2.5,-1.5,1.6160503925038514,1.2552060599728394
mutually,5210,8.56,286.79,0,0,0.0,0.0,16386,44619,33.487361482863996,16386,0.0,0.0,0.0,1.259804267224327,1.1197497738493858
wholly,5210,8.55,59.88,0,0,0.0,3.0,2347,44562,7.0012484894389,2347,3.0,7.5,-4.5,2.3693725004727035,1.5693283260773736
technically,5210,8.45,82.18,0,0,0.0,1.0,2273,44050,9.719391861760254,2273,1.0,2.5,-1.5,1.6939804454678278,1.2958299532989341
uniquely,5210,8.14,82.17,0,0,0.0,3.0,4299,42423,10.091724224023938,4299,3.0,7.5,-4.5,2.2769680557415444,1.5500497903408856
heavily,5210,8.13,164.4,0,0,0.0,1.0,8557,42370,20.215569520149042,8557,1.0,2.5,-1.5,1.5396361952990611,1.2410420355729987
indeed,5210,8.09,42.04,0,0,1.0,4.0,1651,42142,5.197549672882499,1651,4.0,10.0,-6.0,2.7203061958091737,1.7523092058405212
sufficiently,5210,8.01,55.37,0,0,1.0,3.0,2200,41707,6.91686474817525,2200,3.0,7.5,-4.5,2.3468478826116614,1.585184712454927
fundamentally,5210,7.9,151.65,0,0,0.0,2.0,9634,41172,19.190057414969615,9634,2.0,5.0,-3.0,1.8835577292941088,1.4018016719296784
ridiculously,5210,7.86,71.05,0,0,0.0,2.0,2301,40936,9.042718463649054,2301,2.0,5.0,-3.0,1.9867658887938668,1.4297213540400406
vastly,5210,7.81,289.91,0,0,0.0,0.0,20462,40704,37.10778767896343,20462,0.0,0.0,0.0,1.3613906045257405,1.1636254212708044
finally,5210,7.78,216.48,0,0,0.0,0.0,13550,40524,27.83131863969289,13550,0.0,0.0,0.0,1.4073267014642312,1.1887520624546932
notoriously,5210,7.77,96.41,0,0,0.0,2.0,5964,40480,12.408650098137315,5964,2.0,5.0,-3.0,2.063826961825824,1.4536328449525708
essentially,5210,7.68,55.39,0,0,1.0,3.0,2416,40021,7.210741849031458,2416,3.0,7.5,-4.5,2.456098104744406,1.6232704499848534
immensely,5210,7.67,115.05,0,0,0.0,1.0,6667,39984,14.990857237429864,6667,1.0,2.5,-1.5,1.6199729204980906,1.2683146064833455
openly,5210,7.66,319.48,0,0,0.0,0.0,22852,39890,41.72706339858256,22852,0.0,0.0,0.0,1.3963522469776473,1.1841926688175044
critically,5210,7.65,284.43,0,0,0.0,0.0,17445,39846,37.19007972891761,17445,0.0,0.0,0.0,1.1673039993053849,1.0814716973382357
thoroughly,5210,7.62,72.97,0,0,1.0,3.0,2988,39678,9.581627507674213,2988,3.0,7.5,-4.5,2.4022993411835944,1.6356230264786482
substantially,5210,7.35,121.99,0,0,0.0,0.0,4480,38269,16.607391363547315,4480,0.0,0.0,0.0,1.369883719501836,1.165303952727564
ultimately,5210,7.3,78.91,0,0,0.0,2.0,4714,38045,10.805854297807063,4714,2.0,5.0,-3.0,2.183801880095443,1.5234322604943231
possibly,5210,7.25,45.56,0,0,1.0,3.75,2029,37779,6.283591304410067,2029,3.75,9.375,-5.625,2.552581121187178,1.6915009978943103
mainly,5210,7.2,59.22,0,0,0.0,2.0,2053,37530,8.221197268460198,2053,2.0,5.0,-3.0,1.9579442040328445,1.4155373913082712
kinda,5210,7.2,57.17,0,0,0.0,2.0,2053,37525,7.936938447585517,2053,2.0,5.0,-3.0,1.9394300349365043,1.4015855856325572
legally,5210,7.18,87.69,0,0,0.0,0.0,3323,37395,12.217949052128615,3323,0.0,0.0,0.0,1.4615411084681396,1.1896228610893143
second,5210,7.02,278.06,0,0,0.0,0.0,19283,36555,39.630695055508525,19283,0.0,0.0,0.0,1.2059422779051314,1.1002292218789118
wide,5210,6.98,455.39,0,0,0.0,0.0,32807,36385,65.20826806335766,32807,0.0,0.0,0.0,1.0646618023424301,1.0346913805997557
likely,5210,6.89,47.58,0,0,0.0,2.0,1339,35922,6.900724649612059,1339,2.0,5.0,-3.0,2.075712296702169,1.4705855049721996
culturally,5210,6.77,105.26,0,0,0.0,1.0,5041,35277,15.545255072953276,5041,1.0,2.5,-1.5,1.5306362063288372,1.2338893010375032
personally,5210,6.74,175.69,0,0,0.0,1.0,11685,35105,26.074579011795155,11685,1.0,2.5,-1.5,1.5064020457064093,1.224276368635604
exceedingly,5210,6.72,61.64,0,0,0.0,2.0,2749,35035,9.166120294409797,2749,2.0,5.0,-3.0,2.0649726274180877,1.4628263959422794
plain,5210,6.7,79.5,0,0,0.0,1.0,4348,34886,11.872402489636176,4348,1.0,2.5,-1.5,1.718496565104774,1.312835016550628
comparatively,5210,6.6,77.94,0,0,0.0,1.0,3191,34409,11.80110956573933,3191,1.0,2.5,-1.5,1.64515327316977,1.2865815919308765
publicly,5210,6.55,314.83,0,0,0.0,0.0,22216,34122,48.07037259980112,22216,0.0,0.0,0.0,1.2667461677794405,1.1328692160985518
half,5210,6.52,115.86,0,0,0.0,1.0,6245,33956,17.77694020921262,6245,1.0,2.5,-1.5,1.4853312620903605,1.2241136850509533
painfully,5210,6.46,96.41,0,0,0.0,1.0,4224,33657,14.923315307640488,4224,1.0,2.5,-1.5,1.6905196074902216,1.3143954523162402
primarily,5210,6.43,94.11,0,0,0.0,1.0,5054,33523,14.625455941843116,5054,1.0,2.5,-1.5,1.758233718317878,1.3279024182187051
commercially,5210,6.43,216.37,0,0,0.0,0.0,13413,33504,33.6466859852881,13413,0.0,0.0,0.0,1.204417443763407,1.0917425760310506
profoundly,5210,6.36,40.3,0,0,0.0,2.0,1357,33135,6.3369924664057296,1357,2.0,5.0,-3.0,2.1107402250161997,1.4751301609852079
merely,5210,6.34,26.01,0,0,1.0,4.0,821,33026,4.103796492799992,821,4.0,10.0,-6.0,2.646977658623801,1.7426433629424813
practically,5210,6.23,74.9,0,0,0.0,1.0,4582,32444,12.027739408544141,4582,1.0,2.5,-1.5,1.7608520349067625,1.3344001902098221
intensely,5210,6.18,62.27,0,0,0.0,2.0,3643,32178,10.08293897647885,3643,2.0,5.0,-3.0,1.9476606292737204,1.4176575302121999
overwhelmingly,5210,6.14,105.45,0,0,0.0,1.0,6757,31983,17.17689330443392,6757,1.0,2.5,-1.5,1.6931320301142547,1.3193884659499255
strictly,5210,6.06,57.75,0,0,0.0,1.0,2568,31591,9.524430786457689,2568,1.0,2.5,-1.5,1.740618431361334,1.306866099923395
normally,5210,6.01,31.01,0,0,1.0,3.0,1109,31298,5.162806717009944,1109,3.0,7.5,-4.5,2.3117319654940305,1.591492077199334
decidedly,5210,5.94,42.39,0,0,1.0,4.0,2673,30950,7.136128696101464,2673,4.0,10.0,-6.0,2.508495678863005,1.695306802968717
dangerously,5210,5.91,119.49,0,0,0.0,1.0,7407,30790,20.21820290453908,7407,1.0,2.5,-1.5,1.7126479130089167,1.3317216112991064
closely,5210,5.89,376.25,0,0,0.0,0.0,27148,30677,63.90065456295156,27148,0.0,0.0,0.0,1.0932309680672565,1.045989295888378
somehow,5210,5.69,42.28,0,0,1.0,3.0,1501,29661,7.425903857730315,1501,3.0,7.5,-4.5,2.2090234630014223,1.5603614467118379
newly,5210,5.45,70.01,0,0,0.0,1.0,3541,28418,12.834763295576854,3541,1.0,2.5,-1.5,1.67294548301426,1.3225293947781211
supposedly,5210,5.43,21.47,0,0,1.0,3.0,593,28282,3.9557000144009,593,3.0,7.5,-4.5,2.5104607093019258,1.7074814130816323
moderately,5210,5.35,46.0,0,0,0.0,1.0,1982,27854,8.604805652156601,1982,1.0,2.5,-1.5,1.7130895622085793,1.3148202664031543
basically,5210,5.34,33.82,0,0,0.0,2.0,1151,27819,6.333951875453757,1151,2.0,5.0,-3.0,2.10560274961968,1.5137021292694615
insanely,5210,5.29,41.61,0,0,0.0,1.0,1212,27574,7.8626267245188215,1212,1.0,2.5,-1.5,1.6780159111672295,1.3000121894940915
distinctly,5210,5.28,89.41,0,0,0.0,2.0,6165,27494,16.942607066108373,6165,2.0,5.0,-3.0,1.9911819815431666,1.4786944257898311
