adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
just,1047,550.16,2815.44,0,26.0,76,266.5,66624,576019,5.117473763512895,66624,240.5,627.25,-334.75,89.87931658177055,26.825086598351337
relatively,1047,537.72,3071.75,0,6.0,23,121.5,56893,562991,5.712562446793768,56893,115.5,294.75,-167.25,31.993681478621614,7.598012322323262
completely,1047,486.91,3639.77,0,11.0,44,203.0,105447,509791,7.475293856360881,105447,192.0,491.0,-277.0,51.19602595451691,10.274432469368978
particularly,1047,482.75,1577.44,0,28.5,95,316.5,26237,505439,3.267607000132867,26237,288.0,748.5,-403.5,97.60611373728896,21.717727937194965
far,1047,397.56,3986.96,0,0.0,2,11.0,103094,416246,10.028554062464433,103094,11.0,27.5,-16.5,6.125127817660035,2.407373948745491
only,1047,380.13,2059.5,0,29.0,66,192.5,52689,397993,5.417931844804065,52689,163.5,437.75,-216.25,80.38658086743386,31.18608838748981
now,1047,374.29,3701.92,0,9.0,30,117.5,113460,391884,9.890459217730937,113460,108.5,280.25,-153.75,37.58691276594613,11.580962889005631
all,1047,370.41,1592.27,0,19.0,58,187.5,34808,387822,4.2986340125019655,34808,168.5,440.25,-233.75,68.27609936126461,21.78479854903695
incredibly,1047,353.44,990.07,0,24.0,87,258.5,16476,370048,2.8012633968361893,16476,234.5,610.25,-327.75,78.55006457969007,14.39447805116607
fairly,1047,339.42,1175.86,0,20.0,60,184.5,18037,355372,3.464321099639977,18037,164.5,431.25,-226.75,64.47297088918708,15.662022431921143
especially,1047,337.19,1836.2,0,14.0,46,159.0,39839,353043,5.4455146874364475,39839,145.0,376.5,-203.5,51.74843372197799,13.125234738573454
truly,1047,331.77,1009.76,0,24.0,71,257.0,18442,347359,3.0435882172540984,18442,233.0,606.5,-325.5,80.27029499894195,23.194669797049286
increasingly,1047,318.7,1353.98,0,14.0,53,178.0,22310,333684,4.248367750531911,22310,164.0,424.0,-232.0,53.991135560119076,13.561778698156566
rather,1047,290.74,646.45,0,31.0,102,288.0,10644,304406,2.2234398398631505,10644,257.0,673.5,-354.5,93.41301191297825,24.73690450094749
absolutely,1047,289.02,1236.18,0,6.0,23,81.0,18745,302600,4.277201980773981,18745,75.0,193.5,-106.5,29.16198365202933,8.367277866770312
slightly,1047,287.03,2074.74,0,3.0,15,88.0,54565,300518,7.22837462734841,54565,85.0,215.5,-124.5,21.493091759822793,5.411729285021266
almost,1047,279.82,1879.51,0,7.0,28,107.5,51155,292967,6.716963001630845,51155,100.5,258.25,-143.75,31.706161568210632,8.301268801527042
super,1047,273.97,1142.27,0,6.5,30,133.0,22961,286843,4.1693885753833415,22961,126.5,322.75,-183.25,33.90492040041315,7.056290530829793
totally,1047,272.34,1739.58,0,10.0,36,139.0,47688,285136,6.3876252703769465,47688,129.0,332.5,-183.5,40.81225918827904,10.401747663998776
entirely,1047,242.04,2118.0,0,5.0,17,74.0,45558,253414,8.750677685403305,45558,69.0,177.5,-98.5,22.308676310853166,6.227934200939996
that,1047,238.19,1504.92,0,5.0,17,63.0,24306,249380,6.318258581833005,24306,58.0,150.0,-82.0,21.109697875072705,6.216339569021146
well,1047,237.63,2894.37,0,3.0,9,27.0,68835,248796,12.180294213917865,68835,24.0,63.0,-33.0,12.741176420273526,5.505298351679027
often,1047,234.18,603.09,0,26.0,76,207.0,11740,245182,2.5753851086657433,11740,181.0,478.5,-245.5,75.21085941136334,24.112713389411663
no,1047,224.77,3196.67,0,0.0,1,4.0,91759,235329,14.222289335908048,91759,4.0,10.0,-6.0,2.9697133258110906,1.6230082460709485
already,1047,213.55,833.13,0,11.0,34,125.5,15719,223586,3.9013674440234225,15719,114.5,297.25,-160.75,39.85732848393982,11.614180407860287
somewhat,1047,205.01,541.91,0,23.0,70,186.0,10862,214647,2.643310962145831,10862,163.0,430.5,-221.5,66.97639686379647,21.00015836295755
equally,1047,197.81,985.8,0,26.5,65,169.5,29768,207110,4.983482224282102,29768,143.0,384.0,-188.0,63.75805779960536,19.89780180483677
long,1047,185.82,1295.48,0,6.0,17,60.0,25154,194550,6.971828844958986,25154,54.0,141.0,-75.0,21.93348116200582,7.829921089926828
fully,1047,180.39,1101.3,0,1.0,5,30.0,24951,188866,6.105158931508453,24951,29.0,73.5,-42.5,10.078812494488927,3.296230450431714
potentially,1047,162.2,827.59,0,3.0,13,56.5,19385,169825,5.102214470902192,19385,53.5,136.75,-77.25,18.00111103120367,5.219326528707915
perfectly,1047,158.01,844.55,0,2.0,8,34.0,14603,165433,5.345028981919623,14603,32.0,82.0,-46.0,11.71523153603875,3.7234823359160485
deeply,1047,136.0,720.48,0,1.0,7,42.0,14867,142388,5.297766014139841,14867,41.0,103.5,-60.5,11.703788374450074,3.460598509747528
actually,1047,133.66,459.05,0,10.0,29,85.5,9921,139937,3.4346110649171875,9921,75.5,198.75,-103.25,33.183001109990094,12.04878697130916
mostly,1047,133.39,438.31,0,7.0,22,78.0,6208,139663,3.285835328823869,6208,71.0,184.5,-99.5,26.514007178035165,8.829495015448662
nearly,1047,130.52,1324.73,0,1.0,4,14.0,37460,136651,10.149856292748943,37460,13.0,33.5,-18.5,6.743033611766441,2.828994289893133
significantly,1047,127.6,1157.5,0,0.0,2,6.0,23377,133593,9.071566645652267,23377,6.0,15.0,-9.0,4.375989809005336,2.2423696308931995
probably,1047,115.89,680.27,0,3.0,12,49.0,17196,121335,5.8700296751394845,17196,46.0,118.0,-66.0,15.837375376172385,5.200838637225586
both,1047,114.25,206.15,0,20.0,46,124.5,2890,119616,1.8044358192435277,2890,104.5,281.25,-136.75,48.385410380267274,18.23283761475864
never,1047,112.39,603.65,0,4.0,12,44.0,12243,117674,5.370971743353575,12243,40.0,104.0,-56.0,15.825198327672755,5.44752984861546
politically,1047,107.78,850.1,0,1.0,3,17.0,21885,112842,7.887615503429616,21885,16.0,41.0,-23.0,6.944617880860013,2.6877087704547735
seemingly,1047,107.14,610.33,0,6.0,20,56.0,16257,112177,5.69649016039183,16257,50.0,131.0,-69.0,22.06285887322559,8.288905786945332
least,1047,106.39,601.97,0,6.0,16,51.0,11874,111393,5.657995702550132,11874,45.0,118.5,-61.5,20.01308667581548,7.141495730440969
generally,1047,105.42,358.1,0,9.0,23,72.0,6811,110379,3.396751858537881,6811,63.0,166.5,-85.5,27.683280382325318,10.54828416985565
sometimes,1047,102.66,323.0,0,9.0,29,83.5,5999,107490,3.1461775309254585,5999,74.5,195.25,-102.75,29.54475757338087,9.623241317641144
usually,1047,101.82,292.47,0,12.0,28,73.5,5828,106608,2.872311013054469,5828,61.5,165.75,-80.25,33.07583114620365,13.602885191316687
surprisingly,1047,101.58,393.37,0,4.0,17,61.0,7767,106351,3.8726556929852656,7767,57.0,146.5,-81.5,19.98803607294587,6.146742045963152
ever,1047,99.8,467.9,0,5.0,16,53.0,7639,104487,4.688544887904908,7639,48.0,125.0,-67.0,19.410957426031715,7.132529148011449
largely,1047,97.01,449.9,0,1.0,7,30.0,7602,101567,4.637824165529719,7602,29.0,73.5,-42.5,10.622290773921902,3.6293927219271818
currently,1047,96.96,1326.89,0,1.0,4,15.0,41561,101517,13.684921976617659,41561,14.0,36.0,-20.0,6.808654336820913,2.895663640351442
definitely,1047,92.64,866.5,0,5.5,14,43.5,27032,96991,9.353705054310721,27032,38.0,100.5,-51.5,18.05296230718927,7.324796234297956
overly,1047,92.43,360.61,0,2.0,10,42.0,5135,96769,3.901689271504404,5135,40.0,102.0,-58.0,12.732632133335338,3.857892597395798
any,1047,91.59,1217.5,0,0.0,0,0.0,35498,95892,13.293273269939275,35498,0.0,0.0,0.0,1.8583074561674933,1.2217789902098126
certainly,1047,90.54,435.06,0,7.0,17,54.0,8838,94799,4.804970506803612,8838,47.0,124.5,-63.5,21.839409491929143,9.312365603232283
immediately,1047,87.42,1207.62,0,0.0,2,10.0,27616,91526,13.814421229000605,27616,10.0,25.0,-15.0,4.792570107291869,2.365083784985629
simply,1047,85.96,310.66,0,5.0,16,53.0,5444,89996,3.6141188173718994,5444,48.0,125.0,-67.0,19.476231670105786,7.381264537062407
real,1047,84.91,568.1,0,2.0,9,31.0,16440,88904,6.6904040152632795,16440,29.0,74.5,-41.5,11.408212926279065,3.996761158130671
easily,1047,84.89,1270.33,0,0.0,1,3.0,38353,88882,14.96403221528539,38353,3.0,7.5,-4.5,2.961170711789717,1.7467612665973937
yet,1047,80.99,535.12,0,4.0,12,34.0,10699,84798,6.607134482743236,10699,30.0,79.0,-41.0,14.875420518194272,6.513795971036048
readily,1047,79.78,2044.59,0,0.0,0,1.0,65625,83534,25.626483748285462,65625,1.0,2.5,-1.5,1.490601487779883,1.200499139612109
once,1047,78.99,533.44,0,7.0,19,48.0,16333,82700,6.753406111456431,16333,41.0,109.5,-54.5,21.26231165616607,8.945298178333429
environmentally,1047,76.63,1340.29,0,0.0,0,2.0,41730,80231,17.490505529707573,41730,2.0,5.0,-3.0,2.190318106399609,1.3978836265849552
hugely,1047,71.57,637.93,0,1.0,4,17.0,15341,74938,8.912831928575349,15341,16.0,41.0,-23.0,6.9320863762485665,2.934870622565733
exceptionally,1047,67.64,263.15,0,4.0,13,39.0,5047,70814,3.890782771359683,5047,35.0,91.5,-48.5,15.024754081557848,5.136316641509552
otherwise,1047,67.17,187.53,0,7.0,20,62.0,4247,70327,2.7918535860874703,4247,55.0,144.5,-75.5,22.212810489903887,8.872549398456757
clearly,1047,66.63,389.11,0,3.0,11,36.0,11438,69766,5.8394547701630275,11438,33.0,85.5,-46.5,14.219337572076164,5.6165035285359535
unusually,1047,66.09,414.91,0,2.0,7,28.0,10282,69194,6.278214013783222,10282,26.0,67.0,-37.0,9.833257077575402,3.6461968042572153
about,1047,64.51,599.68,0,1.0,5,16.0,17174,67537,9.296607793791347,17174,15.0,38.5,-21.5,7.487870770589793,3.4039806922552143
mentally,1047,61.56,1207.34,0,0.0,0,2.0,38528,64450,19.613477163474748,38528,2.0,5.0,-3.0,2.380339851555935,1.5134611707034336
physically,1047,61.52,389.08,0,0.0,2,12.0,9368,64410,6.324646037101238,9368,12.0,30.0,-18.0,5.242045512077289,2.3100587060333595
remarkably,1047,60.17,249.21,0,3.0,11,40.0,5967,63003,4.1414499964723825,5967,37.0,95.5,-52.5,13.530820553456252,5.007183594303435
virtually,1047,58.99,600.93,0,0.0,0,3.0,17006,61761,10.187221219751205,17006,3.0,7.5,-4.5,2.652469166106613,1.5608504774828704
socially,1047,58.02,505.21,0,0.0,2,8.0,10329,60744,8.707959526881638,10329,8.0,20.0,-12.0,4.156278188798282,2.0525882874785335
terribly,1047,57.41,260.21,0,3.0,12,38.0,7220,60104,4.532845366894196,7220,35.0,90.5,-49.5,13.415796289314935,4.782070382222255
utterly,1047,56.49,140.68,0,2.0,10,43.0,1770,59147,2.490325001800785,1770,41.0,104.5,-59.5,12.805571714657708,4.346592863418119
partly,1047,56.29,1232.12,0,0.0,1,4.0,39342,58935,21.888940031779818,39342,4.0,10.0,-6.0,2.9245214605996335,1.8587641733844065
genuinely,1047,54.24,225.15,0,2.0,9,35.0,5149,56789,4.151063337173424,5149,33.0,84.5,-47.5,11.720012664804933,4.5090051790871195
seriously,1047,53.82,413.72,0,2.0,7,27.0,12144,56352,7.686752966961669,12144,25.0,64.5,-35.5,9.581894889764966,3.911288977368734
reasonably,1047,53.72,227.08,0,1.0,5,27.0,5219,56244,4.227212009310253,5219,26.0,66.0,-38.0,8.577219901337848,3.2536385618326844
damn,1047,52.33,547.15,0,1.0,4,15.0,17022,54785,10.456627857254043,17022,14.0,36.0,-20.0,6.446520547295461,2.819316113323746
however,1047,51.39,222.55,0,5.0,15,40.0,4266,53802,4.330896613145272,4266,35.0,92.5,-47.5,16.007661016248687,6.9090256936241286
exactly,1047,50.01,374.89,0,2.0,7,21.0,9253,52361,7.496256916313713,9253,19.0,49.5,-26.5,9.193214198383858,4.033836485364115
way,1047,49.19,560.54,0,0.0,1,3.0,12437,51507,11.394284515389156,12437,3.0,7.5,-4.5,2.635434777063154,1.594898175051306
wildly,1047,48.33,520.41,0,0.0,2,11.0,13596,50603,10.767559707462645,13596,11.0,27.5,-16.5,4.762970689353231,2.3154402472658373
little,1047,47.45,879.33,0,1.0,3,8.0,28272,49675,18.53369101043452,28272,7.0,18.5,-9.5,4.694363298850036,2.476700036585103
financially,1047,47.23,281.23,0,0.0,1,6.0,3773,49452,5.954159377208587,3773,6.0,15.0,-9.0,3.4885670165723424,1.7506782818406286
considerably,1047,46.9,380.55,0,0.0,1,4.0,7820,49100,8.114764111487174,7820,4.0,10.0,-6.0,3.1857958023169206,1.8627239756451655
then,1047,46.09,234.73,0,3.0,8,24.0,6395,48259,5.092627397275752,6395,21.0,55.5,-28.5,10.916565353357932,5.073750041908055
historically,1047,46.01,366.58,0,1.0,4,14.0,6459,48170,7.967910222147066,6459,13.0,33.5,-18.5,6.174838151534825,2.945323463993815
hardly,1047,45.63,317.85,0,2.0,6,21.0,9006,47773,6.966007477208729,9006,19.0,49.5,-26.5,8.800478109191362,4.038717833780011
perhaps,1047,45.05,273.34,0,3.0,9,24.0,7306,47167,6.067434649412541,7306,21.0,55.5,-28.5,10.995257377905807,4.995817193897683
brand,1047,45.05,1436.59,0,0.0,0,0.0,46484,47165,31.890428608711066,46484,0.0,0.0,0.0,1.1110293524406591,1.0519999727879523
obviously,1047,43.97,117.82,0,4.0,11,36.0,1596,46037,2.67948168398468,1596,32.0,84.0,-44.0,13.969889490907935,5.98417805102911
necessarily,1047,43.9,199.68,0,4.0,10,28.5,3831,45968,4.548022965177685,3831,24.5,65.25,-32.75,12.676010823158741,5.6982848455338075
sexually,1047,42.71,553.23,0,0.0,1,3.0,12996,44715,12.953896975838541,12996,3.0,7.5,-4.5,2.7456440149409325,1.632262465266162
therefore,1047,41.89,167.47,0,2.5,7,22.0,3676,43862,3.9976401092792133,3676,19.5,51.25,-26.75,9.94540975874984,4.445850047465522
consistently,1047,40.4,238.17,0,2.0,5,18.0,5756,42298,5.895477016365341,5756,16.0,42.0,-22.0,7.987922549191792,3.6586174007529024
extraordinarily,1047,40.38,146.55,0,2.0,9,27.0,2674,42280,3.6290172350725816,2674,25.0,64.5,-35.5,10.598236783874341,4.261630754509357
directly,1047,40.02,677.92,0,0.0,0,2.0,20288,41905,16.937998716296228,20288,2.0,5.0,-3.0,2.154706295754033,1.4581087734040246
widely,1047,39.85,783.73,0,0.0,0,2.0,24789,41726,19.665605391361673,24789,2.0,5.0,-3.0,2.011290631747098,1.4105013219030627
barely,1047,39.24,313.14,0,0.0,1,5.0,6634,41086,7.979663219593926,6634,5.0,12.5,-7.5,3.2254999354611527,1.7581856879570525
amazingly,1047,39.19,126.48,0,2.0,6,25.0,1892,41035,3.2271417667188804,1892,23.0,59.5,-32.5,8.98902788999781,3.641094342686722
economically,1047,39.0,263.09,0,0.0,1,5.0,6808,40834,6.745686153590084,6808,5.0,12.5,-7.5,3.3472243796968706,1.703549069195069
inherently,1047,38.92,165.57,0,1.0,6,20.0,2728,40745,4.2545694269667385,2728,19.0,48.5,-27.5,7.868502024193467,3.2279926664462186
mutually,1047,38.57,637.1,0,0.0,0,2.0,16386,40388,16.515809706349547,16386,2.0,5.0,-3.0,2.014424058335755,1.4212665193537553
apparently,1047,37.06,86.53,0,4.0,11,29.0,1299,38805,2.334538785912362,1299,25.0,66.5,-33.5,13.45392177075975,6.15157027800806
previously,1047,37.06,381.57,0,1.0,5,13.0,11496,38803,10.295625384257935,11496,12.0,31.0,-17.0,6.451914387558484,3.274036879178344
finally,1047,36.73,481.83,0,0.0,1,4.0,13550,38457,13.117837968607496,13550,4.0,10.0,-6.0,2.9626665716793354,1.765754924961223
technically,1047,36.59,178.86,0,0.0,2,9.0,2273,38307,4.8886992667088025,2273,9.0,22.5,-13.5,4.359867985718226,2.152096734937946
visually,1047,36.53,344.31,0,0.0,2,8.0,7965,38250,9.424574603604512,7965,8.0,20.0,-12.0,3.945722551386219,2.016641253163404
immensely,1047,36.12,254.69,0,0.0,3,10.0,6667,37813,7.052177320116674,6667,10.0,25.0,-15.0,4.990599608860456,2.4531483624838666
naturally,1047,36.05,128.62,0,2.0,6,21.5,1902,37746,3.5677615543091092,1902,19.5,50.75,-27.25,8.90160316040718,3.8380126415116087
emotionally,1047,35.81,139.44,0,0.0,2,10.0,1506,37489,3.894367102676576,1506,10.0,25.0,-15.0,4.718261080507601,2.1867011126504887
vastly,1047,35.69,646.0,0,0.0,1,3.0,20462,37365,18.10147595197698,20462,3.0,7.5,-4.5,2.528085745644085,1.616512500549019
typically,1047,35.19,94.16,0,5.0,12,30.0,1341,36841,2.676029065269705,1341,25.0,67.5,-32.5,13.640827521935963,6.4800985307811825
sufficiently,1047,34.75,119.69,0,3.0,9,24.0,2200,36385,3.4441312706476865,2200,21.0,55.5,-28.5,10.317856469627053,4.489129928338046
critically,1047,34.72,630.63,0,0.0,0,1.0,17445,36350,18.164166735196467,17445,1.0,2.5,-1.5,1.6572093087288189,1.294666789843295
wide,1047,34.46,1015.77,0,0.0,0,0.0,32807,36076,29.47976020184441,32807,0.0,0.0,0.0,1.2537133735645585,1.1302645251712509
substantially,1047,34.37,270.41,0,0.0,1,3.0,4480,35987,7.8671441715066575,4480,3.0,7.5,-4.5,2.5776611241211542,1.5910154560430658
ridiculously,1047,34.13,155.32,0,1.0,4,15.0,2301,35736,4.5507407438124545,2301,14.0,36.0,-20.0,6.224600525201589,2.7615934552729575
wonderfully,1047,33.94,80.88,0,1.0,7,29.0,795,35533,2.383178932658828,795,28.0,71.0,-41.0,9.212241002048506,3.4787763057717247
second,1047,33.79,619.69,0,0.0,0,2.0,19283,35379,18.339076243096358,19283,2.0,5.0,-3.0,2.0097260384590365,1.4605990532275581
indeed,1047,33.59,89.06,0,4.0,11,28.5,1651,35172,2.6512576045394525,1651,24.5,65.25,-32.75,13.185516833492484,6.3641208919699706
purely,1047,33.29,155.82,0,0.0,2,7.0,2780,34851,4.681026389451616,2780,7.0,17.5,-10.5,4.027792340297833,2.053649360261465
downright,1047,33.2,107.3,0,1.0,4,18.5,1730,34756,3.2322490298914475,1730,17.5,44.75,-25.25,6.788527855959548,2.7701831242726236
fundamentally,1047,32.71,336.37,0,1.0,3,9.0,9634,34243,10.28479788977793,9634,8.0,21.0,-11.0,4.663519579336612,2.436954461362651
uniquely,1047,32.33,179.95,0,2.0,6,19.0,4299,33851,5.565725973417107,4299,17.0,44.5,-23.5,7.716055547092504,3.4284203053646816
personally,1047,31.42,391.05,0,0.0,1,7.0,11685,32892,12.447665827696213,11685,7.0,17.5,-10.5,3.6364982404786215,1.9761727516261818
similarly,1047,31.17,56.12,0,7.0,16,33.0,831,32640,1.8001945731142996,831,26.0,72.0,-32.0,16.15350891098602,8.080823822753416
wholly,1047,31.17,129.45,0,1.0,4,17.5,2347,32630,4.15373748778671,2347,16.5,42.25,-23.75,6.4355536140650225,2.8297187873429444
openly,1047,31.06,710.85,0,0.0,0,2.0,22852,32523,22.884033140737806,22852,2.0,5.0,-3.0,2.059046513586086,1.4427553493075103
predominantly,1047,30.95,361.05,0,0.0,0,3.0,8049,32408,11.664435527091147,8049,3.0,7.5,-4.5,2.4310397919519717,1.5667245230772506
publicly,1047,30.68,701.94,0,0.0,0,2.0,22216,32125,22.8773564001243,22216,2.0,5.0,-3.0,1.9089004371956737,1.4066202618467871
kinda,1047,30.44,124.37,0,1.0,3,13.0,2053,31868,4.086126133641684,2053,12.0,31.0,-17.0,5.613244826005968,2.525510993336943
commercially,1047,30.43,481.98,0,0.0,0,1.0,13413,31864,15.837024333463813,13413,1.0,2.5,-1.5,1.8527797889932318,1.3413440354782624
exceedingly,1047,30.06,134.98,0,2.0,7,20.0,2749,31478,4.489575483112857,2749,18.0,47.0,-25.0,8.525867716343283,3.7686443606126216
culturally,1047,29.95,232.47,0,0.0,1,6.0,5041,31358,7.7617710198555905,5041,6.0,15.0,-9.0,3.3087443859752534,1.8572275714471114
heavily,1047,29.62,362.27,0,0.0,0,2.0,8557,31007,12.232572457194642,8557,2.0,5.0,-3.0,2.237272591156047,1.4988722066175657
thoroughly,1047,29.33,160.33,0,1.0,5,16.0,2988,30704,5.467366224414956,2988,15.0,38.5,-21.5,6.923762442706648,3.2805764947679106
notoriously,1047,29.31,212.52,0,0.0,2,9.0,5964,30684,7.251522208086403,5964,9.0,22.5,-13.5,4.452141875427623,2.195201273127349
comparatively,1047,29.25,171.9,0,0.0,1,7.0,3191,30620,5.877956059786651,3191,7.0,17.5,-10.5,3.7854775930397544,1.9909823721743143
plain,1047,29.22,175.42,0,0.0,2,8.0,4348,30595,6.003151423243595,4348,8.0,20.0,-12.0,4.123133959807135,2.0377014160855
morally,1047,28.78,216.55,0,0.0,1,5.0,5420,30133,7.524260975008032,5420,5.0,12.5,-7.5,3.0721992479345412,1.7209958943400059
likely,1047,28.63,101.9,0,1.0,5,16.5,1339,29976,3.559217275828101,1339,15.5,39.75,-22.25,7.194536500705186,3.3493464343401405
painfully,1047,28.59,213.5,0,0.0,2,8.0,4224,29936,7.467018797650022,4224,8.0,20.0,-12.0,4.183961366464141,2.1827127605879673
half,1047,27.88,256.69,0,0.0,1,4.0,6245,29194,9.205656091380675,6245,4.0,10.0,-6.0,2.9187451603461527,1.8027259934902014
closely,1047,27.87,839.14,0,0.0,0,0.0,27148,29177,30.11215952364616,27148,0.0,0.0,0.0,1.2976609773147645,1.1413407010530274
essentially,1047,26.86,120.57,0,1.0,3,13.0,2416,28125,4.488403193890889,2416,12.0,31.0,-17.0,5.649157308256603,2.632428489081446
overwhelmingly,1047,26.49,233.78,0,1.0,3,8.0,6757,27737,8.824466087740905,6757,7.0,18.5,-9.5,4.472512603872898,2.4227536712381488
possibly,1047,26.09,97.05,0,2.0,7,20.0,2029,27316,3.7199607535282615,2029,18.0,47.0,-25.0,8.122694800963933,3.7403803599366796
legally,1047,25.93,169.42,0,0.0,1,3.0,3323,27147,6.534264745338741,3323,3.0,7.5,-4.5,2.7548680234369542,1.6075967441464718
ultimately,1047,25.39,163.92,0,1.0,5,14.0,4714,26587,6.455261441275923,4714,13.0,33.5,-18.5,6.420791894095999,3.1517760054043635
statistically,1047,24.86,524.51,0,0.0,0,2.0,16885,26025,21.101323555809888,16885,2.0,5.0,-3.0,2.1000596073897677,1.434772801124079
intensely,1047,24.62,136.65,0,1.0,3,12.0,3643,25780,5.549580636633397,3643,11.0,28.5,-15.5,5.374826866537196,2.582197148554103
enormously,1047,24.14,139.24,0,0.0,2,7.0,2986,25276,5.7674930098067225,2986,7.0,17.5,-10.5,4.0027075312127565,2.1553342704030247
dangerously,1047,24.11,265.53,0,0.0,1,6.0,7407,25241,11.014077265175949,7407,6.0,15.0,-9.0,3.530139048631461,1.9825915842416046
profoundly,1047,23.94,84.0,0,1.0,4,16.0,1357,25067,3.5084476373428912,1357,15.0,38.5,-21.5,6.400414289092064,3.011407012661501
insanely,1047,23.91,90.38,0,0.0,3,10.0,1212,25030,3.7805638541006057,1212,10.0,25.0,-15.0,4.871287597450658,2.3664734775241123
mainly,1047,23.85,123.48,0,0.0,2,8.0,2053,24966,5.178394785818056,2053,8.0,20.0,-12.0,4.394473165711149,2.344510573130103
awfully,1047,23.34,110.47,0,1.0,3,11.0,1983,24439,4.732478561157712,1983,10.0,26.0,-14.0,5.193585878166617,2.5695823261623074
moderately,1047,23.19,100.06,0,1.0,3,11.0,1982,24282,4.314298744674079,1982,10.0,26.0,-14.0,5.102878446689229,2.5302369671077476
primarily,1047,22.91,207.22,0,0.0,1,5.0,5054,23990,9.043876513597848,5054,5.0,12.5,-7.5,3.254956667721794,1.887434689098496
tremendously,1047,22.57,93.0,0,1.0,3,11.0,1647,23632,4.1203085465167515,1647,10.0,26.0,-14.0,5.2896443677082186,2.6757294754585628
extra,1047,22.36,154.93,0,0.0,3,12.5,4411,23414,6.927937907588771,4411,12.5,31.25,-18.75,5.097560401460957,2.4662714816502587
somehow,1047,22.19,91.97,0,2.0,5,15.0,1501,23231,4.14521230754304,1501,13.0,34.5,-17.5,6.9834707128134115,3.484079367418671
radically,1047,22.11,486.51,0,0.0,1,3.0,15522,23149,22.00438160315678,15522,3.0,7.5,-4.5,2.312654860139462,1.5916550774576013
darn,1047,22.04,246.2,0,0.0,2,7.0,7657,23072,11.172485425062485,7657,7.0,17.5,-10.5,3.6889626204220036,2.072931058222407
practically,1047,21.81,164.41,0,0.0,1,4.0,4582,22832,7.539151213880457,4582,4.0,10.0,-6.0,3.102944797960561,1.8126111324900862
over,1047,21.67,212.93,0,0.0,1,3.0,4574,22693,9.823846337597407,4574,3.0,7.5,-4.5,2.490181627337995,1.5870058958048252
