corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
pcc_eng_06-042,376.94,252598,7864724,205158,3,2386,3080,321508,3,15177,17368,42064,16,15,54,35709,17,24,147
pcc_eng_06-043,392.76,264767,8260612,215980,3,2406,3097,331054,3,15181,17427,44137,16,15,48,37535,17,24,143
pcc_eng_06-044,379.2,250657,7800395,207095,3,2346,3043,323305,3,15017,17182,42799,13,15,53,36274,17,24,147
pcc_eng_06-045,386.5,254228,7913742,209614,3,2469,3202,328707,3,15285,17565,43041,15,15,56,36328,17,24,150
pcc_eng_06-046,376.12,245657,7640365,201271,3,2438,3121,321075,3,15138,17311,40969,15,15,53,34767,19,24,155
pcc_eng_06-048,376.18,250078,7783263,203965,3,2372,3048,320780,3,15015,17236,41789,13,15,50,35664,17,24,144
pcc_eng_06-047,378.44,249764,7769157,208473,3,2379,3064,323984,3,15239,17451,41722,15,15,54,35892,17,24,144
pcc_eng_06-050,381.61,253619,7898936,207851,3,2386,3109,325049,3,14938,17128,42489,14,15,48,35805,18,24,151
pcc_eng_06-049,386.86,255868,7964310,210326,3,2379,3082,327783,3,15095,17355,43304,14,15,51,37133,17,24,150
pcc_eng_06-051,385.72,255849,7970035,208068,3,2393,3109,329632,3,15256,17508,42890,14,15,52,35934,17,24,147
pcc_eng_06-053,377.38,250352,7792320,203716,3,2429,3127,319809,3,15086,17310,41597,13,15,58,35853,18,24,145
pcc_eng_06-052,383.65,250372,7794220,207211,3,2376,3064,328128,3,15497,17732,43416,14,15,50,36214,18,24,155
pcc_eng_06-054,386.23,253201,7879618,211374,3,2359,3067,327334,3,15108,17302,44019,16,15,55,36437,17,24,149
pcc_eng_06-055,378.61,250364,7793016,206276,3,2397,3088,322063,3,15145,17382,41820,15,15,55,36116,18,24,142
pcc_eng_06-056,375.85,248997,7749585,204018,3,2379,3084,319380,3,15128,17350,42148,13,15,47,35309,17,24,152
pcc_eng_06-057,375.39,247038,7685563,205144,3,2351,3054,320381,3,15007,17244,42288,16,15,51,36058,17,24,150
pcc_eng_06-058,382.37,249180,7754512,209933,3,2381,3074,325079,3,15159,17473,43542,15,15,50,36486,17,24,156
pcc_eng_06-059,383.0,253652,7902220,210822,3,2406,3107,326683,3,15171,17424,42826,12,15,51,36486,17,24,145
pcc_eng_06-060,391.6,257784,8030938,212449,3,2360,3069,331334,3,15239,17518,42981,14,15,50,37535,18,24,150
pcc_eng_06-061,370.47,245895,7650090,199908,3,2382,3074,317338,3,15073,17281,40330,15,15,52,34560,17,24,146
pcc_eng_06-064,376.19,250495,7794223,205277,3,2305,3005,320467,3,14847,17035,41645,13,15,55,35673,17,24,158
pcc_eng_06-062,390.33,255275,7946377,212802,3,2322,2996,331467,3,15318,17539,43188,15,15,50,37356,17,24,150
pcc_eng_06-063,378.86,249899,7777207,205131,3,2357,3046,323037,3,15084,17283,41885,13,15,51,36148,17,24,153
pcc_eng_06-065,383.29,252409,7855610,208410,3,2352,3053,327781,3,15346,17632,42496,18,15,55,36487,17,24,153
pcc_eng_06-066,377.25,248539,7735315,202802,3,2396,3109,322844,3,15240,17546,41317,13,15,53,35122,17,24,152
pcc_eng_06-067,377.71,249108,7755919,202695,3,2437,3160,321372,3,15050,17322,41714,16,15,53,35250,17,24,147
pcc_eng_06-069,384.87,257242,8009812,210100,3,2404,3097,328203,3,15183,17467,43293,13,15,52,36119,17,24,145
pcc_eng_06-068,377.17,251225,7821294,205596,3,2323,2984,322108,3,14961,17178,41930,12,15,49,35599,17,24,145
pcc_eng_06-070,369.17,244726,7613050,200787,3,2360,3033,313662,3,14754,16970,41001,17,15,48,35336,18,24,148
pcc_eng_06-071,390.98,263722,8224303,212075,3,2422,3134,329575,3,15200,17469,43808,14,15,53,36950,17,24,146
pcc_eng_06-072,379.1,250193,7785918,205420,3,2401,3082,322315,3,14919,17193,42277,13,15,47,35480,17,24,155
pcc_eng_06-073,381.95,252760,7863963,208418,3,2348,3040,324027,3,14998,17305,42305,12,15,53,36512,17,24,148
pcc_eng_06-074,380.75,249376,7756348,206051,3,2366,3051,323268,3,15269,17448,42763,14,15,51,35812,17,24,158
pcc_eng_06-075,381.65,252748,7866671,207748,3,2388,3075,326217,3,15279,17539,42484,13,15,52,36295,17,24,145
pcc_eng_06-076,389.19,257964,8034702,211419,3,2352,3029,330602,3,15213,17367,42693,18,15,52,36641,17,24,141
pcc_eng_06-077,388.64,248834,7745530,212373,3,2416,3140,327984,3,15262,17536,43723,16,15,53,37195,18,24,154
pcc_eng_06-078,379.42,249525,7764321,205273,3,2368,3082,323842,3,14984,17245,42041,13,15,52,36364,18,24,151
pcc_eng_06-079,379.19,249178,7752590,206456,3,2333,3019,322102,3,15150,17342,42524,13,15,50,35756,17,24,151
pcc_eng_06-081,379.77,250769,7808419,206685,3,2359,3070,322242,3,15255,17565,42286,14,15,52,35712,17,24,153
pcc_eng_06-080,380.88,250690,7803133,205372,3,2359,3039,321109,3,15349,17594,42064,14,15,49,35476,17,24,147
pcc_eng_06-083,373.72,247411,7695325,200959,3,2416,3109,317494,3,14973,17233,41275,16,15,51,34650,17,24,156
pcc_eng_06-082,388.13,255247,7946679,211442,3,2385,3097,327799,3,15322,17589,43687,16,15,56,36873,17,24,150
pcc_eng_06-084,378.08,247256,7695388,209188,3,2511,3201,321563,3,15103,17339,42961,14,15,50,36213,18,24,157
pcc_eng_06-085,390.82,247708,7706677,219572,3,2362,3063,319457,3,14772,17013,41539,15,15,52,35553,17,24,150
pcc_eng_06-086,379.52,248314,7728629,206624,3,2381,3083,324227,3,15096,17262,42256,15,15,53,35793,17,24,154
pcc_eng_06-087,380.27,250281,7788783,206970,3,2409,3133,322951,3,15010,17288,42111,12,15,50,36068,18,24,142
pcc_eng_06-088,377.68,248078,7720316,204284,3,2317,3008,320397,3,14834,17099,42031,14,15,54,35812,17,24,149
pcc_eng_06-089,379.23,251133,7814810,204428,3,2310,2996,322072,3,14974,17153,41585,15,15,52,35939,17,24,145
pcc_eng_06-090,380.38,249035,7748177,205393,3,2320,3013,326335,3,15132,17336,42324,14,15,55,35312,18,24,146
pcc_eng_06-091,379.63,252540,7866998,204020,3,2500,3205,321633,3,15156,17401,41287,15,15,60,36135,17,24,156
pcc_eng_06-094,383.86,254084,7909069,206972,3,2376,3093,324809,3,15211,17436,42352,14,15,46,35623,18,24,152
pcc_eng_06-093,382.01,251850,7838322,206734,3,2362,3041,324838,3,15001,17189,42031,17,15,51,35759,17,24,155
pcc_eng_06-092,383.96,254592,7931230,211404,3,2361,3047,326490,3,14976,17217,43442,14,15,55,36884,17,24,150
pcc_eng_06-095,380.45,251622,7834480,208064,3,2400,3132,321350,3,14969,17239,43017,16,15,54,36156,17,24,153
pcc_eng_06-096,377.91,249077,7750498,204550,3,2413,3089,323172,3,15131,17326,41485,15,15,52,35794,17,24,149
pcc_eng_06-097,384.39,254732,7938690,209060,3,2364,3033,323822,3,14969,17161,42579,18,15,55,36689,17,24,152
pcc_eng_06-098,384.18,251646,7827951,209850,3,2377,3074,327584,3,15316,17581,42784,15,15,51,36600,17,24,147
pcc_eng_06-099,388.16,255279,7943992,210109,3,2339,3030,329432,3,15167,17393,43071,18,15,54,36721,17,24,140
pcc_eng_06-100,374.72,247399,7699407,202925,3,2297,2977,319807,3,14984,17200,41544,14,15,47,35307,17,24,147
pcc_eng_06-101,380.33,251609,7829949,206342,3,2352,3013,322913,3,15209,17459,43108,16,15,55,36995,17,24,147
pcc_eng_06-102,381.76,250083,7781700,207748,3,2452,3174,326115,3,15363,17571,42573,13,15,54,36232,17,24,154
pcc_eng_06-103,390.74,257411,8023094,211119,3,2422,3169,331621,3,15239,17523,43107,16,15,52,37069,18,24,151
pcc_eng_06-104,391.54,259061,8072347,212739,3,2495,3223,334718,3,15524,17782,43456,16,15,54,37427,18,24,149
pcc_eng_06-107,384.02,252244,7857811,211307,3,2348,3035,326210,3,15064,17237,43397,14,15,52,37451,17,24,142
pcc_eng_06-108,383.24,253449,7891983,208701,3,2418,3158,327755,3,15429,17699,42779,15,15,52,35878,18,24,152
pcc_eng_06-105,384.07,248831,7741554,207400,3,2382,3088,327343,3,15055,17367,42748,16,15,51,36229,17,24,153
pcc_eng_06-106,383.95,253323,7888361,210132,3,2397,3107,327003,3,15218,17500,42856,18,15,52,36155,17,24,149
pcc_eng_07-001,386.31,259682,8097957,206744,3,2360,3045,327736,3,15112,17388,42296,14,15,53,36339,17,24,150
pcc_eng_07-002,381.74,251863,7835699,203967,3,2373,3053,326249,3,15245,17470,42062,14,15,51,36017,17,24,149
pcc_eng_07-003,377.31,250265,7787263,205073,3,2343,3053,320723,3,15063,17310,41146,13,15,53,36151,17,24,149
pcc_eng_07-005,370.91,244651,7608812,201323,3,2367,3046,315962,3,14726,16889,41012,16,15,56,34961,17,24,142
pcc_eng_07-004,375.45,247661,7709211,204101,3,2371,3060,320725,3,15024,17192,41114,13,15,51,35655,17,24,138
pcc_eng_07-007,380.39,248164,7718765,208143,3,2449,3130,324462,3,14988,17188,41923,13,15,54,35918,17,24,148
pcc_eng_07-006,379.52,248294,7720867,203763,3,2385,3106,324057,3,15101,17430,41131,16,15,46,35843,18,24,147
pcc_eng_07-008,383.74,250418,7794668,207825,3,2427,3126,327244,3,15191,17509,42677,15,15,56,36411,17,24,150
pcc_eng_07-009,380.89,252502,7858265,206758,3,2384,3063,322560,3,15275,17522,42058,12,15,51,35465,17,24,148
pcc_eng_07-012,371.07,245481,7636374,202026,3,2329,3034,315915,3,14891,17105,41265,14,15,51,35307,17,24,153
pcc_eng_07-010,378.18,247310,7692702,205082,3,2382,3087,324055,3,15090,17359,41431,16,15,53,36130,17,24,146
pcc_eng_07-011,377.43,247935,7713344,204359,3,2320,3049,321908,3,15045,17337,41272,14,15,55,35185,17,24,144
pcc_eng_07-015,377.32,248793,7739303,204714,3,2317,2988,324404,3,15282,17486,41449,13,15,50,36256,17,24,146
pcc_eng_07-014,383.56,251705,7837109,208190,3,2433,3125,327130,3,15256,17509,41990,14,15,55,36165,18,24,146
pcc_eng_07-013,385.37,252903,7869870,210426,3,2383,3054,328678,3,15215,17428,42960,15,15,52,36956,18,24,144
pcc_eng_07-016,380.69,250941,7811588,208418,3,2314,2993,323023,3,15093,17310,42676,17,15,53,36878,17,24,143
pcc_eng_07-017,372.15,248724,7744034,200584,3,2300,2999,316336,3,14936,17224,41031,14,15,50,35194,17,24,146
pcc_eng_07-018,382.94,253690,7899768,208940,3,2434,3131,325739,3,15156,17355,43216,16,15,55,35956,17,24,141
pcc_eng_07-019,376.29,249135,7753779,205316,3,2363,3059,321274,3,15000,17266,42069,14,15,52,36290,17,24,147
pcc_eng_07-020,382.41,254748,7933623,205725,3,2405,3099,324929,3,15140,17407,42744,17,15,57,35568,17,24,153
pcc_eng_07-024,389.32,256370,7981978,212672,3,2401,3118,330456,3,15514,17824,43493,14,15,50,36756,17,24,149
pcc_eng_07-022,373.79,245304,7629000,204698,3,2392,3075,318247,3,14940,17137,41673,15,15,52,35951,17,24,150
pcc_eng_07-023,377.2,250685,7803742,203438,3,2357,3040,321567,3,15075,17372,41449,14,15,55,35618,18,24,151
pcc_eng_07-021,375.68,249451,7760885,203250,3,2389,3079,317222,3,14956,17160,41016,11,15,51,35646,17,24,154
pcc_eng_07-025,394.82,262771,8191302,215251,3,2401,3110,338116,3,15628,17915,44388,15,15,52,36997,17,24,146
pcc_eng_07-026,380.86,249313,7756632,206312,3,2397,3089,323686,3,15110,17314,42210,14,15,55,36116,17,24,154
pcc_eng_07-027,380.01,251980,7841766,206211,3,2359,3034,323180,3,15153,17363,42287,14,15,53,36476,18,24,141
pcc_eng_07-028,390.01,259709,8091775,213552,3,2421,3187,328428,3,15176,17433,44043,15,15,57,37581,17,24,154
pcc_eng_07-029,378.75,247880,7709912,206121,3,2392,3103,324458,3,15212,17515,42107,14,15,54,35570,17,24,149
pcc_eng_07-031,382.16,252086,7853006,204425,3,2397,3107,324896,3,15125,17349,41287,15,15,53,35781,17,24,158
pcc_eng_07-030,382.74,255991,7976952,206810,3,2340,3034,326904,3,15276,17525,42796,14,15,54,36540,17,24,143
pcc_eng_07-032,388.62,255988,7970707,209488,3,2355,3047,330995,3,15093,17326,43142,14,15,57,37192,17,24,152
pcc_eng_07-033,371.66,245705,7642606,202429,3,2406,3113,315639,3,15043,17274,41393,15,15,52,35178,17,24,149
pcc_eng_07-035,385.7,256034,7974049,209765,3,2439,3145,329416,3,15422,17674,42992,15,15,55,36925,17,24,146
pcc_eng_07-034,384.31,258371,8048010,207686,3,2350,3061,327295,3,15245,17546,42540,16,15,54,36380,17,24,151
pcc_eng_07-036,371.03,244201,7598091,201342,3,2409,3111,314857,3,14937,17135,41206,15,15,52,35632,18,24,140
pcc_eng_07-037,398.39,262294,8185204,215225,3,2442,3121,333947,3,15344,17587,44614,15,15,51,36979,18,24,151
pcc_eng_07-038,382.37,253875,7904436,208832,3,2378,3086,327727,3,15332,17664,42220,15,15,49,36464,17,24,146
pcc_eng_07-041,375.92,249562,7763806,203238,3,2327,3032,319287,3,14904,17070,42064,15,15,49,35356,17,24,150
pcc_eng_07-039,388.54,259668,8097156,211133,3,2409,3136,329344,3,15086,17278,43864,14,15,55,37214,17,24,141
pcc_eng_07-040,371.79,246671,7674040,203354,3,2366,3062,317083,3,14852,17071,41246,16,15,58,34976,18,24,149
pcc_eng_07-042,394.41,262536,8183612,216123,3,2435,3132,333725,3,15326,17619,44196,16,15,50,38164,17,24,148
pcc_eng_07-043,383.61,253162,7881845,208722,3,2411,3106,325433,3,15201,17383,42067,15,15,53,36111,17,24,149
pcc_eng_07-044,381.5,253186,7885465,207673,3,2440,3150,324567,3,15243,17443,42681,14,15,50,35667,17,24,151
pcc_eng_07-047,378.94,252451,7860165,206415,3,2401,3093,321446,3,15094,17279,42351,12,15,54,36285,17,24,147
pcc_eng_07-045,375.78,246470,7665830,204024,3,2360,3027,319887,3,14890,17075,41535,14,15,52,35438,17,24,142
pcc_eng_07-046,377.94,248813,7743384,204554,3,2375,3095,323999,3,15117,17354,41052,12,15,51,35438,17,24,141
pcc_eng_07-049,378.38,250095,7781003,205477,3,2388,3078,324745,3,15354,17576,41505,13,15,51,35439,18,24,149
pcc_eng_07-050,382.3,253464,7890848,208681,3,2342,3046,327543,3,15214,17453,42983,13,15,51,36242,18,24,146
pcc_eng_07-048,386.36,260746,8127445,211542,3,2334,3056,327505,3,15046,17278,43254,15,15,55,37052,17,24,150
pcc_eng_07-051,375.88,249142,7756264,204531,3,2402,3107,319085,3,15028,17246,41722,14,15,53,35356,16,24,144
pcc_eng_07-052,381.83,251695,7839632,208854,3,2400,3090,324838,3,15167,17391,43098,14,15,59,36089,17,24,151
pcc_eng_07-053,381.68,251429,7821062,207613,3,2370,3035,325646,3,15185,17409,42198,14,15,54,35965,17,24,146
pcc_eng_07-054,386.94,252894,7872219,210846,3,2445,3141,330273,3,15449,17699,43299,13,15,52,36916,17,24,160
pcc_eng_07-055,381.66,252861,7874508,208118,3,2419,3152,327528,3,15169,17463,42655,17,15,57,36148,17,24,148
pcc_eng_07-056,372.77,245840,7647941,202070,3,2322,3015,316609,3,14935,17124,40279,13,15,55,35344,17,24,145
pcc_eng_07-058,378.98,252578,7866467,208453,3,2374,3046,323954,3,15059,17284,41980,15,15,53,36368,17,24,142
pcc_eng_07-060,386.84,254480,7919271,209636,3,2367,3061,329126,3,15176,17425,43069,14,15,55,36009,18,24,157
pcc_eng_07-059,379.28,251406,7824596,206258,3,2245,2929,321935,3,14805,16959,42293,16,15,55,36504,17,24,152
pcc_eng_07-061,386.94,256601,7992689,211322,3,2485,3187,330570,3,15290,17535,42830,15,15,55,37374,17,24,148
pcc_eng_07-057,378.21,251335,7825708,203674,3,2356,3051,320953,3,15085,17297,41717,17,15,55,35902,17,24,152
pcc_eng_07-062,390.32,257868,8030980,211492,3,2307,2998,332001,3,15171,17415,43551,13,15,50,37237,17,24,137
pcc_eng_07-065,386.95,253452,7891273,208763,3,2367,3042,328915,3,15376,17567,42663,14,15,53,36066,17,24,148
pcc_eng_07-063,379.18,251159,7817900,205218,3,2394,3084,323398,3,15113,17362,42286,15,15,49,36421,17,24,149
pcc_eng_07-064,386.3,256485,7983127,209935,3,2382,3162,326382,3,15404,17723,42907,15,15,57,36380,17,24,155
pcc_eng_07-068,383.52,252138,7851051,206185,3,2449,3127,325821,3,15068,17282,41641,14,15,52,36568,17,24,146
pcc_eng_07-066,382.89,252534,7861807,207717,3,2443,3137,326284,3,15201,17418,42358,15,15,50,35823,17,24,144
pcc_eng_07-067,382.43,251778,7836427,209712,3,2357,3071,325328,3,15180,17429,43050,15,15,55,37023,17,24,146
pcc_eng_07-069,378.01,249148,7754375,207082,3,2363,3049,318361,3,15018,17231,42264,14,15,52,36313,18,24,149
pcc_eng_07-070,384.51,255694,7963956,208580,3,2335,3039,327309,3,14984,17242,43056,14,15,54,36359,17,24,152
pcc_eng_07-072,389.22,256256,7982215,212953,3,2409,3112,333524,3,15335,17578,43643,15,15,53,37129,17,24,150
pcc_eng_07-071,374.17,248250,7721195,201185,3,2346,3068,320368,3,15045,17336,41215,13,15,57,35387,17,24,157
pcc_eng_07-073,387.51,257148,8009962,212875,3,2390,3139,328537,3,15230,17429,43763,16,15,56,37151,16,24,161
pcc_eng_07-074,369.45,243764,7581592,200198,3,2331,3060,313784,3,14903,17080,41292,15,15,53,35290,17,24,148
pcc_eng_07-075,373.62,248840,7742255,203048,3,2363,3075,319471,3,14971,17205,40789,14,15,53,35074,17,24,153
pcc_eng_07-077,389.6,255865,7963676,211172,3,2419,3118,331522,3,15410,17668,43359,13,15,54,36825,18,24,154
pcc_eng_07-076,379.05,248753,7738769,206317,3,2346,3022,323323,3,15099,17296,42234,13,15,52,36187,17,24,146
pcc_eng_07-079,383.09,254370,7918521,208000,3,2383,3112,326835,3,15041,17275,41909,16,15,52,36386,17,24,144
pcc_eng_07-078,379.26,252597,7865237,204115,3,2368,3064,322436,3,15207,17471,42180,14,15,55,35564,17,24,147
pcc_eng_07-081,385.47,255740,7960359,209882,3,2414,3125,328928,3,15329,17609,43006,15,15,55,36379,17,24,147
pcc_eng_07-080,382.16,252575,7856418,206928,3,2349,3053,327780,3,15429,17729,42451,13,15,53,35581,17,24,147
pcc_eng_07-082,383.15,252464,7859172,205378,3,2354,3049,326790,3,14985,17251,41968,15,15,50,36026,17,24,145
pcc_eng_07-083,381.32,253121,7878967,206876,3,2414,3091,323608,3,15201,17454,42198,12,15,49,36052,18,24,139
pcc_eng_07-084,393.83,260544,8114681,217001,3,2459,3157,331294,3,15398,17647,44663,14,15,52,37990,17,24,145
pcc_eng_07-085,392.8,261496,8152234,214906,3,2472,3199,335427,3,15557,17857,44168,16,15,55,37454,18,24,146
pcc_eng_07-086,383.92,251181,7821697,211445,3,2422,3116,327261,3,15116,17296,44314,13,15,54,36939,17,24,156
pcc_eng_07-087,379.33,249966,7778015,206873,3,2388,3094,325431,3,15173,17457,41841,15,15,52,35860,17,24,150
pcc_eng_07-088,389.36,255337,7950914,210374,3,2448,3146,331951,3,15606,17851,42616,14,15,48,36730,17,24,149
pcc_eng_07-089,372.68,246406,7666141,201870,3,2303,2972,317311,3,15030,17336,41446,13,15,52,35668,17,24,149
pcc_eng_07-090,383.86,253850,7903437,211599,3,2330,3028,328033,3,15257,17457,42660,14,15,49,36421,17,24,144
pcc_eng_07-091,380.2,251610,7830602,205385,3,2404,3108,325880,3,14997,17226,41427,14,15,51,36079,18,24,154
pcc_eng_07-093,376.76,252055,7843983,203588,3,2378,3079,320953,3,15135,17398,41633,13,15,49,35147,17,24,149
pcc_eng_07-092,381.75,252766,7872059,207783,3,2360,3069,322903,3,15019,17178,43604,15,15,55,35944,17,24,148
pcc_eng_07-095,385.98,253972,7910802,211336,3,2445,3163,327650,3,14920,17170,43028,12,15,50,36400,17,24,153
pcc_eng_07-094,373.55,248925,7749249,203273,3,2344,3053,319344,3,14965,17229,41753,12,15,54,35097,17,24,151
pcc_eng_07-096,371.29,243623,7576222,201502,3,2386,3096,318902,3,15227,17468,41103,15,15,51,34841,17,24,143
pcc_eng_07-097,365.45,242170,7530949,197387,3,2280,2969,311494,3,14949,17173,40253,14,15,50,34290,17,24,153
pcc_eng_07-098,377.25,247849,7709593,202045,3,2370,3054,320325,3,15205,17422,40691,13,15,51,34872,17,24,145
pcc_eng_07-099,393.62,258327,8042656,214532,3,2358,3050,333583,3,15161,17461,43758,15,15,53,37537,18,24,152
pcc_eng_07-100,375.86,249075,7749286,203470,3,2330,3019,322208,3,15178,17458,41106,15,15,53,34948,17,24,150
pcc_eng_07-102,383.13,253452,7894360,211206,3,2468,3189,324410,3,15182,17425,43342,15,15,52,37237,17,24,147
pcc_eng_07-101,395.69,260804,8124573,218564,3,2429,3116,338151,3,15593,17995,44089,14,15,52,37642,17,24,148
pcc_eng_07-103,380.02,248689,7736421,205479,3,2355,3027,322331,3,15041,17216,42538,14,15,55,36465,18,24,149
pcc_eng_07-104,377.7,248314,7725529,204748,3,2364,3118,322773,3,15153,17387,41115,13,15,50,35210,17,24,147
pcc_eng_07-106,395.78,260012,8107764,218129,3,2425,3142,335884,3,15288,17608,44250,13,15,52,37983,17,24,149
pcc_eng_07-105,375.81,249685,7773758,206121,3,2448,3136,318697,3,15177,17432,41736,14,15,55,35351,18,24,142
pcc_eng_07-107,414.65,271259,8712677,223816,3,2428,3183,351137,3,15550,17901,45349,17,15,55,38881,18,24,149
pcc_eng_07-108,426.62,280950,9032536,232011,3,2541,3252,361246,3,16044,18412,47335,14,15,52,40592,18,24,151
pcc_eng_08-001,374.49,250138,7786932,202887,3,2318,3004,320049,3,15033,17238,41480,15,15,45,35350,17,24,151
pcc_eng_08-002,373.02,248502,7729896,202146,3,2314,2983,317610,3,14986,17199,41236,15,15,48,35557,17,24,150
pcc_eng_08-003,379.87,253488,7893835,206908,3,2422,3152,323496,3,15221,17558,41972,17,15,53,36263,17,24,149
pcc_eng_08-004,369.73,242897,7555127,200391,3,2348,3033,316447,3,15007,17240,41073,15,15,51,35163,17,24,142
pcc_eng_08-005,382.82,258373,8047810,205854,3,2341,3062,325098,3,15071,17313,41731,16,15,54,36504,17,24,152
pcc_eng_08-006,372.32,247136,7686732,201189,3,2320,3008,318108,3,14767,17024,41209,15,15,50,35457,17,24,139
pcc_eng_08-007,377.1,248249,7721220,202557,3,2419,3115,322542,3,15217,17467,41019,14,15,54,35843,17,24,147
pcc_eng_08-008,380.56,256204,7982388,206130,3,2414,3145,322710,3,15170,17412,41404,12,15,48,35902,17,24,149
pcc_eng_08-009,382.92,254483,7921134,208065,3,2450,3166,324904,3,15250,17499,42511,13,15,54,36439,17,24,146
pcc_eng_08-011,378.37,250614,7801523,205596,3,2394,3097,318678,3,15206,17379,42078,14,15,52,35909,17,24,149
pcc_eng_08-012,376.56,248785,7742677,206374,3,2349,3048,318717,3,14995,17179,42801,14,15,52,36383,17,24,148
pcc_eng_08-010,379.61,251606,7833820,205789,3,2321,3031,322539,3,14890,17103,42624,15,15,50,35920,17,24,147
pcc_eng_08-014,383.24,254641,7931805,206893,3,2359,3040,326494,3,15027,17276,42433,15,15,53,36643,18,24,145
pcc_eng_08-013,390.79,255071,7945648,215505,3,2356,3045,331360,3,15167,17345,49708,13,15,54,39463,18,24,147
pcc_eng_08-015,386.83,256936,8006462,211660,3,2398,3080,329587,3,15353,17610,43290,16,15,54,36713,17,24,151
pcc_eng_08-016,385.01,255301,7951007,209572,3,2366,3095,326293,3,15182,17408,43292,13,15,52,37064,17,24,153
pcc_eng_08-019,377.67,251162,7816090,205735,3,2383,3093,322982,3,15294,17514,42092,16,15,49,35510,18,24,156
pcc_eng_08-018,371.0,246054,7654858,202232,3,2287,2956,316766,3,14763,16907,40991,13,15,53,35600,18,24,142
pcc_eng_08-017,379.22,251608,7831304,206268,3,2456,3148,324988,3,15460,17671,41939,14,15,56,35376,17,24,140
pcc_eng_08-020,377.81,249347,7760900,205843,3,2328,3033,322231,3,15053,17274,42159,14,14,46,35871,17,24,145
pcc_eng_08-021,375.23,246232,7657381,204595,3,2302,2991,321434,3,14991,17167,41649,16,15,53,35263,17,24,136
pcc_eng_08-022,377.42,249769,7772549,204923,3,2350,3031,321932,3,14994,17237,42135,13,15,52,36084,17,24,146
pcc_eng_08-023,404.83,267646,8349200,222679,3,2522,3222,339844,3,15670,17916,46400,14,15,59,39071,17,24,149
pcc_eng_08-024,382.52,248636,7734855,207397,3,2337,3022,327856,3,15183,17410,41451,13,15,52,36316,17,24,147
pcc_eng_08-025,376.15,248775,7740025,204418,3,2438,3135,318339,3,15023,17177,41662,14,15,51,35390,17,24,146
pcc_eng_08-026,391.31,259968,8101519,213971,3,2415,3116,331196,3,15284,17592,43547,15,15,49,36661,17,24,155
pcc_eng_08-028,376.11,247107,7688697,204837,3,2350,3046,321352,3,15132,17306,41400,15,15,53,35544,17,24,147
pcc_eng_08-027,381.14,250453,7792758,206446,3,2416,3111,325018,3,15020,17225,42482,13,15,55,35931,17,24,146
pcc_eng_08-031,375.22,247515,7702871,205622,3,2464,3188,317320,3,14986,17187,41777,15,15,53,35688,17,24,147
pcc_eng_08-030,385.64,256544,7996259,209725,3,2388,3065,327556,3,15140,17374,42741,15,15,48,36487,17,24,145
pcc_eng_08-033,385.46,255779,7970071,209446,3,2420,3103,327584,3,15379,17613,42798,13,15,52,37076,17,24,152
pcc_eng_08-032,374.89,247777,7710955,205302,3,2415,3104,316703,3,14699,16858,42342,13,15,50,35843,17,24,148
pcc_eng_08-029,388.37,259606,8090247,210870,3,2462,3171,331399,3,15452,17734,43665,15,15,52,36918,17,24,156
pcc_eng_08-034,385.07,253259,7888877,209454,3,2365,3080,330613,3,15065,17273,42377,12,15,52,36730,17,24,138
pcc_eng_08-035,380.8,251895,7840143,207615,3,2382,3058,324742,3,15131,17352,42391,14,15,49,36247,17,24,147
pcc_eng_08-036,385.57,256496,7988398,209320,3,2424,3133,330096,3,15445,17727,42021,16,15,55,36687,17,24,153
pcc_eng_08-041,380.86,252817,7875477,206241,3,2344,3040,322151,3,14789,17052,42079,15,15,53,36244,17,24,144
pcc_eng_08-040,387.22,256846,8001661,209712,3,2461,3145,326870,3,15101,17361,43699,16,15,51,36757,17,24,148
pcc_eng_08-038,379.44,248058,7716702,206731,3,2366,3062,321528,3,15071,17218,42088,13,15,48,35894,17,24,152
pcc_eng_08-037,377.05,250129,7786740,204795,3,2376,3062,320771,3,15100,17294,41541,13,15,48,35379,17,24,150
pcc_eng_08-039,379.86,252757,7866644,205588,3,2384,3065,323518,3,14971,17203,42113,14,15,52,35451,17,24,153
pcc_eng_08-042,377.89,248069,7720918,203622,3,2353,3048,320145,3,15126,17339,42028,14,15,51,35470,17,24,144
pcc_eng_08-043,366.92,241500,7508675,199637,3,2350,3019,317621,3,14923,17182,40555,16,15,48,34829,17,24,148
pcc_eng_08-044,384.93,252100,7847165,209959,3,2373,3073,328403,3,15351,17590,42479,14,15,53,36476,17,24,138
pcc_eng_08-045,377.26,247249,7691781,204460,3,2310,2995,323564,3,15104,17363,41586,14,15,49,36151,17,24,147
pcc_eng_08-046,380.68,249974,7783407,205066,3,2351,3030,325596,3,15196,17393,42083,13,15,49,36208,17,24,151
pcc_eng_08-047,384.36,252598,7863591,208388,3,2452,3149,327571,3,15170,17379,42589,16,15,52,36652,17,24,151
pcc_eng_08-048,381.94,256520,7995217,209924,3,2332,3044,320657,3,14932,17174,43973,14,15,54,36411,17,24,151
