hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19980217_0297_55:15,neg-ext-nonsubj,terribly_common,terribly,common,-LBQ-  It 's always been the major wheat ; white wheat has never been terribly common .,nyt_eng_19980217_0297_55,15,nyt_eng_199802,"-LBQ-  Hard red winter wheat was the major bread producer since civilization began ,  -RDQ-  Wall said .",I would predict it will never replace red wheat .  -RDQ-
nyt_eng_19980217_0222_44:20,neg-ext-nonsubj,fully_extinguished,fully,extinguished,"But thanks to Lane , there 's a fiery , compelling center to  -LBQ-  Mizlansky  -RDQ-  that 's never fully extinguished .",nyt_eng_19980217_0222_44,20,nyt_eng_199802,"For that , you would have to care more about the relationship between the work 's title characters than you 're allowed to here .","The actor , who has developed a trademark presence through film and television , does n't coast on his lovable puckishness here ."
nyt_eng_19980216_0372_20:12,neg-ext-nonsubj,very_comfortable,very,comfortable,SELLECK  -COL-  You 're probably right . I 've never been very comfortable,nyt_eng_19980216_0372_20,12,nyt_eng_199802,so prominently in the press coverage you got .,"running around with my shirt off , but once you go to Hawaii and live there , there 's a certain way you dress ."
nyt_eng_19980216_0025_11:6,neg-ext-nonsubj,that_nervous,that,nervous,"-LBQ-  I 've never been that nervous ,  -RDQ-  Eggeling said of her -LRB- - mile run of 100 miles per hour .",nyt_eng_19980216_0025_11,6,nyt_eng_199802,"Turns out , it was just the practice she needed for her tournament-winning birdie putt on Oakmont 's 440-yard , uphill par-5 18th hole  -COL-","-LBQ-  After being behind the wheel of 750 horsepower , that putt did n't seem that tough .  -RDQ-"
nyt_eng_19980214_0008_4:10,neg-ext-nonsubj,fiscally_able,fiscally,able,"In the free-agency era , Jones has never been fiscally able to ward off league vultures who picked away at his talent base , causing a free-agent exodus that included , among others , Alvin Harper , Kevin Gogan , Mark Stepnoski , John Gesek , Jimmie Jones , Jim Jeffcoat , Ken Norton , Darrin Smith and Dixon Edwards .",nyt_eng_19980214_0008_4,10,nyt_eng_199802,"That was never the case for Cowboys owner Jerry Jones , who in the five-year history of free agency never saw so much as a $ 4 million bump in the salary cap .","This year , with more than 330 players shopping their services to the highest bidder , the Broncos will be in a position to begin their title defense as no other NFL champion has known since true free agency began after the 1992 season ."
nyt_eng_19980212_0250_34:23,neg-ext-nonsubj,as_busy,as,busy,"The winner of an Oscar for her role in the 1977 film  -LBQ-  Julia ,  -RDQ-  she said she has never been as busy , including appearing in the action film  -LBQ-  Mission Impossible  -RDQ-  and the upcoming sci-fi thriller  -LBQ-  Deep Impact ,  -RDQ-  as well as the recent television mini-series  -LBQ-  Bella Maria .  -RDQ-",nyt_eng_19980212_0250_34,23,nyt_eng_199802,"Ms. Redgrave now seems to shy away from controversial subjects , and the actress was quite careful about choosing her words .","Would she appear in a James Bond film ?  -LBQ-  Well , I do n't think I 'd really want to ,  -RDQ-  Ms. Redgrave said ."
nyt_eng_19980212_0059_35:31,neg-ext-nonsubj,too_late,too,late,"Regardless of where you are in life _ just out of college , just sending your first child to pre-school or just about to retire _ it really is never too late to start .",nyt_eng_19980212_0059_35,31,nyt_eng_199802,"Such activity can include playing with children in the park instead of watching from a bench , parking toward the back of the parking lot to give yourself farther to walk , using stairs instead of the elevator , raking leaves , taking a walk and pushing a stroller .",Just ask 68-year-old Martin Hofman of Robinson .
nyt_eng_19980212_0056_87:9,neg-ext-nonsubj,as_smart,as,smart,"and promising plot , this film is never as smart or as intriguing as it thinks it is .",nyt_eng_19980212_0056_87,9,nyt_eng_199802,Moviegoers may be the ones who feel duped . Despite a classy cast,Tim Roth is a brainy Charleston blueblood who may have murdered a prostitute -LRB- Renee Zellweger -RRB- .
nyt_eng_19980212_0047_26:6,neg-ext-nonsubj,too_careful,too,careful,"-LBQ-  One can never be too careful you know ,  -RDQ-  he says .",nyt_eng_19980212_0047_26,6,nyt_eng_199802,Senate also warns that ghost hunters should bring a silver cross and a bottle of holy water .,"-LBQ-  Like chicken soup , it ca n't hurt .  -RDQ-"
nyt_eng_19980211_0507_8:31,neg-ext-nonsubj,unusually_responsive,unusually,responsive,"Jim Cameron , the vice chairman of the Connecticut Rail Commuter Council , a watchdog group , credited Nelson with increasing off-peak and reverse-commute service and said that Nelson was unusually responsive to riders ' needs and never dodged a tough question .",nyt_eng_19980211_0507_8,31,nyt_eng_199802,"Union heads and commuter groups alike praised Nelson as an effective , fair leader and said his departure would be a loss to the railroad , which serves New York 's northern suburbs and Connecticut .","A career railroad man who started as a brakeman in 1954 , Nelson will also be remembered for presiding over Metro-North 's embarrassing failure during the 1996 blizzard ."
nyt_eng_19980211_0194_20:5,neg-ext-nonsubj,as_connected,as,connected,I 'll never be as connected to the sound or color of a word as I am in English .  -RDQ-,nyt_eng_19980211_0194_20,5,nyt_eng_199802,"-LBQ-  I , for one , feel a real kinship with it .",Ms. Bonney seconded the point .
nyt_eng_19980210_0095_12:5,neg-ext-nonsubj,so_good,so,good,Bad has never been so good .  -RDQ-,nyt_eng_19980210_0095_12,5,nyt_eng_199802,_ Vadar and other World Wrestling Federation Bad Boys Action Figures  -COL-  Action figure with  -LBQ-  bone-crunching action .,"_  -LBQ-  Hercules Feels the Pain , Pat the Panic ,  -RDQ-  a Fun to Touch Book  -COL-  Board book with scary story about Disney movie characters  -LBQ-  Pain  -RDQ-  and  -LBQ-  Panic  -RDQ-  who try to feed Baby Hercules a bottle with poison ."
nyt_eng_19980209_0459_5:13,neg-ext-nonsubj,too_young,too,young,"When it comes to working on a dream , you 're never too young .",nyt_eng_19980209_0459_5,13,nyt_eng_199802,"Never mind that Phinehas is 14 and Aaron only 12 , already 6 feet tall .","-LBQ-  Every day I have a chance to , I come out and play ,  -RDQ-  Phinehas said ."
nyt_eng_19980209_0246_8:15,neg-ext-nonsubj,particularly_good,particularly,good,"One problem with this stilted , jerry-built novel is that Grisham has never been particularly good at creating characters with any real emotional depth , and in  -LBQ-  The Street Lawyer ,  -RDQ-  he 's chosen to tell a story that 's more character-driven than ever before .",nyt_eng_19980209_0246_8,15,nyt_eng_199802,"Not surprisingly ,  -LBQ-  The Street Lawyer  -RDQ-  follows a familiar Grisham recipe  -COL-  cast a young , idealistic lawyer as the underdog and pit him against a big , powerful opponent with money and resources to spare ; construct a fast , relentless plot line that moves ahead like a hungry -LRB- if very nearsighted -RRB- shark , and toss in some topical social issues to give the whole thing a veneer of relevance .","In fact , the better part of the novel concerns the midlife crisis of its hero , Michael Brock , and his evolution from selfish , money-grubbing yuppie to selfless advocate for the poor ."
nyt_eng_19980208_0064_22:4,neg-ext-nonsubj,really_clear,really,clear,"It is never really clear from his narrative whether there were any Indians inside the Mussoorie Community , or fellow students at the school .",nyt_eng_19980208_0064_22,4,nyt_eng_199802,"But these people , like most of the Indians whom Alter encountered , remain a kind of exotic background music .","Even if there were , Alter 's life was largely sealed inside the social and religious life of the missionary community ."
nyt_eng_19980208_0004_25:5,neg-ext-nonsubj,quite_sure,quite,sure,You can never be quite sure of the result .,nyt_eng_19980208_0004_25,5,nyt_eng_199802,"At the end of a skating routine , everybody looks at the skater , who more than likely is dissolving in tears in anticipation of a great injustice , and at the Russian judge , who is phoning Moscow for instructions .","The requirements to be a Winter Olympics sport seem to include lots of crying , some sort of family connection between teammates , and very tight pants ."
nyt_eng_19980207_0140_8:35,neg-ext-nonsubj,really_sure,really,sure,"She conversationally speaks the language that remains her parents ' primary tongue , but in most life style ways , she is just another jet-lagged Westerner , like the rest of us , never really sure whether to bow , extend a hand or hand over a card .",nyt_eng_19980207_0140_8,35,nyt_eng_199802,"By the time she returned to Tokyo , 10 years later , about all Ina had in common with her extended family was their mutual heritage , a love of sports and Japanese food .","The inevitable clash of cultures here the past week has been sometimes confusing , other times comical , never confrontational ."
nyt_eng_19980205_0173_14:5,neg-ext-nonsubj,particularly_athletic,particularly,athletic,I have never been particularly athletic .,nyt_eng_19980205_0173_14,5,nyt_eng_199802,I just thought I was getting older .,"I was always going in and out of exercise programs ,  -RDQ-  Oslin recalled in a telephone visit ."
nyt_eng_19980203_0085_35:7,neg-ext-nonsubj,too_young,too,young,"You 're never too old or too young or undereducated , you can go back to school .",nyt_eng_19980203_0085_35,7,nyt_eng_199802,Jowell puts it this way  -COL-   -LBQ-  You can do it .,"Dare to dream , and while you 're at it , dare to dream big .  -RDQ-"
nyt_eng_19980203_0072_1:13,neg-ext-nonsubj,as_smart,as,smart,-LBQ-  Deceiver  -RDQ-  is one of those films that 's never quite as smart or as intriguing as it thinks it is .,nyt_eng_19980203_0072_1,13,nyt_eng_199802,,"This sophomore feature from Charleston , S.C. , twins Josh and Jonas Pate wo n't give the Coen brothers anything to lose sleep over ."
nyt_eng_19980202_0043_30:12,neg-ext-nonsubj,about_law-breaking,about,law-breaking,"The politics of crime , of course , is never just about law-breaking .",nyt_eng_19980202_0043_30,12,nyt_eng_199802,"In Britain , where Tony Blair 's New Labor party has promised a crackdown on juvenile crime , critics argue that America has overcome its crime problems only by creating a prison population of 1.6 million , which reflects a far higher incarceration rate than that of Britain , with a prison population of 60,000 .",It is also about social values and political agendas  -COL-  Cracking down on voteless youngsters scores points with an older electorate that feels threatened by rebellious youth .
nyt_eng_19941228_0258_30:5,neg-ext-nonsubj,very_cooperative,very,cooperative,But Tony was never very cooperative .,nyt_eng_19941228_0258_30,5,nyt_eng_199412,"Tony was back living with his father , and as a first step , Gattuso had to help get a telephone installed .","-LBQ-  I beeped him once or twice ,  -RDQ-  Tony said ,  -LBQ-  Then I did n't beep him again .  -RDQ-"
nyt_eng_19941228_0257_27:18,neg-ext-nonsubj,quite_sure,quite,sure,"The family , including another older brother who has done time for armed robbery , was never quite sure what caused his death .",nyt_eng_19941228_0257_27,18,nyt_eng_199412,"In January the eldest of his three brothers , who was 43 years old and an unemployed ex-con , died in an ambulance on the way to a Brooklyn hospital .","A little more than two weeks later , his mother died of a kidney ailment ."
nyt_eng_19941228_0065_20:20,neg-ext-nonsubj,as_sure,as,sure,"Moral of the story  -COL-  Come the NFL postseason , the only sure thing is that things are never as sure as they might seem .",nyt_eng_19941228_0065_20,20,nyt_eng_199412,"This time , San Francisco carried the NFL 's best record -LRB- 14-2 -RRB- into the postseason , only to be upset 30-20 by the Cowboys in the conference title game at the ` Stick .","And by the time the smoke clears next month , this playoff season may not be any different ."
nyt_eng_19941227_0203_2:4,neg-ext-nonsubj,too_old,too,old,"You 're never too old to try something new , but in this case you may be too young .",nyt_eng_19941227_0203_2,4,nyt_eng_199412,Meet people in all parts of the country without leaving home and without using a computer .,"You have to be at least half a century old to subscribe to Friendship Over 50 , a nationwide pen pal newsletter for older adults ."
nyt_eng_19941227_0158_5:15,neg-ext-nonsubj,as_bad,as,bad,"-LBQ-  Anyway ,  -RDQ-  says Adler ,  -LBQ-  the situation in Russia is never as bad as it seems .  -RDQ-",nyt_eng_19941227_0158_5,15,nyt_eng_199412,"Adler , like some other experts , predicts that Yeltsin , for all the criticism heaped on him for his handling of the Chechnya crisis , will retain power because his foes are as opposed to one another as they are to him .",The same ca n't be said of Diana 's situation .
nyt_eng_19941223_0170_43:5,neg-ext-nonsubj,entirely_true,entirely,true,"But that 's never entirely true , and finding out when it is n't by comparing family stories is much pleasanter than arguing .",nyt_eng_19941223_0170_43,5,nyt_eng_199412,"There 's no harm done if married people take things for granted , as long as they take the same things for granted .","Those tales that are told and retold at every gathering are windows into the hearts of the people we marry , ways of reaching back into the past that helped to make them who they are ."
nyt_eng_19941223_0166_22:11,neg-ext-nonsubj,as_intelligent,as,intelligent,"But then ,  -LBQ-  I.Q. 's  -RDQ-  ambitions were never as intelligent as its intellectual veneer would have it .",nyt_eng_19941223_0166_22,11,nyt_eng_199412,"Everyone seemed to forget that , as long as you 're aiming highbrow , wit is an integral part of the formula .","In fact , any kid standing in line for a Jim Carrey movie could tell you that a romantic comedy with Albert Einstein sounds like a dumb idea ."
nyt_eng_19941221_0315_11:28,neg-ext-nonsubj,wholly_satisfied,wholly,satisfied,"But even though the administration 's plan for managing the forest went a long way toward protecting the owl 's habitat , environmental groups have never been wholly satisfied with it .",nyt_eng_19941221_0315_11,28,nyt_eng_199412,President Clinton personally led a public summit meeting of the warring parties in 1991 in an attempt to resolve the differences .,"They complained that the resumption in logging would continue to cut the kind of woods that provides suitable habitat for the owl into smaller and smaller fragments , and that the regrowth of forests over the next several decades would come too late to help the imperiled species re-establish itself ."
nyt_eng_19941221_0269_4:10,neg-ext-nonsubj,as_bad,as,bad,"-LBQ-  Anyway , the situation in Russia is never as bad as it seems .  -RDQ-",nyt_eng_19941221_0269_4,10,nyt_eng_199412,"-LBQ-  He 's a great survivor and probably will go on surviving in 1995 however much his troubles pile up ,  -RDQ-  says Alexander Adler , a veteran analyst of things Russian .",The same ca n't be said of Diana 's situation .
nyt_eng_19941221_0117_11:12,neg-ext-nonsubj,as_good,as,good,Jo -LRB- Ryder -RRB- despairs that she will never be  -LBQ-  as good as Marmee .  -RDQ-,nyt_eng_19941221_0117_11,12,nyt_eng_199412,"Yes , she wants her girls to be the best they can be , not to marry for money alone .",Me too .
nyt_eng_19941220_0282_20:37,neg-ext-nonsubj,too_good-looking,too,good-looking,"Ryder 's performance is a strong backbone , but the entire ensemble is terrific , with Sarandon especially noteworthy as the salt-of-the-earth mom and Byrne as the rumpled , gentle Professor Baer -LRB- he also is too good-looking , but never mind -RRB- .",nyt_eng_19941220_0282_20,37,nyt_eng_199412,"But Ryder does capture Jo 's coltish youthful air , and she also is quite touching as the maturing artist who -- like Alcott -- learns that life 's everyday dramas are far more affecting than any pulp fiction , and that she can love without relinquishing her talent .","In films such as  -LBQ-  My Brilliant Career ,  -RDQ-   -LBQ-  Starstruck ,  -RDQ-   -LBQ-  Mrs. Soffel ,  -RDQ-   -LBQ-  High Tide ,  -RDQ-   -LBQ-  The Last Days of Chez Nous  -RDQ-  and her trilogy of  -LBQ-  Smokes and Lollies  -RDQ-  documentaries , Armstrong 's gift for telling women 's stories has been proved time and time again ; she is long overdue for a big commercial success , and with  -LBQ-  Little Women ,  -RDQ-  she should by all rights enjoy one ."
nyt_eng_19941217_0137_9:5,neg-ext-nonsubj,entirely_happy,entirely,happy,"She had never been entirely happy with the police sketch , and investigators brought in a new artist who redid it , notably filling out the hair style .",nyt_eng_19941217_0137_9,5,nyt_eng_199412,"A few months ago , investigators talked again with the Salt Lake City witness .",The artist also added aging to the face .
nyt_eng_19941217_0126_33:13,neg-ext-nonsubj,too_sure,too,sure,"But in this world , of course , you can never be too sure .",nyt_eng_19941217_0126_33,13,nyt_eng_199412,That 's the holiday spirit to me .  -RDQ-,"How can you feel safe while you are buying peace of mind for your loved ones ? Thomas J. Patire of the State of the Art Security Agency in Garfield , N.J. , has a solution ."
nyt_eng_19941216_0320_31:9,neg-ext-nonsubj,entirely_svelte,entirely,svelte,Yet the actor knows he will never be entirely svelte .,nyt_eng_19941216_0320_31,9,nyt_eng_199412,It 's a start .,"-LBQ-  I mean , I weighed 175 pounds at birth ,  -RDQ-  he joked ."
nyt_eng_19941216_0276_19:7,neg-ext-nonsubj,completely_certain,completely,certain,"-LBQ-  New markets are never as completely certain as old ones , and you are not sure of your relationships .  -RDQ-",nyt_eng_19941216_0276_19,7,nyt_eng_199412,"-LBQ-  The pitfall is that management will often take the wrong advice ,  -RDQ-  said Howard Anderson , managing director of the Yankee Group , a technology consulting firm in Boston .",The other big challenge is to craft a strategy that can maintain Xerox 's high profit margins .
nyt_eng_19941216_0147_35:12,neg-ext-nonsubj,quite_willing,quite,willing,"She is a painstakingly slow writer , one who is never quite willing to relinquish the right to revise .",nyt_eng_19941216_0147_35,12,nyt_eng_199412,"Moore , in any case , remains a relentless critic of her own work .",She has sometimes revised her stories when they have gone from hardback editions to paperback .
nyt_eng_19941216_0067_35:4,neg-ext-nonsubj,quite_sure,quite,sure,"I 'm never quite sure if the voices are really there , or if I 'm going off the deep end .",nyt_eng_19941216_0067_35,4,nyt_eng_199412,"I appreciated the warning , but still it 's disconcerting to me to hear voices out of nowhere .","It 's like my momma says when someone exclaims ,  -LBQ-  That 's driving me crazy .  -RDQ-"
nyt_eng_19941215_0318_22:6,neg-ext-nonsubj,so_scared,so,scared,"-LBQ-  I 've never been so scared in my life as today ,  -RDQ-  said one 60-year-old woman , who wore thick , scratched glasses and a woolen shawl .",nyt_eng_19941215_0318_22,6,nyt_eng_199412,"Emerging from their communal cellar , they seemed angry and frightened .","-LBQ-  It 's our own soldiers who are killing here ,  -RDQ-  said Tanya Yermolina , 40 , a Russian mother of two ."
nyt_eng_19941212_0266_27:8,neg-ext-nonsubj,so_bad,so,bad,She says the press has never been so bad or so partisan .,nyt_eng_19941212_0266_27,8,nyt_eng_199412,"By the end of her alleged dialectic , she has vented one more time and at least by implication has reassured herself that Bush lost because of the press , not because he and his staff failed to convince the public that he should be retained in office .","The truth is this  -COL-  American newspapers , as we know them , were begun as political house organs based on party and governmental policy preferences ."
nyt_eng_19941212_0075_27:19,neg-ext-nonsubj,too_young,too,young,All are made in Asia by child labor in accord with his belief that people can never be too young to enjoy the fruits of the work ethic .,nyt_eng_19941212_0075_27,19,nyt_eng_199412,He owns several thousand .,"-LRB- 2 -RRB- The glittering jewel always worn in his shirt front is no longer a real diamond , but a $ 25 zircon ."
nyt_eng_19941210_0142_10:7,neg-ext-nonsubj,too_shy,too,shy,"Though shy , he was never too shy to tout his accomplishments , particularly before the Orange County Board of Supervisors .",nyt_eng_19941210_0142_10,7,nyt_eng_199412,"Some say that Citron , a man with no children , savored being a savior .","And he loved being touted in return , as Thomas F. Riley , the board 's chairman , once did ."
nyt_eng_19941208_0188_3:18,neg-ext-nonsubj,merely_subliminal,merely,subliminal,"But this work is also much more than a film score , because the music is never merely subliminal .",nyt_eng_19941208_0188_3,18,nyt_eng_199412,"Glass calls his piece  -LBQ-  an opera for ensemble and film ,  -RDQ-  but it is not quite an opera , since one never wants to look at the singers or pay any attention to their superfluous gestures and expressions .","In fact , the music demands equal attention with Jean Cocteau 's classic film , which is stripped of its soundtrack and projected on a screen behind the seven players of the Philip Glass Ensemble and the four singers ."
nyt_eng_19941208_0007_8:5,neg-ext-nonsubj,too_old,too,old,"Proving you 're never too old to try something new , Raman appeared relieved and exhibited an accomplished look when he returned to the bench after the hour session , a faint smile on his face as he unlaced his skates and put on his shoes .",nyt_eng_19941208_0007_8,5,nyt_eng_199412,-LBQ-  It looked like it was something interesting to do that was also fun .  -RDQ-,"Although quieter than the children around him , he was nonetheless pleased with his first skating experience ."
nyt_eng_19941208_0005_17:15,neg-ext-nonsubj,truly_competitive,truly,competitive,"While there has been much talk about how American soccer players will never be truly competitive internationally until they get international experience , the unspoken counterpart to that is that it is the same for coaches .",nyt_eng_19941208_0005_17,15,nyt_eng_199412,-LBQ-  I 'll need to thank him .  -RDQ-,"Until American coaches have international experience as players or coaches , the game 's development here will be limited -- and right now , there are very few American coaches with international experience ."
nyt_eng_19941206_0264_53:11,neg-ext-nonsubj,too_clever,too,clever,"Though Stoppard 's writing is clever , it 's never too clever by half .",nyt_eng_19941206_0264_53,11,nyt_eng_199412,"Of immense help , too , are Wendall K. Harrington 's London  -LBQ-  A to Z  -RDQ-  street map projections , which cover the scene changes .","The playwright has great fun mixing up the real names of characters with nicknames , code names , identical names -LRB- two characters have the same first names -RRB- and the jargon of the spy trade ."
nyt_eng_19941205_0419_22:5,neg-ext-nonsubj,too_early,too,early,But it 's never too early to look at the big picture and where we want to be down the line .,nyt_eng_19941205_0419_22,5,nyt_eng_199412,"-LBQ-  Sure , it 's early in the season .","-LBQ-  I was n't with the Rockets then , but everybody remembers the playoffs in ' 93 , and the feeling is that these teams are so close in the level of talent that it might have been the home court that swung the whole thing ."
nyt_eng_19941205_0375_23:19,neg-ext-nonsubj,really_impressed,really,impressed,"An administration official who spoke on condition of anonymity said of Bentsen ,  -LBQ-  He 's never been really impressed with the White House staff .",nyt_eng_19941205_0375_23,19,nyt_eng_199412,Wags throughout Washington have taken to calling many of the administration staffers  -LBQ-  the children .  -RDQ-,"He likes the president , but not the children .  -RDQ-"
nyt_eng_19941205_0046_36:7,neg-ext-nonsubj,so_happy,so,happy,"Slovo says he has never been so happy as during the past two years of negotiation , election and responsibility .",nyt_eng_19941205_0046_36,7,nyt_eng_199412,Who knows what will happen next month ?  -RDQ-,"He is , he admits , smug with the fullness of his life ."
nyt_eng_19941201_0134_11:6,neg-ext-nonsubj,past_chin-length,past,chin-length,My hair will never be past chin-length again .  -RDQ-,nyt_eng_19941201_0134_11,6,nyt_eng_199412,-LBQ-  Short hair is so easy .,"-LBQ-  Adolph , why do women my age grow their hair long after they say they wo n't ?  -RDQ-  I asked , as he laid my head in the shampoo bowl and began to wash my hair ."
nyt_eng_19941201_0119_21:12,neg-ext-nonsubj,too_late,too,late,"-LBQ-  The most obvious lesson here is , it 's never too late to get into shape .",nyt_eng_19941201_0119_21,12,nyt_eng_199412,"-LBQ-  Guys like George Foreman give us hope ,  -RDQ-  said exercise physiologist Mike Lofland , 41 , who works at a fitness center outside Fort Worth , Texas .","I know there are people who think fitness is just for the 20-year-old , but this proves that it 's not .  -RDQ-"
nyt_eng_19941201_0119_15:18,neg-ext-nonsubj,so_popular,so,popular,"Jimmy Connors had his fans when he was a twentysomething tennis champion , but he was never so popular as when he made a run at the U.S. Open championship at 40 .",nyt_eng_19941201_0119_15,18,nyt_eng_199412,Sports heroes are the most visible example .,"Martina Navratilova , too , had far more fan support in this , her final , season at 38 , than when she was the best tennis player in the world in her 20s and early 30s ."
nyt_eng_19941201_0108_31:5,neg-ext-nonsubj,as_good,as,good,"The savings are never as good as promised , but , on average , expect to save 50 percent of the usual cost .",nyt_eng_19941201_0108_31,5,nyt_eng_199412,And all the luggage you can take is what you carry on .,"Details from the International Association of Air Travel Couriers , 8 South J' ' St. , Box 1349 , Lake Worth , Fla. 33460 ; -LRB-407-RRB- 582-8320 ."
nyt_eng_19941201_0053_2:8,neg-ext-nonsubj,so_stark,so,stark,"Of course , the division is never so stark in reality as it is in the mind .",nyt_eng_19941201_0053_2,8,nyt_eng_199412,"Visitors to Japan almost always want to see two countries  -COL-  The high-tech , all-electronic Japan that seems perpetually ahead of the rest of the world , and the  -LBQ-  real  -RDQ-  Japan , villages of rice farmers , fishermen and craftsmen who weave thatched roofs and make tatami mats for the floors of traditional wooden houses .","The weekend farmers whom you glimpse tilling the fields on the island of Kyushu , wearing traditional baggy pants and wooden thongs , often have day jobs at a nearby Toshiba plant ."
nyt_eng_19981130_0310_6:14,neg-ext-nonsubj,so_used,so,used,"The radio telescope , the world 's largest , had never before been so used .",nyt_eng_19981130_0310_6,14,nyt_eng_199811,"In 1975 and 1976 , Sagan and Drake searched for alien civilizations with the huge dish antenna at Arecibo , Puerto Rico .","In 1982 , Sagan rushed to the defense of such work after Sen. William Proxmire tried to get it cut from the federal budget as a waste of money ."
nyt_eng_19981130_0214_14:6,neg-ext-nonsubj,very_comfortable,very,comfortable,But he has never been very comfortable with the far right .,nyt_eng_19981130_0214_14,6,nyt_eng_199811,"He opposes abortion rights , for example , and will even say so if someone asks him .","So far , Bush has been enormously successful ."
nyt_eng_19981130_0166_14:4,neg-ext-nonsubj,that_easy,that,easy,"It 's never that easy , however , especially for those for whom the finality of death is not yet entirely comprehensible and for whom little distinction is made between the loss of a favored pet and a beloved grandmother .",nyt_eng_19981130_0166_14,4,nyt_eng_199811,"A dampness around the eyes might be appropriate ; an abundance of tears , a little over the top .","Could n't Santa Claus please bring Grandma and Zac back for Christmas ? , Katie asked between sobs ."
nyt_eng_19981127_0256_29:6,neg-ext-nonsubj,that_easy,that,easy,-LBQ-  But it is never that easy .  -RDQ-,nyt_eng_19981127_0256_29,6,nyt_eng_199811,"-LBQ-  It seems that in every financial crisis , everybody gets the impression that the storm has passed ,  -RDQ-  Johnson said .",
nyt_eng_19981127_0037_72:5,neg-ext-nonsubj,real_happy,real,happy,"-LBQ-  I 'm never real happy when an opposing team makes a big play on us , but on that one , I just had to say , ` Well , I 've never seen anything like that before , '  -RDQ-  Mohr said .",nyt_eng_19981127_0037_72,5,nyt_eng_199811,The ball traveled 73 yards .,-LBQ-  And I might not ever again .  -RDQ-
nyt_eng_19981126_0129_19:8,neg-ext-nonsubj,especially_careful,especially,careful,By all accounts Yeltsin has never been especially careful with his health .,nyt_eng_19981126_0129_19,8,nyt_eng_199811,"Three Soviet leaders _ Leonid Brezhnev , Yuri Andropov and Konstantin Chernenko _ died respectively at 75 , 69 and 73 .","As a student in the 1950s he was hospitalized for stress from all-night studies and all-day sports , but discharged himself against doctors ' orders ."
nyt_eng_19981126_0008_57:24,neg-ext-nonsubj,as_high,as,high,"He said the Sheriff 's Office has 2,000 employees , deputies recently got a pay raise , and  -LBQ-  morale has never been as high as it is today .  -RDQ-",nyt_eng_19981126_0008_57,24,nyt_eng_199811,Arpaio said anyone with a complaint is free to file a grievance .,"Roe , who announced her retirement this week , was not so quick to dismiss the criticism ."
nyt_eng_19981125_0380_98:5,neg-ext-nonsubj,too_late,too,late,"-LBQ-  It is never too late to have a happy childhood !  -RDQ-  suggests a colorful magazine advertisement from Lionel , the world 's best-known manufacturer of toy trains .",nyt_eng_19981125_0380_98,5,nyt_eng_199811,"11-25 -- Danny Shaw , 7 , uses a remote control to operate Lionel trains at the Train Station , a store in Mountain Lakes .","And between Thanksgiving and Christmas , tens of thousands of train sets will be sold ."
nyt_eng_19981125_0230_1:5,neg-ext-nonsubj,too_late,too,late,"-LBQ-  It 's never too late to have a happy childhood !  -RDQ-  suggests a colorful magazine advertisement from Lionel , the world 's best-known manufacturer of toy trains .",nyt_eng_19981125_0230_1,5,nyt_eng_199811,,"And between Thanksgiving and Christmas , tens of thousands of relatively inexpensive electric train sets will be bought by parents and grandparents , ostensibly for boys and girls who will never see an actual New York Central steam engine belching black smoke ."
nyt_eng_19981125_0113_30:11,neg-ext-nonsubj,as_filling,as,filling,That strategy rarely works because cake and cookies are never as filling and satisfying as other foods .,nyt_eng_19981125_0113_30,11,nyt_eng_199811,Do n't skip a meal with the hope of making it up with sweets .,"-LBQ-  They end up taking in many more calories to fill their tummy up ,  -RDQ-  Segel said ."
nyt_eng_19981125_0100_19:9,neg-ext-nonsubj,too_young,too,young,"These days , it seems you 're never too young for your first computer game .",nyt_eng_19981125_0100_19,9,nyt_eng_199811,"Available only for PCs with operating systems Windows 95 or newer ,  -LBQ-  Centipede  -RDQ-  retails for about $ 40 .","For the holiday season , Fisher-Price has released a new game for children as young as three ."
nyt_eng_19981125_0089_26:20,neg-ext-nonsubj,quite_palatable,quite,palatable,"To those for whom Netscape continues to symbolize an alternative to Microsoft , the merger will probably never be quite palatable .",nyt_eng_19981125_0089_26,20,nyt_eng_199811,"Steve Case has always said , ` I do n't care where the technology is ; we just have to be where the action is .  -RDQ-  '","Said David Cassell , an America Online critic who runs the AOLwatch mailing list  -COL-   -LBQ-  They 're both huge corporations ."
nyt_eng_19981125_0054_35:16,neg-ext-nonsubj,as_fluent,as,fluent,"But if  -LBQ-  Totally , Tenderly , Tragically  -RDQ-  is an uneven volume , never as fluent or strikingly original as  -LBQ-  Against Joie de Vivre ,  -RDQ-  it is always and unwaveringly intelligent .",nyt_eng_19981125_0054_35,16,nyt_eng_199811,"-RDQ-  At other times Lopate 's thrusts seem merely peevish -- when , during the 60 's , for instance , he deplores Ingmar Bergman as  -LBQ-  the darling of the suburbs ,  -RDQ-  or in the 90 's damns Woody Allen 's -LRB- sad and hilarious -RRB-  -LBQ-  Bullets Over Broadway  -RDQ-  as  -LBQ-  impersonal ,  -RDQ-   -LBQ-  anti-intellectual  -RDQ-  and  -LBQ-  glib .  -RDQ-","Fortunately , its tendentious moments are outweighed by a wealth of thoughtful analysis conveyed in lively , often eloquent prose ."
